old_url,new_url,status_code,reason
/grant/tsuruoka-child-medical-aid/,/grant/tsuruoka-child-medical/,301,同一制度名・同一公式URLの完全重複を「鶴岡市 子育て支援医療給付制度」へ統合するため
/grant/ube-block-wall-removal-2026/,/grant/ube-block-wall-removal/,301,同一制度名・同一公式URLの完全重複を「宇部市 ブロック塀等の撤去費補助」へ統合するため
/grant/wakayama-city-childcare-subsidy/,/grant/wakayama-city-child-medical/,301,同一制度名・同一公式URLの完全重複を「和歌山市 こども医療費助成制度」へ統合するため
/grant/wakayama-city-nursing-home-reform/,/grant/wakayama-senior-home-renovation-support/,301,同一制度名・同一公式URLの完全重複を「和歌山市 高齢者住宅改造助成事業」へ統合するため
/grant/wakayama-core-industry-scholarship-repayment-2026/,/grant/wakayama-core-industry-scholarship-repayment/,301,同一制度名・同一公式URLの完全重複を「和歌山県 中核産業人材確保強化のための奨学金返還助成制度」へ統合するため
/grant/yamagata-juutaku-reform/,/grant/yamagata-city-housing-reform/,301,同一制度名・同一公式URLの完全重複を「山形市住宅リフォーム総合支援事業」へ統合するため
/grant/yamaguchi-child-medical-aid/,/grant/yamaguchi-city-child-medical/,301,同一制度名・同一公式URLの完全重複を「山口市 こども医療費助成制度」へ統合するため
/grant/yamaguchi-official-001-001-2026/,/grant/ube-block-wall-removal/,301,同一制度名・同一公式URLの完全重複を「宇部市 ブロック塀等の撤去費補助」へ統合するため
/grant/yamaguchi-official-001-002-2026/,/grant/ube-child-medical-aid/,301,同一制度名・同一公式URLの完全重複を「宇部市 子ども医療」へ統合するため
/grant/yamaguchi-official-001-004-2026/,/grant/ube-health-checkup-subsidy/,301,同一制度名・同一公式URLの完全重複を「宇部市 国保人間ドック費用助成」へ統合するため
/grant/yamaguchi-official-001-005-2026/,/grant/ube-infertility-treatment/,301,同一制度名・同一公式URLの完全重複を「宇部市 不妊・不育症の治療費等助成」へ統合するため
/grant/yamaguchi-official-001-006-2026/,/grant/ube-juutaku-reform/,301,同一制度名・同一公式URLの完全重複を「宇部市 健康・省エネ住宅リフォーム助成」へ統合するため
/grant/yamaguchi-official-001-025-2026/,/grant/yamaguchi-city-child-medical/,301,同一制度名・同一公式URLの完全重複を「山口市 こども医療費助成制度」へ統合するため
/grant/yamaguchi-official-001-026-2026/,/grant/yamaguchi-pregnant-support-benefit-2026/,301,同一制度名・同一公式URLの完全重複を「山口市 妊婦支援給付金」へ統合するため
/grant/yamaguchi-official-001-029-2026/,/grant/yamaguchi-city-elderly-support/,301,同一制度名・同一公式URLの完全重複を「山口市 生活支援型給食サービス」へ統合するため
/grant/yamaguchi-official-001-033-2026/,/grant/yamaguchi-city-nursing-equipment/,301,同一制度名・同一公式URLの完全重複を「山口市 介護用品の支給」へ統合するため
/grant/yamaguchi-official-001-036-2026/,/grant/yamaguchi-city-sme-support/,301,同一制度名・同一公式URLの完全重複を「山口市 経営改善支援補助金」へ統合するため
/grant/yamaguchi-official-001-037-2026/,/grant/yamaguchi-elderly-taxi/,301,同一制度名・同一公式URLの完全重複を「山口市 令和8年度山口市タクシー利用券」へ統合するため
/grant/yamaguchi-official-001-040-2026/,/grant/yamaguchi-scholarship-repayment/,301,同一制度名・同一公式URLの完全重複を「山口市 新卒・第二新卒者雇用促進助成金」へ統合するため
/grant/yamaguchi-official-001-044-2026/,/grant/hofu-child-medical-aid/,301,同一制度名・同一公式URLの完全重複を「防府市 子ども医療費助成制度」へ統合するため
/grant/yamaguchi-official-001-045-2026/,/grant/hofu-elderly-taxi/,301,同一制度名・同一公式URLの完全重複を「防府市 高齢者等バス・タクシー運賃助成制度」へ統合するため
/grant/yamaguchi-official-001-046-2026/,/grant/hofu-health-checkup-subsidy/,301,同一制度名・同一公式URLの完全重複を「防府市 幸せますケンシン 特定健診・人間ドック」へ統合するため
/grant/yamaguchi-official-002-020-2026/,/grant/iwakuni-block-wall-removal/,301,同一制度名・同一公式URLの完全重複を「岩国市 危険ブロック塀等撤去費用助成」へ統合するため
/grant/yamaguchi-official-002-021-2026/,/grant/iwakuni-child-medical-aid/,301,同一制度名・同一公式URLの完全重複を「岩国市 こども医療費助成制度」へ統合するため
/grant/yamaguchi-official-002-022-2026/,/grant/iwakuni-elderly-taxi/,301,同一制度名・同一公式URLの完全重複を「岩国市 高齢者活き行きサポート事業」へ統合するため
/grant/yamaguchi-official-002-023-2026/,/grant/iwakuni-health-checkup-subsidy/,301,同一制度名・同一公式URLの完全重複を「岩国市 1日人間ドック」へ統合するため
/grant/yamaguchi-official-003-014-2026/,/grant/shunan-birth-bonus/,301,同一制度名・同一公式URLの完全重複を「周南市 妊婦のための支援給付」へ統合するため
/grant/yamaguchi-official-003-020-2026/,/grant/shunan-child-medical/,301,同一制度名・同一公式URLの完全重複を「周南市 こども医療費助成制度」へ統合するため
/grant/yamaguchi-official-003-021-2026/,/grant/shunan-childcare-subsidy/,301,同一制度名・同一公式URLの完全重複を「周南市 第2子以降の保育料無償化」へ統合するため
/grant/yamaguchi-official-003-022-2026/,/grant/shunan-disability-medical/,301,同一制度名・同一公式URLの完全重複を「周南市 重度心身障害者医療」へ統合するため
/grant/yamaguchi-official-003-025-2026/,/grant/shunan-health-checkup-subsidy/,301,同一制度名・同一公式URLの完全重複を「周南市 人間ドックの受診助成」へ統合するため
/grant/yamaguchi-official-003-026-2026/,/grant/shunan-juutaku-reform/,301,同一制度名・同一公式URLの完全重複を「周南市 空き家リフォーム事業補助金」へ統合するため
/grant/yamaguchi-official-003-027-2026/,/grant/shunan-nursing-home-reform/,301,同一制度名・同一公式URLの完全重複を「周南市 介護保険住宅改修費」へ統合するため
/grant/yamaguchi-official-003-028-2026/,/grant/shunan-scholarship-repayment/,301,同一制度名・同一公式URLの完全重複を「周南市 未来人材奨学金返還支援事業 ミライト」へ統合するため
/grant/yamaguchi-official-003-030-2026/,/grant/shunan-telework-bonus/,301,同一制度名・同一公式URLの完全重複を「周南市 創生テレワーク移住支援金」へ統合するため
/grant/yokohama-childcare-subsidy/,/grant/yokohama-child-medical/,301,同一制度名・同一公式URLの完全重複を「横浜市 小児医療費助成」へ統合するため
/grant/yokosuka-結婚新生活支援事業補助金lywed-rent/,/grant/yokosuka-newlywed-rent/,301,同一制度名・同一公式URLの完全重複を「横須賀市 結婚新生活支援事業」へ統合するため
/grant/yokote-child-medical-aid/,/grant/yokote-child-medical/,301,同一制度名・同一公式URLの完全重複を「横手市 福祉医療費制度（乳幼児・小中学生・高校生等）」へ統合するため
/grant/yotsukaido-marriage-結婚新生活支援事業補助金-life-support-2026/,/grant/yotsukaido-newlywed-rent/,301,同一制度名・同一公式URLの完全重複を「四街道市 結婚新生活応援事業補助金」へ統合するため
/grant/beppu-child-medical-aid/,/grant/beppu-child-medical/,301,同一制度名・同一公式URLの完全重複を「別府市 子ども医療費助成制度」へ統合するため
/grant/fukui-city-結婚新生活支援事業補助金lywed-rent/,/grant/fukui-city-newlywed-rent/,301,同一制度名・同一公式URLの完全重複を「福井市結婚生活スタートアップ応援事業」へ統合するため
/grant/fukuoka-city-block-wall-removal-2026/,/grant/fukuoka-block-wall-removal/,301,同一制度名・同一公式URLの完全重複を「福岡市ブロック塀等除却費補助事業」へ統合するため
/grant/fukuoka-official-002-009-2026/,/grant/iizuka-housing-purchase/,301,同一制度名・同一公式URLの完全重複を「飯塚市戸建て中古住宅取得補助金制度」へ統合するため
/grant/gifu-official-001-048-2026/,/grant/seki-disaster-stockpile/,301,同一制度名・同一公式URLの完全重複を「関市災害時協力事業所防災物資等購入補助金」へ統合するため
/grant/hachinohe-child-medical-aid/,/grant/hachinohe-child-medical/,301,同一制度名・同一公式URLの完全重複を「八戸市 子ども医療費助成制度」へ統合するため
/grant/miyazaki-child-medical-aid/,/grant/miyazaki-city-child-medical/,301,同一制度名・同一公式URLの完全重複を「宮崎市 子ども医療費助成」へ統合するため
/grant/nagasaki-child-medical-aid/,/grant/nagasaki-city-child-medical/,301,同一制度名・同一公式URLの完全重複を「長崎市 こども福祉医療」へ統合するため
/grant/narashino-home-decarbonization-equipment-subsidy-2026/,/grant/narashino-decarbonized-housing-equipment-2026/,301,同一制度名・同一公式URLの完全重複を「習志野市 住宅用設備等脱炭素化促進事業補助金」へ統合するため
/grant/nirasaki-official-002-011-2026-yamanashi/,/grant/nirasaki-startup-support/,301,同一制度名・同一公式URLの完全重複を「韮崎市 起業支援補助金」へ統合するため
/grant/oita-city-block-wall-removal-2026/,/grant/oita-block-wall-removal/,301,同一制度名・同一公式URLの完全重複を「大分市危険ブロック塀等除却費補助金」へ統合するため
/grant/oita-city-nursing-home-reform/,/grant/oita-care-home-renovation-support/,301,同一制度名・同一公式URLの完全重複を「大分市 介護保険住宅改修費支給」へ統合するため
/grant/oita-official-001-058-2026/,/grant/nakatsu-child-medical-aid/,301,同一制度名・同一公式URLの完全重複を「中津市こども医療費助成制度」へ統合するため
/grant/oita-startup-support-2026/,/grant/oita-startup-support/,301,同一制度名・同一公式URLの完全重複を「大分市創業者応援事業補助金」へ統合するため
/grant/osaka-official-001-010-2026/,/grant/osaka-city-housing-purchase/,301,同一制度名・同一公式URLの完全重複を「大阪市新婚・子育て世帯向け分譲住宅購入融資利子補給制度」へ統合するため
/grant/toyonaka-newlywed-rent/,/grant/osaka-official-001-037-2026/,301,制度名と一致しない旧URLを「豊中市 住居確保給付金」へ統合するため
/grant/suita-newlywed-rent/,/grant/osaka-official-002-018-2026/,301,制度名と一致しない旧URLを「吹田市 住居確保給付金」へ統合するため
/grant/osaka-official-004-023-2026/,/grant/neyagawa-housing-seismic/,301,同一制度名・同一公式URLの完全重複を「寝屋川市木造住宅耐震改修補助制度」へ統合するため
/grant/saga-city-結婚新生活支援事業補助金lywed-rent/,/grant/saga-city-newlywed-rent/,301,同一制度名・同一公式URLの完全重複を「佐賀市結婚新生活応援事業」へ統合するため
/grant/sakata-juutaku-reform/,/grant/sakata-housing-reform/,301,同一制度名・同一公式URLの完全重複を「酒田市 住宅リフォーム総合支援事業」へ統合するため
/grant/shiroi-結婚新生活支援事業補助金lywed-rent/,/grant/shiroi-newlywed-rent/,301,同一制度名・同一公式URLの完全重複を「白井市 結婚新生活支援補助金」へ統合するため
/grant/tomisato-結婚新生活支援事業補助金lywed-rent/,/grant/tomisato-newlywed-rent/,301,同一制度名・同一公式URLの完全重複を「富里市 結婚新生活支援補助金」へ統合するため
/grant/toyama-city-telework-bonus/,/grant/toyama-migration-support/,301,同一制度名・同一公式URLの完全重複を「富山市 移住支援金」へ統合するため
/grant/tsuruoka-juutaku-reform/,/grant/tsuruoka-housing-reform/,301,同一制度名・同一公式URLの完全重複を「鶴岡市 住宅リフォーム支援事業補助金」へ統合するため
/grant/yamagata-housing-reform-2026/,/grant/yamagata-city-housing-reform/,301,同一制度名・同一公式URLの完全重複を「山形市住宅リフォーム総合支援事業」へ統合するため
/grant/yamaguchi-official-001-007-2026/,/grant/ube-scholarship-repayment/,301,同一制度名・同一公式URLの完全重複を「宇部市奨学金返還支援補助金」へ統合するため
/grant/yamaguchi-official-001-020-2026/,/grant/shimonoseki-scholarship/,301,同一制度名・同一公式URLの完全重複を「下関市奨学金返還支援補助金制度」へ統合するため
/grant/yamaguchi-official-001-035-2026/,/grant/yamaguchi-city-senior-medical/,301,同一制度名・同一公式URLの完全重複を「山口市 成人用肺炎球菌ワクチン定期予防接種」へ統合するため
/grant/yamaguchi-official-002-024-2026/,/grant/iwakuni-juutaku-reform/,301,同一制度名・同一公式URLの完全重複を「岩国市省エネリフォーム促進補助金」へ統合するため
/grant/yamaguchi-official-002-026-2026/,/grant/iwakuni-startup-support/,301,同一制度名・同一公式URLの完全重複を「岩国市創業支援補助金」へ統合するため
/grant/yatsushiro-child-medical-aid/,/grant/yatsushiro-child-medical/,301,八代市の同一こども医療費助成制度を、複数の公式確認先を保持した詳細ページへ統合するため
