id	rescore	score	organization	title	url	snippet
313	21	30	小林市	食育・地産地消推進活動における食材費の補助について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/boshinokenko/shokuiku/3322.html	食育・地産地消推進活動における食材費の補助について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（
314	21	30	小林市	不妊検査費助成事業について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ninshin_shussan/support_ninshin_shussan/6409.html	不妊検査費助成事業について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会
315	21	30	小林市	区・組で設置される防犯灯について	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/anzen_anshin/bohan/2831.html	区・組で設置される防犯灯について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委
316	21	30	小林市	木造住宅耐震診断補助事業	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/anzen_anshin/bosai/4121.html	木造住宅耐震診断補助事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健
317	21	30	小林市	木造住宅耐震改修補助事業	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/anzen_anshin/bosai/4119.html	木造住宅耐震改修補助事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健
318	21	30	小林市	JR吉都線を団体等で利用する際の運賃を助成します	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/doro_kotsu/kokyokotsu/1/7515.html	JR吉都線を団体等で利用する際の運賃を助成します／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未
319	19	28	小林市	バスで通学する学生の交通費を助成します	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/doro_kotsu/kokyokotsu/2669.html	バスで通学する学生の交通費を助成します／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児）
320	17	26	小林市	放課後児童健全育成事業「放課後児童クラブ	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/kosodateshisetsu/3715.html	放課後児童健全育成事業「放課後児童クラブ」／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児
321	17	26	小林市	病児保育事業について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/kosodateshisetsu/7791.html	病児保育事業について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育
322	17	26	小林市	病児保育事業について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_mishugakuji/hoikujo_kodomoen_yochien/7790.html	病児保育事業について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育
323	17	26	小林市	病児保育事業について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_mishugakuji/support_mishugakuji/7789.html	病児保育事業について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育
324	17	26	小林市	放課後児童健全育成事業「放課後児童クラブ	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_shochugakusei/gakudohoiku/5147.html	放課後児童健全育成事業「放課後児童クラブ」／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児
325	17	26	小林市	病児保育事業について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_shochugakusei/support_shochugakusei/7788.html	病児保育事業について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育
326	17	22	小林市	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/juminkatsudo_community_kyodo/8733.html	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育
327	17	22	小林市	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_shochugakusei/8734.html	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育
328	17	22	小林市	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_mishugakuji/8735.html	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育
329	17	22	小林市	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/jidofukushi_hitorioyafukushi/8736.html	【子ども部門】令和7年度こばやしの人とまちが輝く！元気と笑顔ハッシン事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育
330	16	28	小林市	しごと・産業	https://www.city.kobayashi.lg.jp/shigoto_sangyo/	しごと・産業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青少
331	16	25	小林市	移住・定住に関する情報はこちらをご覧ください。	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/iju_teiju/8348.html	移住・定住に関する情報はこちらをご覧ください。／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就
332	15	20	小林市	マイナンバー法の施行により介護保険関係の各種申請では、個人番号(マイナンバー)と身元確認が必要になります。	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/koreishafukushi_kaigo/3996.html	マイナンバー法の施行により介護保険関係の各種申請では、個人番号(マイナンバー)と身元確認が必要になります。／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問
333	14	20	小林市	補助金・助成金	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_shochugakusei/support_shochugakusei/1/index.html	補助金・助成金／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青
334	14	20	小林市	補助金・助成金	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/jidofukushi_hitorioyafukushi/hitorioyakateimukenosupport/1/index.html	補助金・助成金／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青
335	14	20	小林市	補助金・助成金	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/jidofukushi_hitorioyafukushi/shogaijimukenosupport/1/index.html	補助金・助成金／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青
336	13	22	小林市	小林市立須木中央保育園	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/kosodateshisetsu/3278.html	小林市立須木中央保育園／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全
337	13	22	小林市	助成事業	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/shogaishafukushi/5173.html	助成事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青少年
338	13	22	小林市	ジョブカードを使ってキャリア・プランニング！	https://www.city.kobayashi.lg.jp/shigoto_sangyo/koyo_rodo/2643.html	ジョブカードを使ってキャリア・プランニング！／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学
339	13	22	小林市	就職応援ポータルサイト	https://www.city.kobayashi.lg.jp/shigoto_sangyo/koyo_rodo/8010.html	就職応援ポータルサイト／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全
340	13	22	小林市	ジョブカードを使ってキャリア・プランニング！	https://www.city.kobayashi.lg.jp/shigoto_sangyo/sangyo/3988.html	ジョブカードを使ってキャリア・プランニング！／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学
341	13	22	小林市	国民健康保険の給付	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/iryo_kenko/kokuminkenkohoken/2973.html	国民健康保険の給付／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成
342	13	22	小林市	介護サービス利用の自己負担が高額になったとき	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/koreishafukushi_kaigo/kaigohoken/2755.html	介護サービス利用の自己負担が高額になったとき／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学
343	13	19	小林市	補助金制度	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/gomi_recycle/hojokinseido/index.html	補助金制度／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青少年
344	11	23	小林市	子育て・教育	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/	子育て・教育／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青少
345	11	20	小林市	死亡したときに家族に支払われる年金	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/kokuminnenkin/5792.html	死亡したときに家族に支払われる年金／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
346	11	20	小林市	ユースエール認定企業になりませんか	https://www.city.kobayashi.lg.jp/shigoto_sangyo/koyo_rodo/2707.html	ユースエール認定企業になりませんか／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
347	11	20	小林市	ユースエール認定企業になりませんか	https://www.city.kobayashi.lg.jp/shigoto_sangyo/sangyo/3998.html	ユースエール認定企業になりませんか／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
348	11	20	小林市	国民健康保険税の算定について	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/iryo_kenko/kokuminkenkohoken/2975.html	国民健康保険税の算定について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会
349	11	20	小林市	介護保険料	https://www.city.kobayashi.lg.jp/iryo_kenko_fukushi/koreishafukushi_kaigo/kaigohoken/2760.html	介護保険料／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育委員会 健全育成・青少年
350	11	16	小林市	仕事と生活の両立応援宣言登録企業紹介（令和6年7月更新）	https://www.city.kobayashi.lg.jp/shigoto_sangyo/koyo_rodo/3000.html	仕事と生活の両立応援宣言登録企業紹介（令和6年7月更新）／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生）
351	11	16	小林市	仕事と生活の両立応援宣言登録企業紹介（令和6年7月更新）	https://www.city.kobayashi.lg.jp/shigoto_sangyo/sangyo/4029.html	仕事と生活の両立応援宣言登録企業紹介（令和6年7月更新）／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生）
352	10	19	小林市	生活困窮者自立支援制度(小林市生活自立相談支援センター)	https://www.city.kobayashi.lg.jp/kurashi_tetsuzuki/kakushusodan/3390.html	生活困窮者自立支援制度(小林市生活自立相談支援センター)／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生）
353	10	19	小林市	保育所・認定こども園・幼稚園・小規模保育事業所の入園申込について	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_mishugakuji/hoikujo_kodomoen_yochien/6412.html	保育所・認定こども園・幼稚園・小規模保育事業所の入園申込について／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中
354	9	18	小林市	ファミリー・サポート・センター事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_shochugakusei/2677.html	ファミリー・サポート・センター事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
355	9	18	小林市	妊娠期から出産後の親子健康づくり行事を行っています♪	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_mishugakuji/7639.html	妊娠期から出産後の親子健康づくり行事を行っています♪／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児
356	9	18	小林市	ファミリー・サポート・センター事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/ikuji_mishugakuji/11236.html	ファミリー・サポート・センター事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
357	9	18	小林市	ファミリー・サポート・センター事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/kosodateshisetsu/2677.html	ファミリー・サポート・センター事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
358	9	18	小林市	ファミリー・サポート・センター事業	https://www.city.kobayashi.lg.jp/kosodate_kyoiku/jidofukushi_hitorioyafukushi/11237.html	ファミリー・サポート・センター事業／宮崎県小林市公式ホームページ -Kobayashi City- スマートフォン版を表示 本文へ Foreign Language くらし・手続き ごみ・リサイクル ペット・動物 安全・安心 移住・定住 外国人向け 各種相談 環境保全 住まい 住民活動・コミュニティ・協働 上下水道 税金 葬儀・墓地 道路・交通 届出・証明 保険・年金 くらし・手続きに関するよくあるご質問 役所・窓口案内 子育て・教育 育児（小中学生） 育児（未就学児） 教育
