municipalityCode,municipalityName,rescore,title,h1,sourceUrl,snippet
"21501","坂祝町","-40","令和７年第１１回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13793/","令和７年第１１回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 令和７年第１１回教育委員会開催について 教育委員会からのお知らせ 令和７年第１１回教育委員会開催について 2025年12月19日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和7年第11回教育委員会が開催されました。 詳細は以下をご覧ください。 「 令和7年第11回教育委員会詳細 」 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 問い合わせ先 ： 坂祝町教育委員"
"21501","坂祝町","-40","役場庁舎での電話通話録音及び開庁時間外の自動応答メッセージ再生開始について ｜ 総務課-坂祝町公式ウェブサイト","総務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13758/","役場庁舎での電話通話録音及び開庁時間外の自動応答メッセージ再生開始について ｜ 総務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 総務課 役場庁舎での電話通話録音及び開庁時間外の自動応答メッセージ再生開始について 総務課からのお知らせ 役場庁舎での電話通話録音及び開庁時間外の自動応答メッセージ再生開始について 2025年12月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 職員の電話対応における接遇の向上を図るとともに、業務の公正かつ適正な執行を確保し、犯罪の防止並びに職員に対する不当要"
"21501","坂祝町","-40","バレーで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13710/","バレーで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 バレーで全国大会出場！ 教育課からのお知らせ バレーで全国大会出場！ 2025年12月9日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; １０月２９日（水）中央公民館にて、兼松智秋さん、金森美鈴さんが全国大会に出場することを教育長に報告しました。兼松さん、金森さんは、１１月１日（土）に三重県の伊勢体育館で開催された「２０２５ GRACE CUP LEAGUE in 伊勢」へ出場しました。 兼松さん、金森さんは"
"21501","坂祝町","-40","卓球で東海大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13706/","卓球で東海大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 卓球で東海大会出場！ 教育課からのお知らせ 卓球で東海大会出場！ 2025年12月9日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; １１月１２日（水）中央公民館にて、中学２年生の伊藤心輝さん、小栗菜月さんが東海大会に出場したことを教育長に報告しました。伊藤さん、小栗さんは、１１月２日（日）に静岡県の北里アリーナ富士で開催された「令和７年度 東海卓球選手権大会」へ出場しました。 伊藤さん、小栗さんは、「次の中体"
"21501","坂祝町","-40","女子サッカーで東海大会ベスト８！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13698/","女子サッカーで東海大会ベスト８！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 女子サッカーで東海大会ベスト８！ 教育課からのお知らせ 女子サッカーで東海大会ベスト８！ 2025年12月9日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; １１月２０日（火）役場にて、帝京大学可児中学校１年生、F.C. ENFINI ROSA所属の鈴木絢子さんが東海大会に出場したことを町長に報告しました。鈴木さんは、１１月１日（土）から１１月９日（日）にかけて三重県の三重交通Gスポーツの杜鈴鹿で開"
"21501","坂祝町","-40","ウェイクボードで全国大会準優勝！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13687/","ウェイクボードで全国大会準優勝！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 ウェイクボードで全国大会準優勝！ 教育課からのお知らせ ウェイクボードで全国大会準優勝！ 2025年12月9日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; １１月２７日（木）中央公民館にて、中学３年生の紅谷航汰さんが全国大会に出場し、準優勝したことを教育長に報告しました。紅谷さんは、１１月１３日（木）から１１月１６日（日）にかけて大分県の耶馬渓で開催された「文部科学大臣賞 第３４回 ウェイクボード"
"21501","坂祝町","-40","令和７年 第４回定例会開催及び傍聴について ｜ 議会事務局-坂祝町公式ウェブサイト","議会事務局からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13639/","令和７年 第４回定例会開催及び傍聴について ｜ 議会事務局-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 議会事務局 令和７年 第４回定例会開催及び傍聴について 議会事務局からのお知らせ 令和７年 第４回定例会開催及び傍聴について 2025年12月1日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和７年坂祝町議会第４回定例会が次のとおり開催されます。 日時 12月 3日（水）午前９時から 開会（提案説明） ※傍聴可 12月 4日（木）午前９時から 一般質問 ※傍聴可 12月12日（金）午前９時"
"21501","坂祝町","-40","介護保険料の納付済額のお知らせについて ｜ 福祉課-坂祝町公式ウェブサイト","福祉課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/12/13435/","介護保険料の納付済額のお知らせについて ｜ 福祉課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 福祉課 介護保険料の納付済額のお知らせについて 福祉課からのお知らせ 介護保険料の納付済額のお知らせについて 2025年12月1日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 毎年1月に、前年中（１月１日～１２月３１日）に納付された介護保険料額を記載した「介護保険料納付済額のお知らせ」を発送していましたが、特別徴収（年金天引き）で納付された方については、日本年金機構等から送付される源泉徴収と重複する"
"21501","坂祝町","-40","地域計画の公表について ｜ 産業環境課-坂祝町公式ウェブサイト","産業環境課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/11/13564/","地域計画の公表について ｜ 産業環境課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 産業環境課 地域計画の公表について 産業環境課からのお知らせ 地域計画の公表について 2025年11月21日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 農業経営基盤強化促進法第19条第1項の規定に基づき地域計画を定めましたので、同条第８項の規定により公表します。 地域計画の公表（令和7年11月21日現在） &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 新着記事 夏休みを安全に、快適に過ごそ"
"21501","坂祝町","-40","令和7年第10回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/11/13576/","令和7年第10回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 令和7年第10回教育委員会開催について 教育委員会からのお知らせ 令和7年第10回教育委員会開催について 2025年11月20日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和7年第10回教育委員会が開催されました。 詳細は以下をご覧ください。 「 令和7年第10回教育委員会詳細 」 問い合わせ先 ： 坂祝町教育委員会 ℡0574-66-2409 &lt;&lt; 次の記事 記事一"
"21501","坂祝町","-40","坂祝町コミュニティスクール新聞9・10月号について ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13465/","坂祝町コミュニティスクール新聞9・10月号について ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 坂祝町コミュニティスクール新聞9・10月号について 教育課からのお知らせ 坂祝町コミュニティスクール新聞9・10月号について 2025年10月31日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; コミュニティスクール新聞9・10月号を発刊しました。コミュニティスクールは学校と地域が協働して子どもたちを育てていく仕組みです。今後、定期的に掲載していきますのでぜひご愛読ください。 CS"
"21501","坂祝町","-40","令和7年第９回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13388/","令和7年第９回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 令和7年第９回教育委員会開催について 教育委員会からのお知らせ 令和7年第９回教育委員会開催について 2025年10月29日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和7年第９回教育委員会が開催されました。 詳細は以下をご覧ください。 「 令和７年第9回教育委員会詳細 」 問い合わせ先 ： 坂祝町教育委員会 ℡0574-66-2409 &lt;&lt; 次の記事 記事一覧 前の記"
"21501","坂祝町","-40","軟式野球で全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13310/","軟式野球で全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 軟式野球で全国大会出場！ 教育課からのお知らせ 軟式野球で全国大会出場！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; １０月８日（水）役場にて、中学３年生の兼松宥成さん、松田蒼甫さんが全国大会に出場することを町長に報告しました。兼松さん、松田さんは、１０月１１日（土）から１３日（月）にかけて愛知県の愛・地球博記念公園野球場等で開催された「オールジャパンベースボールリーグ中等部２０２"
"21501","坂祝町","-40","ハンドボールで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13306/","ハンドボールで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 ハンドボールで全国大会出場！ 教育課からのお知らせ ハンドボールで全国大会出場！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ９月３０日（火）役場にて、平野泰一さんが全国大会に出場することを町長に報告しました。平野さんは、１０月３日（金）から１０月７日（火）にかけて滋賀県のプロシードアリーナHIKONEで開催された「第７９回 国民スポーツ大会 ハンドボール」へ出場しました。 平"
"21501","坂祝町","-40","ラグビーで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13302/","ラグビーで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 ラグビーで全国大会出場！ 教育課からのお知らせ ラグビーで全国大会出場！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ９月４日（木）役場にて、正中邦治さんが全国大会に出場することを町長に報告しました。正中さんは、１０月１８日（土）から１０月２１日（火）にかけて岐阜県の高鷲叺高原スポーツ広場で開催される「第３７回 全国健康福祉祭ぎふ大会 ねんりんピック岐阜 ２０２５」へ出場します。 "
"21501","坂祝町","-40","グラウンド・ゴルフで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13298/","グラウンド・ゴルフで全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 グラウンド・ゴルフで全国大会出場！ 教育課からのお知らせ グラウンド・ゴルフで全国大会出場！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ９月４日（木）役場にて、山下豊子さんが全国大会に出場することを町長に報告しました。山下さんは、１０月２９日（水）から１１月１日（土）にかけて山口県の山口きらら博記念公園で開催される「第３８回 全国グラウンド・ゴルフ交歓山口県大会」へ出場"
"21501","坂祝町","-40","柔道で東海大会準優勝！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13294/","柔道で東海大会準優勝！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 柔道で東海大会準優勝！ 教育課からのお知らせ 柔道で東海大会準優勝！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ８月１９日（火）役場にて、美濃加茂中学校２年生の黒川莉斗さんが東海大会にて準優勝したことを町長に報告しました。黒川さんは、８月９日（土）から１０日（日）にかけて愛知県のメディアス体育館ちたで開催された「第４７回 東海中学校総合体育大会 柔道大会」へ出場しました。結果は、準"
"21501","坂祝町","-40","硬式野球で全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13290/","硬式野球で全国大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 硬式野球で全国大会出場！ 教育課からのお知らせ 硬式野球で全国大会出場！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ８月２６日（火）役場にて、中学２年生の竹内翔人さんが全国大会に出場したことを町長に報告しました。竹内さんは、８月１１日（月）から１７日（日）にかけて東京都の東京ドームで開催された「第１９回 全日本中学野球選手権大会ジャイアンツカップ」へ出場しました。 竹内さんは、「"
"21501","坂祝町","-40","ソフトテニスで全国、東海大会出場！ ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13286/","ソフトテニスで全国、東海大会出場！ ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 ソフトテニスで全国、東海大会出場！ 教育課からのお知らせ ソフトテニスで全国、東海大会出場！ 2025年10月16日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ８月１３日（水）役場にて、中学３年生の日下部夢華さんが、東海大会にて第７位となり、全国大会に出場することを町長に報告しました。 日下部さんは、８月７日（土）から９日（土）にかけて瑞浪市で開催された「第４７回 東海中学校総合体育大会 ソフ"
"21501","坂祝町","-40","地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13265/","地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ 企画課からのお知らせ 地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ 2025年10月9日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 公益財団法人 地域社会振興財から、地域医療等振興自治宝くじ(通称 レインボーくじ)が販売されています。 全国の健康づくり事業や人生100年時代づくり・地域"
"21501","坂祝町","-40","農薬、薬品の適正な処分にご協力ください！ ｜ 水道建設課-坂祝町公式ウェブサイト","水道建設課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13260/","農薬、薬品の適正な処分にご協力ください！ ｜ 水道建設課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 水道建設課 農薬、薬品の適正な処分にご協力ください！ 水道建設課からのお知らせ 農薬、薬品の適正な処分にご協力ください！ 2025年10月6日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 坂祝町では農薬、化学薬品など危険性のあるものは、収集していません。 家庭菜園などご家庭で使用する農薬や化学薬品などは、必要な量だけ購入し、使い切るようお願いします。 農薬や化学薬品は、燃やしたり、他のごみと混"
"21501","坂祝町","-40","アンブレラメイズ開催について ～木の実リースづくり～ ｜ こども課-坂祝町公式ウェブサイト","こども課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/10/13233/","アンブレラメイズ開催について ～木の実リースづくり～ ｜ こども課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ こども課 アンブレラメイズ開催について ～木の実リースづくり～ こども課からのお知らせ アンブレラメイズ開催について ～木の実リースづくり～ 2025年10月1日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; つどいの広場アンブレラにて、アンブレラメイズを開催します。 今回のアンブレラメイズは木の実のリース作りです。 いろいろな木の実でこの季節にピッタリなリースを作りませんか？ 詳細は"
"21501","坂祝町","-40","匿名の寄附をいただきました ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13215/","匿名の寄附をいただきました ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 匿名の寄附をいただきました 企画課からのお知らせ 匿名の寄附をいただきました 2025年9月26日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 9月24日（木）、坂祝町役場に匿名の寄附をいただきました。 封筒にはふるさと納税の新聞記事が同封されていました。 坂祝を応援いただき、誠にありがとうございます。 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 新着記事 夏休みを安全に、快適に過"
"21501","坂祝町","-40","令和7年第８回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13208/","令和7年第８回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 令和7年第８回教育委員会開催について 教育委員会からのお知らせ 令和7年第８回教育委員会開催について 2025年9月24日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和7年第８回教育委員会が開催されました。 詳細は以下をご覧ください。 「 令和7年第８回教育委員会詳細 」 問い合わせ先 ： 坂祝町教育委員会 ℡0574-66-2409 &lt;&lt; 次の記事 記事一覧 前の記事"
"21501","坂祝町","-40","柔道で東海・全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13145/","柔道で東海・全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 教育課 柔道で東海・全国大会に出場！ 各課からのお知らせ 柔道で東海・全国大会に出場！ 2025年9月11日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ８月１３日（水）役場にて、美濃加茂高校3年生の蛭田美海夏さん、中学２年生の蛭田英将さんが東海・全国大会、中学２年生の丹羽奏介さんが東海大会に出場したことを町長に報告しました。蛭田美海夏さんは、８月１５日（金）から１７日（日"
"21501","坂祝町","-40","サッカーで全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13141/","サッカーで全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 教育課 サッカーで全国大会に出場！ 各課からのお知らせ サッカーで全国大会に出場！ 2025年9月11日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ８月５日（火）中央公民館にて、帝京大学可児高等学校３年生の井上蓮斗さんが全国大会に出場したことを教育長に報告しました。井上さんは、７月２６日（土）から８月２日（土）にかけて福島県で開催された「令和７年度 全国高等学校総合体育大会"
"21501","坂祝町","-40","軟式野球で東海・全国大会出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13137/","軟式野球で東海・全国大会出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 教育課 軟式野球で東海・全国大会出場！ 各課からのお知らせ 軟式野球で東海・全国大会出場！ 2025年9月11日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ７月２４日（木）役場にて、坂祝町スポーツ少年団野球部の池田凌成さん、村山由理さん、谷内一哉さん、宮川心瑚さん、相馬賢信さん、大竹康貴さん、相馬賢晴さん、大竹厚紀さん、池田陽菜乃さんの計９名が全国大会に出場することを町"
"21501","坂祝町","-40","地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13089/","地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ 企画課からのお知らせ 地域医療等振興自治宝くじ(通称 レインボーくじ)販売のお知らせ 2025年9月2日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 公益財団法人 地域社会振興財から、地域医療等振興自治宝くじ(通称 レインボーくじ)が販売されています。 全国の健康づくり事業や人生100年時代づくり・地域創"
"21501","坂祝町","-40","令和７年第３回定例会開会及び傍聴について ｜ 未分類-坂祝町公式ウェブサイト","議会事務局からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13083/","令和７年第３回定例会開会及び傍聴について ｜ 未分類-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 未分類 , 議会事務局 令和７年第３回定例会開会及び傍聴について 議会事務局からのお知らせ 令和７年第３回定例会開会及び傍聴について 2025年9月1日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和７年坂祝町議会第３回定例会が次のとおり開催されます。 日時 ９月 ４日（木）午前９時から 開会（提案説明） ※傍聴可 ９月 ５日（金）午前９時から 一般質問 ※傍聴可 ９月１１日（木）午前９時から "
"21501","坂祝町","-40","坂祝町コミュニティスクール新聞７・８月号について ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/08/13076/","坂祝町コミュニティスクール新聞７・８月号について ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 坂祝町コミュニティスクール新聞７・８月号について 教育課からのお知らせ 坂祝町コミュニティスクール新聞７・８月号について 2025年8月26日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; コミュニティスクール新聞７・８月号を発刊しました。コミュニティスクールは学校と地域が協働して子どもたちを育てていく仕組みです。今後、定期的に掲載していきますのでぜひご愛読ください。 ＣＳ新聞７・８"
"21501","坂祝町","-40","令和7年第7回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/08/13038/","令和7年第7回教育委員会開催について ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 令和7年第7回教育委員会開催について 教育委員会からのお知らせ 令和7年第7回教育委員会開催について 2025年8月20日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和7年第7回教育委員会が開催されました。 詳細は以下をご覧ください。 「令和7年第7回教育委員会詳細」 問い合わせ ： 教育委員会 ℡0574-66-2409 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&"
"21501","坂祝町","-40","硬式野球で全国大会ベスト８！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/08/12993/","硬式野球で全国大会ベスト８！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 教育課 硬式野球で全国大会ベスト８！ 各課からのお知らせ 硬式野球で全国大会ベスト８！ 2025年8月13日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ７月２２日（火）中央公民館にて、中学３年生の高倉俐己斗さんと福久愛凜さんが全国大会に出場することを教育長に報告しました。 高倉さんと福久さんは、８月２日（土）から８月７日（木）にかけて大阪府の大阪シティ信用金庫スタジアム等"
"21501","坂祝町","-40","ソフトテニスで東海大会ベスト８、全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/08/12989/","ソフトテニスで東海大会ベスト８、全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 教育課 ソフトテニスで東海大会ベスト８、全国大会に出場！ 各課からのお知らせ ソフトテニスで東海大会ベスト８、全国大会に出場！ 2025年8月13日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ７月２２日（火）中央公民館にて、美濃加茂高校２年生の土屋 莉愛さんと武山愛佳さんが東海、全国大会に出場することを教育長に報告しました。 土屋さんと武山さんは、６月"
"21501","坂祝町","-40","剣道で全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/08/12985/","剣道で全国大会に出場！ ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 教育課 剣道で全国大会に出場！ 各課からのお知らせ 剣道で全国大会に出場！ 2025年8月13日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ７月１６日（水）役場にて、小学６年生の梅木雅姫さんが全国大会に出場することを町長に報告しました。梅木さんは、７月２９日（火）に東京都の日本武道館で開催された「第５９回 全国道場少年剣道大会」へ出場しました。 梅木さんは、「中学校でも剣道を続"
