organization	title	url	snippet
嘉島町	引越し・住まい	https://www.town.kumamoto-kashima.lg.jp/q/list/104.html	引越し・住まい｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [引越し・住まい] 「引越し・住まい」の記事一覧 1 1 [2026年4月1日] ブロック塀等の撤去に要する費用の一部を補助します! ブロック塀等の撤去に関する補助金のお知らせ 嘉島町では、ブロック塀等の撤去にかかる費用の一部補助... 2 [2026年4月1日] 耐震改修等費用の一部を補助します 耐震改修等費用の一部を補助します 令和8年5月7日から、
嘉島町	引越しの時の手続き - 引越し・住まい	https://www.town.kumamoto-kashima.lg.jp/q/aview/104/31.html	引越しの時の手続き - 引越し・住まい｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [引越し・住まい] &gt; 引越しの時の手続き 引越しの時の手続き 更新日：2024年12月21日 転入届 嘉島町へ引越してきたときには、以下の内容に沿って転入の届出をしてください。 届出期間 引越してきた日から14日以内(届出期間を過ぎても必ず届け出てください。) 届出人 本人又は世帯主(代理人でも可。代理の場合、委任状が必要
嘉島町	嘉島町「子育てガイドブック」について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/5371.html	嘉島町「子育てガイドブック」について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 嘉島町「子育てガイドブック」について 嘉島町「子育てガイドブック」について 更新日：2025年9月22日 子育てに関する行政情報や保育所、医療機関、地域情報等を掲載した「子育てガイドブック」を、町内事業所様のご協力により、令和7年9月に発刊することができました。 妊娠、出産から子
嘉島町	嘉島町ファミリーサポートセンター - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/10.html	嘉島町ファミリーサポートセンター - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 嘉島町ファミリーサポートセンター 嘉島町ファミリーサポートセンター 更新日：2016年1月13日 子どもを預かりたい方、預けたい方募集中!!～あなたの力を活かしませんか～ 嘉島町ファミリーサポートセンターでは、子育て中の方(利用会員)を応援するために、育児の援助ができる方(協力会員)
嘉島町	嘉島町子ども医療費助成事業 - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/6.html	嘉島町子ども医療費助成事業 - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 嘉島町子ども医療費助成事業 嘉島町子ども医療費助成事業 更新日：2024年12月2日 お子さんにかかった保険診療分の医療費を助成する制度です。 制度の目的 児童福祉行政の一環として、子どもを養育している者に対し、子どもの医療費を助成することにより、疾病の早期治療を促進し、その健康の保持及び
嘉島町	嘉島町相談支援事業について - 福祉課	https://www.town.kumamoto-kashima.lg.jp/q/aview/279/4420.html	嘉島町相談支援事業について - 福祉課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [福祉課] &gt; 嘉島町相談支援事業について 嘉島町相談支援事業について 更新日：2024年5月13日 令和6年4月1日より、障がい者(児)を対象とした委託相談支援事業所を町内に2か所開設いたしました。 地域の身近な事業所として、障害のある人の福祉に関する多様な問題についての相談に応じ、必要な情報
嘉島町	嘉島町道路網図の閲覧について - 建設課	https://www.town.kumamoto-kashima.lg.jp/q/aview/128/4662.html	嘉島町道路網図の閲覧について - 建設課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [建設課] &gt; 嘉島町道路網図の閲覧について 嘉島町道路網図の閲覧について 更新日：2025年10月31日 「嘉島町道路網図」とは? 嘉島町道路網図とは、現在、嘉島町が町道として認定している道路の位置を地図に図示したものです。 嘉島町道路網図は、下記の用途で利用できます 土地や建物の敷地に接し
嘉島町	嘉島町妊婦のための支援給付・妊婦等包括相談支援事業について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/3755.html	嘉島町妊婦のための支援給付・妊婦等包括相談支援事業について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 嘉島町妊婦のための支援給付・妊婦等包括相談支援事業について 嘉島町妊婦のための支援給付・妊婦等包括相談支援事業について 更新日：2025年4月1日 概要 嘉島町では、妊娠・出産・育児期を安心して過ごしていただくため、保健師等の面談など継続的な「相談支援」と、
嘉島町	嘉島町幼児教育・保育の無償化対象施設について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/1961.html	嘉島町幼児教育・保育の無償化対象施設について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 嘉島町幼児教育・保育の無償化対象施設について 嘉島町幼児教育・保育の無償化対象施設について 更新日：2021年4月1日 嘉島町幼児教育・保育の無償化に係る対象施設 嘉島町における対象施設を下記のとおり公開します。 幼稚園等預かり保育 学校法人常盤学園 幼保連携型認定こども
嘉島町	介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/list/105.html	介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] 「介護・病気」の記事一覧 1 2 次へ &gt;&gt; 1 [2026年4月1日] 高齢者の肺炎球菌感染症予防接種について 接種対象者1、65歳の者 (65歳の誕生日の前日から66歳の誕生日の前日まで) 2、60歳以上65歳未満の者で... 2 [2026年2月1日] 高齢者医療と介護の便利帳「かしまっぷ」 嘉島町の医療・介護資源便利帳「か
嘉島町	介護保険に係る各種申請・届出書について - 介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/aview/105/4132.html	介護保険に係る各種申請・届出書について - 介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] &gt; 介護保険に係る各種申請・届出書について 介護保険に係る各種申請・届出書について 更新日：2026年4月1日 介護保険の「認定・給付」にかかる「各種申請・届出書」は以下のリンクよりダウンロードできます。 要介護・要支援認定申請書(WORD 約55KB) 認定調査連絡票(EXCEL 約21KB
嘉島町	各種証明の発行について - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/658.html	各種証明の発行について - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 各種証明の発行について 各種証明の発行について 更新日：2022年11月18日 住民票の写し(全員・個人)、住民票記載事項証明書 その住所地に住民登録していることを証明するもの 請求できる人 本人、同一世帯の家族、弁護士など法令で定められている人が請求することができます。 代
嘉島町	簡易水道料金及び各種手続きについて - 引越し・住まい	https://www.town.kumamoto-kashima.lg.jp/q/aview/104/3726.html	簡易水道料金及び各種手続きについて - 引越し・住まい｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [引越し・住まい] &gt; 簡易水道料金及び各種手続きについて 簡易水道料金及び各種手続きについて 更新日：2026年4月1日 簡易水道料金について 簡易水道料金の計算方法 基本料金 + 従量料金(1&#13221;使うごとに加算) ※下水道料金は別途かかります。 基本料金はメーターの口径によって異なります。メー
嘉島町	企業版ふるさと納税(地方創生応援税制)について - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/4660.html	企業版ふるさと納税(地方創生応援税制)について - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 企業版ふるさと納税(地方創生応援税制)について 企業版ふるさと納税(地方創生応援税制)について 更新日：2026年5月8日 企業版ふるさと納税(地方創生応援税制) 企業版ふるさと納税(地方創生応援税制)は平成28年に内閣府主導で創設され、国が認定した地
嘉島町	企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和6年度) - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/4661.html	企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和6年度) - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和6年度) 企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和6年度) 更新日：2025年4月7日 企業版ふ
嘉島町	企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和7年度) - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/5321.html	企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和7年度) - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和7年度) 企業版ふるさと納税(地方創生応援税制)により寄附をいただいた企業の御紹介(令和7年度) 更新日：2026年5月8日 企業版ふ
嘉島町	企業立地に関する優遇措置について - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/2981.html	企業立地に関する優遇措置について - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 企業立地に関する優遇措置について 企業立地に関する優遇措置について 更新日：2024年7月25日 嘉島町の優遇措置について(固定資産税の不均一課税) 嘉島町では、町内に工場等を新設または増設した際に以下の要件を満たす場合 、「嘉島町工場等設置奨励条例」及び「嘉島町税
嘉島町	空き家の発生を抑制するための特例措置(空き家の譲渡所得の3,000万円特別控除) - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/5014.html	空き家の発生を抑制するための特例措置(空き家の譲渡所得の3,000万円特別控除) - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 空き家の発生を抑制するための特例措置(空き家の譲渡所得の3,000万円特別控除) 空き家の発生を抑制するための特例措置(空き家の譲渡所得の3,000万円特別控除) 更新日：2025年3月21日 嘉島町内にある相続により
嘉島町	熊本県外国人材受入企業支援センター - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/5284.html	熊本県外国人材受入企業支援センター - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 熊本県外国人材受入企業支援センター 熊本県外国人材受入企業支援センター 更新日：2025年7月28日 熊本県外国人材受入企業支援センターについて 熊本県では、企業の人手不足が深刻化し、外国人材へのニーズが高まっていることから、「 熊本県外国人材受入企業支援センター
嘉島町	熊本県中小・小規模事業者 生産性・売上げ向上後押し事業補助金 - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/5382.html	熊本県中小・小規模事業者 生産性・売上げ向上後押し事業補助金 - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 熊本県中小・小規模事業者 生産性・売上げ向上後押し事業補助金 熊本県中小・小規模事業者 生産性・売上げ向上後押し事業補助金 更新日：2025年9月26日 【補助金】熊本県中小・小規模事業者 生産性・売上げ向上後押し事業補助金 熊本県より、
嘉島町	健康ポイント事業 もっと健康!げんき!アップくまもと - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/4899.html	健康ポイント事業 もっと健康!げんき!アップくまもと - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 健康ポイント事業 もっと健康!げんき!アップくまもと 健康ポイント事業 もっと健康!げんき!アップくまもと 更新日：2026年7月1日 スマートフォン専用アプリ「熊本健康アプリ もっと健康!げんき!アップくまもと」を使い、各種健診の受診やウォーキ
嘉島町	建設課	https://www.town.kumamoto-kashima.lg.jp/q/list/128.html	建設課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [建設課] 「建設課」の記事一覧 1 1 [2026年6月25日] 嘉島町営住宅入居者募集のご案内 嘉島町営住宅入居者募集のご案内 下記要領のとおり、申込み受付を行いますのでお知らせします。募集要... 2 [2026年5月1日] 令和8年度 町税等納期について 納期一覧表ダウンロードはこちら 令和8年度納期一覧表(PDF 約104
嘉島町	固定資産に係る各種届出、申告書 - 税務課	https://www.town.kumamoto-kashima.lg.jp/q/aview/125/2753.html	固定資産に係る各種届出、申告書 - 税務課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [税務課] &gt; 固定資産に係る各種届出、申告書 固定資産に係る各種届出、申告書 更新日：2022年11月16日 固定資産に係る各種届出、申告書 固定資産税納税通知、納付書等送付先や納税義務者に関する届 引っ越しなどで町から届く固定資産に関するお知らせ等書類の送付先を変更したい場合 町税等関係
嘉島町	高齢者の肺炎球菌感染症予防接種について - 介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/aview/105/3905.html	高齢者の肺炎球菌感染症予防接種について - 介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] &gt; 高齢者の肺炎球菌感染症予防接種について 高齢者の肺炎球菌感染症予防接種について 更新日：2026年4月1日 接種対象者 1、65歳の者 (65歳の誕生日の前日から66歳の誕生日の前日まで) 2、60歳以上65歳未満の者であって、心臓、腎臓又は呼吸器の機能に自己の身辺の日常生活活動が極度に制
嘉島町	高齢者等のインフルエンザ及び新型コロナウイルス感染症予防接種について - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/4667.html	高齢者等のインフルエンザ及び新型コロナウイルス感染症予防接種について - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 高齢者等のインフルエンザ及び新型コロナウイルス感染症予防接種について 高齢者等のインフルエンザ及び新型コロナウイルス感染症予防接種について 更新日：2025年9月25日 令和7年10月1日から、65歳以上の高齢者等を対象にしたイン
嘉島町	国民健康保険の一部負担金減額、免除および徴収猶予制度について - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/1590.html	国民健康保険の一部負担金減額、免除および徴収猶予制度について - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 国民健康保険の一部負担金減額、免除および徴収猶予制度について 国民健康保険の一部負担金減額、免除および徴収猶予制度について 更新日：2021年4月1日 災害などの特別な理由により、生活が一時的に苦しくなり、医療費の支払いが困難になった世帯
嘉島町	子どもの「基本的な生活習慣」をはぐくむ連携カリキュラム - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/3000.html	子どもの「基本的な生活習慣」をはぐくむ連携カリキュラム - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 子どもの「基本的な生活習慣」をはぐくむ連携カリキュラム 子どもの「基本的な生活習慣」をはぐくむ連携カリキュラム 更新日：2021年10月26日 心身ともに健やかに暮らしていくことは町民一人ひとりの願いです。 心身ともに健やかに過ごすための土台となる「食事」「運動
嘉島町	子育て広場 “あいあい” - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/8.html	子育て広場 “あいあい” - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 子育て広場 “あいあい” 子育て広場 “あいあい” 更新日：2024年1月1日 就学前までのこどもと保護者が気軽に集い、打ち解けた雰囲気の中で遊んだり、情報交換しながら親同士、子ども同士の友だち作りができる交流の場です。 都合の良い時間に利用でき、子育て情報を手に入れたり、子育てアドバイザー
嘉島町	子宮頸がん予防ワクチン(HPVワクチン)の定期接種について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/3327.html	子宮頸がん予防ワクチン(HPVワクチン)の定期接種について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 子宮頸がん予防ワクチン(HPVワクチン)の定期接種について 子宮頸がん予防ワクチン(HPVワクチン)の定期接種について 更新日：2026年4月6日 対象者 小学6年生から高校1年生相当の女子(標準的な接種期間は中学1年生相当) 費用 無料 接種期限 高校1年
嘉島町	指定介護予防支援事業所(令和6年4月1日以降指定予定)の指定申請について - 介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/aview/105/4298.html	指定介護予防支援事業所(令和6年4月1日以降指定予定)の指定申請について - 介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] &gt; 指定介護予防支援事業所(令和6年4月1日以降指定予定)の指定申請について 指定介護予防支援事業所(令和6年4月1日以降指定予定)の指定申請について 更新日：2024年2月29日 指定申請について 令和6年4月1日から介護保険法の改正により、指定居宅介護支援
嘉島町	指定居宅介護支援事業所の指定等について - 介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/aview/105/4358.html	指定居宅介護支援事業所の指定等について - 介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] &gt; 指定居宅介護支援事業所の指定等について 指定居宅介護支援事業所の指定等について 更新日：2025年3月19日 指定(更新)申請は、事業開始予定月又は更新予定月の前々月末日までに、指定(更新)申請書及び添付書類の提出が必要です。 変更届は、変更後10日以内に、嘉島町長あて変更届出書及び添付書
嘉島町	歯周病検診を実施します - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/5924.html	歯周病検診を実施します - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 歯周病検診を実施します 歯周病検診を実施します 更新日：2026年6月1日 嘉島町では、節目年齢の方を対象に町内の委託歯科医院にて歯周病検診を実施しています。 歯周病とは、細菌の感染によって引き起こされる炎症性疾患で、歯の周りの歯ぐき(歯肉)や、歯を支える骨などが溶けてしまう
嘉島町	社会福祉法人等による利用者負担額軽減制度 - 介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/aview/105/3017.html	社会福祉法人等による利用者負担額軽減制度 - 介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] &gt; 社会福祉法人等による利用者負担額軽減制度 社会福祉法人等による利用者負担額軽減制度 更新日：2021年11月25日 この事業は、低所得で生計が困難な方に対して、介護保険サービスの利用促進を図るために、介護サービスを行う社会福祉法人等が、その社会的な役割の一環として、利用者負担額を軽減する
嘉島町	出生届 - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/15.html	出生届 - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 出生届 出生届 更新日：2022年4月1日 子どもが生まれたときに父または母から届け出ます。本籍地または所在地に届け出るのが基本です。 届出の期日・時期 子どもが生まれた日から14日以内(生まれた日を含む)に届出をしてください。 手続きなどに必要なもの 出生届書(医師または助産師の証明があるもの) 母子健康手
嘉島町	障害児通所支援について - 福祉課	https://www.town.kumamoto-kashima.lg.jp/q/aview/279/4760.html	障害児通所支援について - 福祉課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [福祉課] &gt; 障害児通所支援について 障害児通所支援について 更新日：2024年11月1日 障害児通所支援とは 障害児通所支援とは、障がいのある子供に対し、個々の障がいの状態及び発達の過程・特性等にもとづく発達上の課題に対して、日常生活における基本的な動作の指導、生活能力向上のために必要な訓練、集
嘉島町	新型コロナウイルス感染症対応地方創生臨時交付金の効果検証 - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/3780.html	新型コロナウイルス感染症対応地方創生臨時交付金の効果検証 - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 新型コロナウイルス感染症対応地方創生臨時交付金の効果検証 新型コロナウイルス感染症対応地方創生臨時交付金の効果検証 更新日：2024年12月25日 新型コロナウイルスの感染拡大の防止及び感染拡大の影響を受けている地域 経済や住民生活の支援等を
嘉島町	造血幹細胞移植で予防接種が再度必要になった方へ接種費用を助成します - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/5143.html	造血幹細胞移植で予防接種が再度必要になった方へ接種費用を助成します - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 造血幹細胞移植で予防接種が再度必要になった方へ接種費用を助成します 造血幹細胞移植で予防接種が再度必要になった方へ接種費用を助成します 更新日：2025年4月2日 造血幹細胞移植により、移植前に行った定期予防接種(予防接種法(昭和2
嘉島町	耐震改修等費用の一部を補助します - 引越し・住まい	https://www.town.kumamoto-kashima.lg.jp/q/aview/104/1272.html	耐震改修等費用の一部を補助します - 引越し・住まい｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [引越し・住まい] &gt; 耐震改修等費用の一部を補助します 耐震改修等費用の一部を補助します 更新日：2026年4月1日 耐震改修等費用の一部を補助します 令和8年5月7日から、「嘉島町戸建て木造住宅耐震改修等事業補助金」の受付を開始します。 詳細につきましては、以下の資料をご覧ください。 詳細資料 耐震改修等費
嘉島町	帯状疱疹ワクチンの定期接種について - 町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/aview/126/4937.html	帯状疱疹ワクチンの定期接種について - 町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] &gt; 帯状疱疹ワクチンの定期接種について 帯状疱疹ワクチンの定期接種について 更新日：2026年4月1日 嘉島町では、令和7年4月から定期接種に位置付けられた帯状疱疹ワクチン接種について、接種費用の一部助成を実施します。 詳細については、以下のとおりです。 対象となる方
嘉島町	中小企業退職金制度について - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/5199.html	中小企業退職金制度について - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 中小企業退職金制度について 中小企業退職金制度について 更新日：2025年6月5日 中小企業退職金制度は、昭和34年に国の中小企業対策の一環として制定された「中小企業退職共済法」に基づき設けられた、国がサポートする中小企業で働く従業員のための退職金制度です。 加入できる企
嘉島町	町民保険課	https://www.town.kumamoto-kashima.lg.jp/q/list/126.html	町民保険課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [町民保険課] 「町民保険課」の記事一覧 1 2 3 4 次へ &gt;&gt; 1 [2026年7月1日] 健康ポイント事業 もっと健康!げんき!アップくまもと スマートフォン専用アプリ「熊本健康アプリ もっと健康!げんき!アップくまもと」を使い、各種健診の受... 2 [2026年4月6日] 母子健康手帳の交付について 概要
嘉島町	定期予防接種の償還払いについて - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/1478.html	定期予防接種の償還払いについて - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 定期予防接種の償還払いについて 定期予防接種の償還払いについて 更新日：2026年4月6日 嘉島町では、やむを得ない理由により熊本県外で定期予防接種を希望する方は、 「事前」に 必要な手続きをしていただくことにより、接種に係る費用の一部もしくは全額の払い戻し(償還払い)を受けることがで
嘉島町	妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/list/102.html	妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] 「妊娠・出産・育児」の記事一覧 1 2 次へ &gt;&gt; 1 [2026年4月6日] 母子健康手帳の交付について 概要 妊娠おめでとうございます。妊娠がわかったら、できるだけ早期(妊娠11週まで)に妊娠届出書を提出... 2 [2025年4月1日] 嘉島町妊婦等包括相談支援事業 概要嘉島町では、妊娠・出産・育児期を安心して過
嘉島町	妊婦歯科健康診査について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/2005.html	妊婦歯科健康診査について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 妊婦歯科健康診査について 妊婦歯科健康診査について 更新日：2023年4月1日 妊娠中1回無料で妊婦歯科健康診査が受けられます。 妊娠中は、つわりで歯磨きができなかったり、ホルモンバランスの変化によって、お口の中の細菌が増えてむし歯や歯周病にかかりやすくなります。妊娠中のむし歯や歯周病は、早
嘉島町	不妊治療費(先進医療分)の助成について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/2072.html	不妊治療費(先進医療分)の助成について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 不妊治療費(先進医療分)の助成について 不妊治療費(先進医療分)の助成について 更新日：2026年4月1日 嘉島町では、不妊治療におけるご夫婦等の経済的な負担を軽減するため、費用の一部を助成をします。 対象となる費用 保険診療の生殖補助医療(体外受精・顕微授精)と併用して実施さ
嘉島町	福祉課	https://www.town.kumamoto-kashima.lg.jp/q/list/279.html	福祉課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [福祉課] 「福祉課」の記事一覧 1 2 3 4 次へ &gt;&gt; 1 [2026年2月1日] 高齢者医療と介護の便利帳「かしまっぷ」 嘉島町の医療・介護資源便利帳「かしまっぷ」を更新しました。 高齢者の在宅生活に必要な情報を掲... 2 [2025年12月17日] 父母の離婚後の子の養育に関する民法等の改正について 令和6年
嘉島町	福祉用具貸与及び購入について - 介護・病気	https://www.town.kumamoto-kashima.lg.jp/q/aview/105/4082.html	福祉用具貸与及び購入について - 介護・病気｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [介護・病気] &gt; 福祉用具貸与及び購入について 福祉用具貸与及び購入について 更新日：2026年2月1日 介護保険で以下の福祉用具貸与を希望される場合は、要介護度にかかわらず、必要性の確認を行っております。 ①車いす及び車いす付属品 ②特殊寝台及び特殊寝台付属品 ③床ずれ防止用具 ④体位変換機 ⑤認知症老人徘徊探知機
嘉島町	物価高騰対応重点支援地方創生臨時交付金の効果検証 - 企画情報課	https://www.town.kumamoto-kashima.lg.jp/q/aview/124/5033.html	物価高騰対応重点支援地方創生臨時交付金の効果検証 - 企画情報課｜嘉島町 [ホーム] &gt; [町の情報] &gt; [各課業務案内（組織から探す）] &gt; [企画情報課] &gt; 物価高騰対応重点支援地方創生臨時交付金の効果検証 物価高騰対応重点支援地方創生臨時交付金の効果検証 更新日：2026年3月12日 エネルギー・食料品価格等の物価高騰の影響を受けている生活者や事業者の支援等を通じた地方創生を図ることを目的としております
嘉島町	保護者が同伴しない場合の予防接種の受け方について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/1369.html	保護者が同伴しない場合の予防接種の受け方について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 保護者が同伴しない場合の予防接種の受け方について 保護者が同伴しない場合の予防接種の受け方について 更新日：2023年4月1日 保護者が同伴できずに、保護者以外の方が同伴される場合は、医療機関へ 委任状の提出が必要です 予防接種法により、予防接種を受ける場合、16歳未
嘉島町	母子健康手帳の交付について - 妊娠・出産・育児	https://www.town.kumamoto-kashima.lg.jp/q/aview/102/2050.html	母子健康手帳の交付について - 妊娠・出産・育児｜嘉島町 [ホーム] &gt; [ライフイベントから探す] &gt; [妊娠・出産・育児] &gt; 母子健康手帳の交付について 母子健康手帳の交付について 更新日：2026年4月6日 概要 妊娠おめでとうございます。妊娠がわかったら、できるだけ早期(妊娠11週まで)に妊娠届出書を提出し、母子健康手帳の交付を受けましょう。嘉島町では母子健康手帳の交付日を設け、母子健康手帳の使い方や嘉島町の
