slug	organization	title	maxAmount	url	evidence
nagasaki-official-003-045-2026	雲仙市	雲仙市 こども誰でも通園制度（乳児等通園支援制度）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.unzen.nagasaki.jp/kosodate/kiji0038187/index.html	こども誰でも通園制度（乳児等通園支援制度） / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医
nagasaki-official-003-046-2026	雲仙市	雲仙市 第2子以降の保育料無料化	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.unzen.nagasaki.jp/kosodate/kiji0031196/index.html	第2子以降の保育料を無料化 / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 新型コロナ情報 休日当番医 マイ
nagasaki-official-003-047-2026	雲仙市	雲仙市 障害福祉サービス	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.unzen.nagasaki.jp/kiji003392/index.html	障害福祉サービス / 雲仙市 ヘッダーをスキップ 本文へジャンプ マイページ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt 文字サイズ・背景色 検索キーワード グローバルナビゲーションをスキップ くらし・手続き 子育て・教育 健康・福祉 しごと・産業 観光 市政情報 ホーム 分類から探す 健康・福祉 障がい者支援 手当・給付金 障害福祉サービス もっと
nagasaki-official-003-048-2026	雲仙市	雲仙市 地域生活支援給付事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.unzen.nagasaki.jp/kiji0032/index.html	地域生活支援給付事業 / 雲仙市 ヘッダーをスキップ 本文へジャンプ マイページ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt 文字サイズ・背景色 検索キーワード グローバルナビゲーションをスキップ くらし・手続き 子育て・教育 健康・福祉 しごと・産業 観光 市政情報 ホーム 分類から探す 健康・福祉 障がい者支援 地域生活支援給付 地域生活支援給付
nagasaki-official-003-049-2026	長与町	長与町 長与町移住支援金（東京圏からのUIターン者向け）	公式ページ記載の給付額・支援額に従う	https://webtown.nagayo.jp/ijyu/kiji0033521/index.html	長与町移住支援金【東京圏からのUIターン者向け】 / ながよ暮らし / 長与町ホームページ ヘッダーをスキップ 本文へジャンプ アクセシビリティ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 Tiếng việt nam bahasa Indonesia 日本語 行政トップページへ --> 長与町ってどんなとこ？ パンフレット・動画 移住支援 ながよで暮らす Q&A 長与町ってどんなとこ？ パ
nagasaki-official-003-050-2026	長与町	長与町 長与町子育て世帯移住支援補助金（長崎県外からのUIターン者向け）	公式ページ記載の補助率・上限額または支援内容に従う	https://webtown.nagayo.jp/ijyu/kiji0033523/index.html	長与町子育て世帯移住支援補助金【長崎県外からのUIターン者向け】 / ながよ暮らし / 長与町ホームページ ヘッダーをスキップ 本文へジャンプ アクセシビリティ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 Tiếng việt nam bahasa Indonesia 日本語 行政トップページへ --> 長与町ってどんなとこ？ パンフレット・動画 移住支援 ながよで暮らす Q&A 長与町って
nagasaki-official-003-051-2026	長与町	長与町 長与町地方就職支援金（東京圏の大学生・院生向け）	公式ページ記載の給付額・支援額に従う	https://webtown.nagayo.jp/ijyu/kiji0035551/index.html	長与町地方就職支援金【東京圏の大学生・院生向け】 / ながよ暮らし / 長与町ホームページ ヘッダーをスキップ 本文へジャンプ アクセシビリティ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 Tiếng việt nam bahasa Indonesia 日本語 行政トップページへ --> 長与町ってどんなとこ？ パンフレット・動画 移住支援 ながよで暮らす Q&A 長与町ってどんなとこ？ パ
nagasaki-official-003-052-2026	長与町	長与町 長与町の移住支援	公式ページ記載の補助率・上限額または支援内容に従う	https://webtown.nagayo.jp/ijyu/kiji0034699/index.html	長与町の移住支援を紹介します！ / ながよ暮らし / 長与町ホームページ ヘッダーをスキップ 本文へジャンプ アクセシビリティ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 Tiếng việt nam bahasa Indonesia 日本語 行政トップページへ --> 長与町ってどんなとこ？ パンフレット・動画 移住支援 ながよで暮らす Q&A 長与町ってどんなとこ？ パンフレット・動画
nagasaki-official-003-053-2026	長与町	長与町 住まいの窓口（新しい住まいを探すお手伝い）	公式ページ記載の補助率・上限額または支援内容に従う	https://webtown.nagayo.jp/ijyu/kiji0034477/index.html	住まいの窓口（新しい住まいを探すお手伝い） / ながよ暮らし / 長与町ホームページ ヘッダーをスキップ 本文へジャンプ アクセシビリティ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 Tiếng việt nam bahasa Indonesia 日本語 行政トップページへ --> 長与町ってどんなとこ？ パンフレット・動画 移住支援 ながよで暮らす Q&A 長与町ってどんなとこ？ パンフレ
nagasaki-official-003-054-2026	時津町	時津町 低所得の妊婦に対する初回産科受診料助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/kosodate/8713.html	低所得の妊婦に対する初回産科受診料助成事業 低所得の妊婦に対する初回産科受診料助成事業／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらしの情報 子育て 低所得の妊婦に対する初回産科受診料
nagasaki-official-003-055-2026	時津町	時津町 所有者のいない猫に対する不妊・去勢手術費用の補助	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/pets/3317.html	所有者のいない猫に対する不妊・去勢手術費用の補助について 所有者のいない猫に対する不妊・去勢手術費用の補助について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらしの情報 ペット 所有者
nagasaki-official-003-056-2026	時津町	時津町 飼い猫に対する不妊・去勢手術費用の補助	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/pets/8462.html	飼い猫に対する不妊・去勢手術費用の補助について 飼い猫に対する不妊・去勢手術費用の補助について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらしの情報 ペット 飼い猫に対する不妊・去勢手
nagasaki-official-003-057-2026	時津町	時津町 時津町高齢者交通費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/korei_kaigo/8825.html	時津町高齢者交通費助成事業についてのお知らせ 時津町高齢者交通費助成事業についてのお知らせ／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらしの情報 高齢・介護 時津町高齢者交通費助成事業
nagasaki-official-003-058-2026	時津町	時津町 令和8年度時津町安全・安心住まいづくり支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_tetsuzuki/sumai/5580.html	令和8年度時津町安全・安心住まいづくり支援事業について 令和8年度時津町安全・安心住まいづくり支援事業について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらし・手続き 住まい 令和8年
nagasaki-official-003-059-2026	時津町	時津町 住宅に関する助成制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_tetsuzuki/sumai/6318.html	住宅に関する助成制度について 住宅に関する助成制度について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらし・手続き 住まい 住宅に関する助成制度について 住宅に関する助成制度について
nagasaki-official-003-060-2026	時津町	時津町 国民年金の受給	所得・対象区分に応じて手当等を支給	https://www.town.togitsu.nagasaki.jp/kurashi_tetsuzuki/kokuminnenkin/2456.html	国民年金の受給について 国民年金の受給について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらし・手続き 国民年金 国民年金の受給について 国民年金の受給について 老齢基礎年金の受給 老
nagasaki-official-003-061-2026	時津町	時津町 福祉医療費助成制度にかかる適正受診	医療費の自己負担分等を助成	https://www.town.togitsu.nagasaki.jp/kenko_iryo_fukushi/8281.html	福祉医療費助成制度にかかる適正受診のお願い 福祉医療費助成制度にかかる適正受診のお願い／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム 健康・福祉 福祉医療費助成制度にかかる適正受診のお願い
nagasaki-official-003-062-2026	時津町	時津町 令和8年度就学援助制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/nyuen_nyugaku/7801.html	令和8年度就学援助制度のお知らせ 令和8年度就学援助制度のお知らせ／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらしの情報 入園・入学 令和8年度就学援助制度のお知らせ 令和8年度就学援
nagasaki-official-003-063-2026	時津町	時津町 年金生活者支援給付金制度	所得・対象区分に応じて手当等を支給	https://www.town.togitsu.nagasaki.jp/kurashi_tetsuzuki/kokuminnenkin/5039.html	年金生活者支援給付金制度について 年金生活者支援給付金制度について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらし・手続き 国民年金 年金生活者支援給付金制度について 年金生活者支援給
nagasaki-official-003-064-2026	時津町	時津町 子育て世帯生活支援特別給付金	公式ページ記載の給付額・支援額に従う	https://www.town.togitsu.nagasaki.jp/kosodate_kyoiku/5678.html	子育て世帯生活支援特別給付金 子育て世帯生活支援特別給付金／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム 子育て・教育 子育て世帯生活支援特別給付金 子育て世帯生活支援特別給付金 この記事に
nagasaki-official-003-065-2026	時津町	時津町 離職にともなう国民健康保険税の軽減	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/shigoto_syusyoku/3417.html	離職にともなう国民健康保険税の軽減について 離職にともなう国民健康保険税の軽減について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらしの情報 仕事・就職 離職にともなう国民健康保険税の
nagasaki-official-003-066-2026	時津町	時津町 令和8年度町営住宅の入居者資格等	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_tetsuzuki/sumai/6750.html	令和8年度町営住宅の入居者資格等について 令和8年度町営住宅の入居者資格等について／時津町 PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language PageTop 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 時津町議会 Select Language 現在の位置 ホーム くらし・手続き 住まい 令和8年度町営住宅の入居者資格等につ
nagasaki-official-003-067-2026	時津町	時津町 母子栄養食品（ミルク）の支給	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.togitsu.nagasaki.jp/kurashi_joho/ninshin_syussan/index.html	妊娠・出産 職員募集 くらし・手続き 子育て・教育 健康・福祉 観光・産業 行政情報 Select Language 現在の位置 ホーム くらしの情報 妊娠・出産 妊娠・出産 母子手帳交付から3歳児健康診査までの流れ パパ・ママ学級 母子栄養食品(ミルク)の支給について ブックスタート おやこのほっとサロン 長崎県子ども医療電話相談のお知らせ すこやか子育て相談 予防接種（乳幼児～妊婦の方） 産後ケア事業 更新日：2019年03月01日
