municipalityCode,municipalityName,rescore,hasStrong,hasAmount,hasTarget,hasDeadline,title,h1,sourceUrl,snippet
"20521","坂城町","48","true","true","true","true","福祉","福祉","https://www.town.sakaki.nagano.jp/life/3/14/","貸付制度 障がい者福祉の一覧 社会福祉 2026年7月3日更新 第76回“社会を明るくする運動” ～犯罪や非行を防止し、立ち直りを支える地域のチカラ～ 2026年7月1日更新 難病等患者見舞金支給申請について 2026年4月1日更新 結婚新生活支援事業のお知らせ 2026年3月25日更新 住民税非課税世帯等エアコン設置費助成事業補助金について 2025年11月11日更新 さかき福祉医療費サポート資金貸付制度 社会福祉の一覧 介護予防・介"
"20521","坂城町","48","true","true","true","true","保険・年金","保険・年金","https://www.town.sakaki.nagano.jp/life/3/15/","支援金制度」が始まります 新着情報の一覧 新着情報のRSS 国民年金 2025年11月11日更新 「街角の年金相談センター上田（オフィス）」が上田駅前にオープンしました 2025年11月11日更新 産前産後期間の国民年金保険料が免除になります 2025年11月11日更新 国民年金保険料の納付が困難な方は納付が免除される場合があります 2025年11月11日更新 国民年金の届出について 2025年11月11日更新 支給される年金の種類 国"
"20521","坂城町","48","true","true","true","true","行政","行政","https://www.town.sakaki.nagano.jp/life/6/29/","補助金 2026年4月27日更新 地方創生臨時交付金の活用について 2026年4月1日更新 子どもの予防接種 2026年4月1日更新 坂城町第6次長期総合計画 後期基本計画 2026年3月31日更新 都市構造再編集中支援事業（都市再生整備計画）の公表について 政策・企画の一覧 監査 2025年11月11日更新 坂城町における監査について 2025年11月11日更新 住民監査請求による監査の結果 監査の一覧 情報公開・個人情報保護・行政不"
"20521","坂城町","48","true","true","true","true","妊娠・出産","妊娠・出産","https://www.town.sakaki.nagano.jp/life/2/10/47/","手当て・支援金 産後ケア事業 RSウイルス感染症予防ワクチン 妊婦のための支援給付 新生児聴覚検査 不妊治療費助成事業及び不育症治療費助成事業 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-82-3111 Fax:0268-82-8307 町役場へのアクセス 庁舎案内 開庁日時 お問い合わせ サイトマップ 個人情報保護 免責事項・著作権 アクセシビリティ "
"20521","坂城町","48","true","true","true","true","高齢者福祉","高齢者福祉","https://www.town.sakaki.nagano.jp/life/3/14/64/","手当て・支援金 高齢者肺炎球菌予防接種 帯状疱疹ワクチン予防接種 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-82-3111 Fax:0268-82-8307 町役場へのアクセス 庁舎案内 開庁日時 お問い合わせ サイトマップ 個人情報保護 免責事項・著作権 アクセシビリティ リンク集 Copyright Town of Sakaki All Right"
"20521","坂城町","48","true","true","true","true","地震","地震","https://www.town.sakaki.nagano.jp/life/1/2/14/","補助金のお知らせ 関連情報 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-82-3111 Fax:0268-82-8307 町役場へのアクセス 庁舎案内 開庁日時 お問い合わせ サイトマップ 個人情報保護 免責事項・著作権 アクセシビリティ リンク集 Copyright Town of Sakaki All Rights Reserved. ＜外部リンク＞"
"20521","坂城町","48","true","true","true","true","消費生活","消費生活","https://www.town.sakaki.nagano.jp/life/1/4/21/","補助金 2026年2月12日更新 物価高騰対策事業「さかきの暮らし応援券」 2025年11月11日更新 クーリング・オフ制度 2025年11月11日更新 特殊詐欺等被害防止対策機器の購入・設置を補助します 2025年11月11日更新 一般廃棄物処理に関する計画について 2025年11月11日更新 700MHz帯携帯電話基地局からの電波によるテレビ受信障害対策について 2024年3月29日更新 太陽光発電設備の設置には、開発行為の届出また"
"20521","坂城町","48","true","true","true","true","住宅・空き家","住宅・空き家","https://www.town.sakaki.nagano.jp/life/1/4/22/","補助金 2026年4月30日更新 移住・定住 2026年4月30日更新 「若者・子育て世代向け」移住定住ガイドブック 2026年4月9日更新 令和8年度住宅リフォーム補助事業 2026年4月1日更新 坂城町移住定住促進補助金 2026年3月2日更新 空き家バンク利用促進補助制度について 2026年3月2日更新 空き家バンクについて 2026年1月20日更新 分譲地のご案内 2025年11月11日更新 道にはみ出た樹木の手入れを 2025"
"20521","坂城町","48","true","true","true","true","公園","公園","https://www.town.sakaki.nagano.jp/life/1/5/28/","減免申請 2026年3月2日更新 すぱーく坂城（びんぐしの里公園内屋内ゲートボール場） 2026年3月2日更新 びんぐしわくわくステージ（野外ステージ） 2026年3月2日更新 社会資本総合整備計画の事後評価について 2026年3月2日更新 坂城町都市公園 関連情報 申請・届出 すぱーく坂城（びんぐしの里公園内屋内ゲートボール場） びんぐしわくわくステージ（野外ステージ） 坂城町都市公園 和平公園 坂城町役場 法人番号100002020"
"20521","坂城町","48","true","true","true","true","国民健康保険税","国民健康保険税","https://www.town.sakaki.nagano.jp/life/1/6/31/","減免制度について 関連情報 申請・届出 国民健康保険被保険者の産前産後期間に係る減免制度について 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-82-3111 Fax:0268-82-8307 町役場へのアクセス 庁舎案内 開庁日時 お問い合わせ サイトマップ 個人情報保護 免責事項・著作権 アクセシビリティ リンク集 Copyright Town of "
"20521","坂城町","48","true","true","true","true","ごみ","ごみ","https://www.town.sakaki.nagano.jp/life/1/7/38/","手当て・支援金 生ごみ処理機・堆肥化容器購入の補助 動画・SNS ダンボールコンポストで生ごみから堆肥を 計画・ビジョン 一般廃棄物処理に関する計画について よくある質問 令和9年4月よりプラスチック資源の収集をはじめます 家庭用ごみ指定袋の供給状況について ごみ・リサイクル総合 電池類の出し方 粗大ごみの回収・収集できないごみ よくある質問の一覧 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大"
"20521","坂城町","48","true","true","true","true","し尿・家庭雑排水","し尿・家庭雑排水","https://www.town.sakaki.nagano.jp/life/1/7/39/","補助金 2025年11月11日更新 リンク集 2025年11月11日更新 し尿の処理について 2025年11月11日更新 家庭雑排水について 2025年11月11日更新 し尿・家庭雑排水汚泥処理の手数料が改定されます 関連情報 よくある質問 家庭雑排水について し尿・家庭雑排水汚泥処理の手数料が改定されます 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-8"
"20521","坂城町","48","true","true","true","true","エコ・リサイクル","エコ・リサイクル","https://www.town.sakaki.nagano.jp/life/1/7/40/","手当て・支援金 生ごみ処理機・堆肥化容器購入の補助 動画・SNS ダンボールコンポストで生ごみから堆肥を よくある質問 令和9年4月よりプラスチック資源の収集をはじめます ごみ・リサイクル総合 電池類の出し方 粗大ごみの回収・収集できないごみ 資源物リサイクルボックスをご利用ください よくある質問の一覧 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-82-"
"20521","坂城町","48","true","true","true","true","地球温暖化・省エネ","地球温暖化・省エネ","https://www.town.sakaki.nagano.jp/life/1/7/41/","補助金 2026年2月17日更新 坂城町小学生環境に関する標語コンクール2025 表彰授与式 2018年2月1日更新 役場庁舎に太陽光発電設備が導入されました 関連情報 イベント・講座・募集 坂城町小学生環境に関する標語コンクール2024 表彰 助成・手当て・支援金 坂城町住宅用スマートエネルギー設備導入事業補助金 生ごみ処理機・堆肥化容器購入の補助 動画・SNS ダンボールコンポストで生ごみから堆肥を よくある質問 ごみ・リサイクル総"
"20521","坂城町","48","true","true","true","true","下水道","下水道","https://www.town.sakaki.nagano.jp/life/1/8/44/","補助金 2025年11月11日更新 公共下水道事業に係る「経営比較分析表」について 2025年11月11日更新 坂城町下水道事業経営戦略 2025年11月11日更新 坂城町の下水道概要 関連情報 坂城町役場 法人番号1000020205214 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 Tel:0268-82-3111 Fax:0268-82-8307 町役場へのアクセス 庁舎案内 開庁日時 お問い合わせ サイトマップ"
"20521","坂城町","48","true","true","true","true","マイナンバー（個人番号）の利用について","マイナンバー（個人番号）の利用について","https://www.town.sakaki.nagano.jp/page/2670.html","手当に関する各種申請、届出 保育園に関する各種申請 福祉医療費給付金に関する各種申請 障害者(児)に関する各種申請 など 独自利用事務届出書 1_独自利用事務届出書（福祉医療費 子ども） [PDFファイル／142KB] 2_独自利用事務届出書（福祉医療費 障がい者） [PDFファイル／155KB] 3_独自利用事務届出書（福祉医療費 母子父子） [PDFファイル／140KB] 4_独自利用事務届出書（日常生活用具給付） [PDFファイル"
"20521","坂城町","48","true","true","true","true","郵送による転出届","郵送による転出届","https://www.town.sakaki.nagano.jp/page/2214.html","手当や介護サービス等を受けている方は担当課で手続きが必要です。 ダウンロードはこちらから 転出証明書郵送交付申請書 [PDFファイル／58KB] 転出証明書郵送交付申請書（記載例） [PDFファイル／87KB] このページに関するお問い合わせ先 本庁機関 住民環境課 住民係 〒389-0601 坂城町大字坂城10050番地 Tel：0268-75-6204 Fax：0268-82-8307 メールでのお問い合わせはこちら ＜外部リンク＞"
"20521","坂城町","48","true","true","true","true","個人番号カード・住基カードによる転出・転入届（転入届の特例）","個人番号カード・住基カードによる転出・転入届（転入届の特例）","https://www.town.sakaki.nagano.jp/page/2213.html","手当や介護サービス等を受けている方は転出前に担当課で手続きが必要です。 異動日（引越しの日）から14日以内（転出前に転出届をされた場合は、転出届に記入した転出予定日から30日以内）に転入届をしてください。 個人番号カードまた住民基本台帳カードを、転入先市区町村でも継続利用を希望する場合、転入届出日から90日以内に手続きをする必要があります。 送付先 〒389-0692 長野県埴科郡坂城町大字坂城10050番地 坂城町役場 住民環境課 住"
"20521","坂城町","48","true","true","true","true","防災・行政無線","防災・行政無線","https://www.town.sakaki.nagano.jp/life/1/2/index-2.html","補助金のお知らせ 新着情報のRSS ハザードマップ・避難所 2026年3月2日更新 坂城町大規模盛土造成地マップの公表について 2026年3月2日更新 土砂等の盛土等を規制に関する県への許可申請について 2025年11月11日更新 災害時避難場所 2025年11月11日更新 坂城町地域防災計画 2025年11月11日更新 風水害時の防災行動を時系列に整理する「マイ・タイムライン」を作成してみましょう！ ハザードマップ・避難所の一覧 情報"
"20521","坂城町","48","true","true","true","true","令和7年度 坂城町総合防災訓練を実施しました","令和7年度 坂城町総合防災訓練を実施しました","https://www.town.sakaki.nagano.jp/page/1096.html","手当訓練：千曲坂城消防本部職員が講師となり応急手当等の講習を実施 災害時公衆無線LAN開設訓練：避難所に無料Wi-Fiを開設 臨時災害放送局開設訓練：UCVが臨時災害放送局を開設し災害情報等を発信 給水訓練：長野県企業局 上田水道管理事務所による安心の蛇口の設営訓練 ペット同行避難訓練：長野県動物愛護会長野支部によるペット同行避難についての講習 建物等がれき撤去訓練：地震により発生したがれきからの人命救助を想定した訓練 水防訓練：地震に"
"20521","坂城町","48","true","true","true","true","令和8年度住宅リフォーム補助事業","令和8年度住宅リフォーム補助事業","https://www.town.sakaki.nagano.jp/page/10076.html","補助金の交付を受けた住宅は該当しません。 他の制度による補助金等の交付対象となっている工事は該当しません。 注意事項 工事内容によっては固定資産税の課税対象となる場合があります。 ※その他要件がありますので、詳しくはお問い合わせください。 申請様式等ダウンロード 補助金交付要綱、手続きの流れ、申請様式等は以下からダウンロードできます。申請様式はPDFファイル版と、Wordファイル版があります。内容は同じですので、使用しやすい方をご利用く"
"20521","坂城町","48","true","true","true","true","生活環境","生活環境","https://www.town.sakaki.nagano.jp/life/1/4/index-2.html","補助金 2026年3月26日更新 令和8年度松くい虫防除対策説明会を行います 2026年3月2日更新 令和8年度 坂城駅・テクノさかき駅の駅前駐輪場の申込みについて 2026年2月12日更新 物価高騰対策事業「さかきの暮らし応援券」 2026年1月20日更新 分譲地のご案内 2025年11月11日更新 坂城町空家等対策計画 新着情報のRSS 防犯・不審者情報 2025年11月11日更新 通学路・お散歩コースの緊急合同点検結果 防犯・不審"
"20481","池田町","46","true","false","true","true","長野県からクルマとつなぐ屋根ソーラー補助金のお知らせ","長野県からクルマとつなぐ屋根ソーラー補助金のお知らせ","https://www.ikedamachi.net/0000002412.html","補助金のお知らせ | 長野県・あづみ野・池田町 共通メニューなどをスキップして本文へ お問い合わせ やさしい日本語 ひらがな Language 背景色 標準 反転 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してくださ"
"20521","坂城町","46","true","false","true","true","助成・手当て・支援金","助成・手当て・支援金","https://www.town.sakaki.nagano.jp/life/sub/6/","手当て・支援金 - 長野県坂城町（さかきまち）公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 当サイトはJavaScriptを使用したコンテンツや機能を提供しています。ご利用の際はJavaScriptを有効にしてください。 おすすめ メニュー 検索 本文へ Foreign language 閲覧補助 やさしい日本語 もとに戻す 音声読み上げ 閉じる 閲覧補助 ルビふり あり なし 文字サイズ 標準 拡大 背景色変更 白 "
"20482","松川村","40","true","true","false","true","医療助成","医療助成","https://www.vill.matsukawa.nagano.jp/welfare/?category=20","手当 交通安全 消費生活 健康・福祉 健康づくり 高齢者福祉 障がい者福祉 検診・予防接種 国民健康保険 医療助成 教育・文化 認定こども園 子育て支援 補助・給付 小・中学校 教育委員会 伝承・文化 観光・産業 観光施設・観光情報 体験・お土産 イベント情報 農業 開発・土地利用 入札・契約 村政情報 村の紹介 松川村キャラクター ふるさと納税 企業版ふるさと納税 各種計画 人事・給与 パブリックコメント 広報まつかわ 情報公開 公共"
"20482","松川村","40","true","true","false","true","松川村は、さくらねこ無料不妊手術事業に参加しています。","松川村は、さくらねこ無料不妊手術事業に参加しています。","https://www.vill.matsukawa.nagano.jp/life/?content=68","手当 交通安全 消費生活 健康・福祉 健康づくり 高齢者福祉 障がい者福祉 検診・予防接種 国民健康保険 医療助成 教育・文化 認定こども園 子育て支援 補助・給付 小・中学校 教育委員会 伝承・文化 観光・産業 観光施設・観光情報 体験・お土産 イベント情報 農業 開発・土地利用 入札・契約 村政情報 村の紹介 松川村キャラクター ふるさと納税 企業版ふるさと納税 各種計画 人事・給与 パブリックコメント 広報まつかわ 情報公開 公共"
"20482","松川村","40","true","true","false","true","迷い犬等の情報","迷い犬等の情報","https://www.vill.matsukawa.nagano.jp/life/?content=72","手当 交通安全 消費生活 健康・福祉 健康づくり 高齢者福祉 障がい者福祉 検診・予防接種 国民健康保険 医療助成 教育・文化 認定こども園 子育て支援 補助・給付 小・中学校 教育委員会 伝承・文化 観光・産業 観光施設・観光情報 体験・お土産 イベント情報 農業 開発・土地利用 入札・契約 村政情報 村の紹介 松川村キャラクター ふるさと納税 企業版ふるさと納税 各種計画 人事・給与 パブリックコメント 広報まつかわ 情報公開 公共"
"20481","池田町","36","true","false","true","true","届出・証明","届出・証明","https://www.ikedamachi.net/category/1-1-0-0-0-0-0-0-0-0.html","補助金について 5月29日 協働のまちづくり メインメニュー 窓口案内 池田町役場庁舎案内図 [2024年12月19日] マイナンバーカードの申請サポートを会染郵便局で開始します [2023年7月5日] 届出・申請 住民基本台帳の閲覧 [2026年4月30日] 自衛官募集事務に係る募集対象者情報の提供について [2026年1月20日] 戸籍に氏名の振り仮名（フリガナ）が記載されます [2025年7月2日] 転出届 [2025年3月27日"
"20481","池田町","36","true","false","true","true","税金","税金","https://www.ikedamachi.net/category/1-2-0-0-0-0-0-0-0-0.html","給付金（不足額給付）について（受付は終了しました。） [2026年1月16日] 公的年金からの町県民税（個人住民税）の特別徴収制度について [2016年9月21日] 令和8年度（令和7年分）給与支払報告書の提出について [2025年11月17日] 町県民税（個人住民税）関係の申請書のダウンロード [2018年1月31日] 町民税・県民税申告の郵送提出について [2026年2月2日] 町民税・県民税の電子申告が始まりました（令和8年度申告"
"20481","池田町","36","true","false","true","true","子育て・教育","子育て・教育","https://www.ikedamachi.net/category/14-0-0-0-0-0-0-0-0-0.html","手当・助成 学校教育 小中学校 社会教育 コミュニティ・スクール その他 同じ階層の情報 緊急情報 暮らし・手続き 子育て・教育 健康・福祉・医療 池田町の紹介 事業者の方へ 池田町議会 いけだまち暮らし ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引っ越し・住まい 福祉・介護 おくやみ メモ {$onlinememomsg} メモの使い方 マイページ このページをチェックする 編集 https://"
"20481","池田町","36","true","false","true","true","子育て","子育て","https://www.ikedamachi.net/category/14-1-0-0-0-0-0-0-0-0.html","手当など 健診・相談 その他子育て情報 入園 助成・手当など 認定こども園(入園) 認定こども園 その他 同じ階層の情報 子育て 教育 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引っ越し・住まい 福祉・介護 おくやみ メモ {$onlinememomsg} メモの使い方 マイページ このページをチェックする 編集 https://www.ikedamachi.net/site_policy/0000"
"20481","池田町","36","true","false","true","true","障がい者福祉","障がい者福祉","https://www.ikedamachi.net/category/15-7-0-0-0-0-0-0-0-0.html","手当・特別児童扶養手当 [2016年12月26日] 信州パーキング・パーミット（障がい者等用駐車場利用証）制度の申請について [2016年10月11日] 信州パーキング・パーミット制度の概要と手続き案内のページです。 同じ階層の情報 医療機関 急病・休日当番医療 各種健診（検診） 予防接種 健康づくり・相談 高齢者福祉 障がい者福祉 その他福祉 介護保険 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引"
"20481","池田町","36","true","false","true","true","事業者の方へ","事業者の方へ","https://www.ikedamachi.net/category/5-0-0-0-0-0-0-0-0-0.html","補助金について 中小企業等経営強化法に基づく先端設備等導入促進基本計画について 池田町創業支援事業補助金 ごみ・環境（事業者向け） 事業所から出るごみ（事業系一般廃棄物）の処理について 信州プラスチックスマート運動協力事業者の募集について 住宅・土地（事業者向け） 空き家の解体費用等を補助します【池田町空家解体撤去事業補助金】 木造住宅の耐震診断・耐震改修・除却工事について 道路・公共物関係の申請書ダウンロード 法人町民税 法人町民税に"
"20481","池田町","36","true","false","true","true","企業支援","企業支援","https://www.ikedamachi.net/category/5-2-0-0-0-0-0-0-0-0.html","補助金について [2022年12月12日] 中小企業等経営強化法に基づく先端設備等導入促進基本計画について [2022年12月12日] 池田町創業支援事業補助金 [2019年11月26日] 同じ階層の情報 入札・契約情報 企業支援 ごみ・環境（事業者向け） 住宅・土地（事業者向け） 法人町民税 企業版ふるさと納税 その他の事業者情報 認定こども園入園申込み添付用 就労証明書 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・"
"20481","池田町","36","true","false","true","true","住宅・土地（事業者向け）","住宅・土地（事業者向け）","https://www.ikedamachi.net/category/5-4-0-0-0-0-0-0-0-0.html","補助金】 [2025年10月21日] 木造住宅の耐震診断・耐震改修・除却工事について [2025年4月21日] 道路・公共物関係の申請書ダウンロード [2022年5月12日] 同じ階層の情報 入札・契約情報 企業支援 ごみ・環境（事業者向け） 住宅・土地（事業者向け） 法人町民税 企業版ふるさと納税 その他の事業者情報 認定こども園入園申込み添付用 就労証明書 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退"
"20481","池田町","36","true","false","true","true","子育て","子育て","https://www.ikedamachi.net/category/14-1-2-0-0-0-0-0-0-0.html","手当など 【令和8年4月～】こどもがまんなか応援スタンプカードの配布について [2026年3月28日] 子どもの福祉医療 [2025年8月1日] 不妊・不育症治療助成事業 [2025年5月7日] 妊婦のための支援給付事業のご案内 [2025年4月25日] 児童扶養手当 所得限度額と第3子以降の加算額が引き上げられます [2024年10月7日] 障害児福祉手当 [2024年9月20日] 児童手当（令和6年9月30日までの制度） [2024"
"20481","池田町","36","true","false","true","true","補助金・助成金","補助金・助成金","https://www.ikedamachi.net/category/1-1-5-0-0-0-0-0-0-0.html","補助金・助成金 | 長野県・あづみ野・池田町 共通メニューなどをスキップして本文へ お問い合わせ やさしい日本語 ひらがな Language 背景色 標準 反転 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください"
"20481","池田町","36","true","false","true","true","住民税（町県民税）","住民税（町県民税）","https://www.ikedamachi.net/category/1-2-1-0-0-0-0-0-0-0.html","給付金（不足額給付）について（受付は終了しました。） [2026年1月16日] 公的年金からの町県民税（個人住民税）の特別徴収制度について [2016年9月21日] 令和8年度（令和7年分）給与支払報告書の提出について [2025年11月17日] 町県民税（個人住民税）関係の申請書のダウンロード [2018年1月31日] 町民税・県民税申告の郵送提出について [2026年2月2日] 町民税・県民税の電子申告が始まりました（令和8年度申告"
"20481","池田町","36","true","false","true","true","ごみ・リサイクル","ごみ・リサイクル","https://www.ikedamachi.net/category/1-6-1-0-0-0-0-0-0-0.html","補助金について [2025年9月26日] 不法投棄の禁止 [2019年10月8日] 消火器の処分方法について [2020年3月16日] ごみ・リサイクル分別表（カレンダー） [2026年3月24日] 同じ階層の情報 ごみ・リサイクル 事業系ごみ ペット・動物 環境 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引っ越し・住まい 福祉・介護 おくやみ この分類に関連する組織 表示 環境係 メモ {$onl"
"20481","池田町","36","true","false","true","true","環境","環境","https://www.ikedamachi.net/category/1-6-5-0-0-0-0-0-0-0.html","補助金のお知らせ [2025年4月22日] 池田町住宅用太陽光発電システム設置費補助金について [2025年4月1日] 【長野県】太陽光発電ポータルサイト『つなぐ 信州屋根ソーラー』の開設など、屋根ソーラーの情報発信を強化します 別ウィンドウで開く [2024年10月28日] ご家庭の地球温暖化対策にアドバイス「うちエコ診断」 [2022年1月4日] 身近にできる地球温暖化対策（ゼロカーボン） [2021年11月4日] 池田町は「ゼロカ"
"20481","池田町","36","true","false","true","true","防災","防災","https://www.ikedamachi.net/category/1-7-7-0-0-0-0-0-0-0.html","補助金等交付要綱の改正について [2025年6月20日] 災害時協力井戸・湧水の登録をお願いします [2025年5月12日] 自衛官募集 [2024年12月11日] 地区防災計画を作成しましょう [2022年7月6日] ブロック塀等の除却に関する補助について [2022年5月20日] 防災行政無線の放送申し込みについて [2022年4月22日] AED設置公共施設一覧 [2021年11月19日] 落雷事故への注意について [2020年8"
"20481","池田町","36","true","false","true","true","建設","建設","https://www.ikedamachi.net/category/1-15-4-0-0-0-0-0-0-0.html","補助金等 施設利用等 その他申請 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引っ越し・住まい 福祉・介護 おくやみ この分類に関連する組織 表示 建設係 メモ {$onlinememomsg} メモの使い方 マイページ このページをチェックする 編集 https://www.ikedamachi.net/site_policy/0000000007.html 池田町 ページの先頭へ戻る サイトマップ"
"20481","池田町","36","true","false","true","true","福祉","福祉","https://www.ikedamachi.net/category/1-15-6-0-0-0-0-0-0-0.html","補助金のご案内(国の物価高騰対応重点支援地方創生臨時交付金／ 重点支援地方交付金を活用) [2026年4月15日] 障害者控除対象者認定書 [2025年12月19日] 福祉医療関係様式ダウンロード [2023年4月26日] 同じ階層の情報 戸籍・住民登録・印鑑登録 税金 まちづくり・自治会 建設 上下水道 福祉 補助金等 施設利用等 その他申請 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引っ越し・住"
"20481","池田町","36","true","false","true","true","補助金等","補助金等","https://www.ikedamachi.net/category/1-15-7-0-0-0-0-0-0-0.html","補助金等 | 長野県・あづみ野・池田町 共通メニューなどをスキップして本文へ お問い合わせ やさしい日本語 ひらがな Language 背景色 標準 反転 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 ホ"
"20481","池田町","36","true","false","true","true","その他申請","その他申請","https://www.ikedamachi.net/category/1-15-9-0-0-0-0-0-0-0.html","補助金について [2023年4月11日] 防災行政無線の放送申し込みについて [2022年4月22日] 児童クラブ利用（変更）申込書 [2022年4月1日] 同じ階層の情報 戸籍・住民登録・印鑑登録 税金 まちづくり・自治会 建設 上下水道 福祉 補助金等 施設利用等 その他申請 ライフイベントから探す 結婚・離婚 妊娠・出産 子育て 入園・入学 就職・退職 引っ越し・住まい 福祉・介護 おくやみ この分類に関連する組織 表示 総務係 "
"20481","池田町","36","true","false","true","true","緊急情報","緊急情報","https://www.ikedamachi.net/category/11-0-0-0-0-0-0-0-0-0.html","給付金・経済支援関連 「ただいま☆いけだまち しあわせ商品券」について [2026年1月29日] 公共施設の休館情報 小中学校、認定子ども園関連 中学生の努力の結晶！ガーデンハックルベリージャム”petit！”（ぷち）発売開始です！ [2026年5月1日] イベント中止・延期情報 同じ階層の情報 緊急情報 暮らし・手続き 子育て・教育 健康・福祉・医療 池田町の紹介 事業者の方へ 池田町議会 いけだまち暮らし ライフイベントから探す 結"
"20481","池田町","36","true","false","true","true","中小企業等経営強化法に基づく先端設備等導入促進基本計画について","中小企業等経営強化法に基づく先端設備等導入促進基本計画について","https://www.ikedamachi.net/0000001135.html","補助金について ツキノワグマの目撃情報について 池田町創業支援事業補助金 メモ {$onlinememomsg} メモの使い方 マイページ このページをチェックする 編集 https://www.ikedamachi.net/site_policy/0000000007.html 池田町 ページの先頭へ戻る サイトマップ 著作権・リンク等について 池田町（いけだまち） (法人番号：9000020204811) 〒399-8696 長野県"
"20481","池田町","36","true","false","true","true","移住定住係","移住定住係","https://www.ikedamachi.net/soshiki/1-9-0-0-0_1.html","補助金について【池田町空き家バンク活用事業補助金】 [2019年11月1日] 北アルプス地域で「農ある暮らし」を始めませんか？ [2019年5月15日] お問い合わせ 総務課 移住定住係 電話: 0261-62-3131 ファクス: 0261-62-9404 お問い合わせフォーム メモ {$onlinememomsg} メモの使い方 マイページ このページをチェックする 編集 https://www.ikedamachi.net/sit"
"20481","池田町","36","true","false","true","true","環境係","環境係","https://www.ikedamachi.net/soshiki/2-2-0-0-0_1.html","補助金について お知らせ 池田町営バスがGTFSに対応し、Googleマップで調べることが可能となりました [2025年2月13日] 長野県警察安全・安心アプリ「ライポリス」がリリース！ 別ウィンドウで開く [2025年2月3日] 池田町営バス：町内巡回線アンケート調査結果について [2023年12月8日] （消費者庁からお知らせ）新型コロナウイルス感染症に便乗した商品の送り付けにご注意ください。 [2020年4月20日] お問い合わせ"
"20482","松川村","36","true","false","true","true","","","https://www.vill.matsukawa.nagano.jp/","手当 交通安全 消費生活 健康・福祉 健康づくり 高齢者福祉 障がい者福祉 検診・予防接種 国民健康保険 医療助成 教育・文化 認定こども園 子育て支援 補助・給付 小・中学校 教育委員会 伝承・文化 観光・産業 観光施設・観光情報 体験・お土産 イベント情報 農業 開発・土地利用 入札・契約 村政情報 村の紹介 松川村キャラクター ふるさと納税 企業版ふるさと納税 各種計画 人事・給与 パブリックコメント 広報まつかわ 情報公開 公共"
"20482","松川村","36","true","false","true","true","税金・国民年金","税金・国民年金","https://www.vill.matsukawa.nagano.jp/life/?category=7","手当 交通安全 消費生活 健康・福祉 健康づくり 高齢者福祉 障がい者福祉 検診・予防接種 国民健康保険 医療助成 教育・文化 認定こども園 子育て支援 補助・給付 小・中学校 教育委員会 伝承・文化 観光・産業 観光施設・観光情報 体験・お土産 イベント情報 農業 開発・土地利用 入札・契約 村政情報 村の紹介 松川村キャラクター ふるさと納税 企業版ふるさと納税 各種計画 人事・給与 パブリックコメント 広報まつかわ 情報公開 公共"
