slug	organization	title	maxAmount	url	evidence
nagasaki-official-002-044-2026	対馬市	対馬市 空き家改修費等補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.tsushima.nagasaki.jp/ijyu/support/3119.html	空き家改修費等補助金 本文へ 文字サイズ 背景色変更 Select Language 対馬市ホームページへ 対馬の紹介 島の暮らし 島の仕事 行政のサポート 島の交通 現在のページ ホーム 移住定住サイト 行政のサポート 空き家改修費等補助金 空き家改修費等補助金 更新日：2026年01月20日 「対馬市空き家バンク制度により登録された空き家」の改修及び家財道具等処分に要する費用を支援することで、空き家の有効活用と移住・定住促進を図る補
nagasaki-official-002-045-2026	対馬市	対馬市 定住支援住宅(仁位)	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.tsushima.nagasaki.jp/ijyu/kurashi/sumai/teijyuusiennjyuutakubosyuu/5667.html	定住支援住宅(仁位) 本文へ 文字サイズ 背景色変更 Select Language 対馬市ホームページへ 対馬の紹介 島の暮らし 島の仕事 行政のサポート 島の交通 現在のページ ホーム 移住定住サイト 島の暮らし 島の住まい 定住支援住宅 定住支援住宅(仁位) 定住支援住宅(仁位) 更新日：2026年07月21日 定住支援住宅（仁位）の入居者を募集します！ 仁位（にい） 所在地：対馬市豊玉町仁位 建築年：昭和42年 構造：木造瓦葺平
nagasaki-official-002-046-2026	壱岐市	壱岐市 壱岐市スポーツ大会等開催助成事業補助金について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/kosodate/9020.html	壱岐市スポーツ大会等開催助成事業補助金について 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 子育て・教育 壱岐市スポーツ大会等開催助成事業補助金について 壱岐市スポーツ大会等開催助成事業補助金について 更新日：2026年06月25日
nagasaki-official-002-047-2026	壱岐市	壱岐市 壱岐市防災資機材整備事業費補助金について	補助額1組織あたり50,000円	https://www.city.iki.nagasaki.jp/mokuteki/hojokin/3075.html	壱岐市防災資機材整備事業費補助金について 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 補助金 壱岐市防災資機材整備事業費補助金について 壱岐市防災資機材整備事業費補助金について 更新日：2026年05月19日 ページID
nagasaki-official-002-048-2026	壱岐市	壱岐市 小・中学生スポーツ大会等補助金について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/hojokin/3451.html	小・中学生スポーツ大会等補助金について 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 補助金 小・中学生スポーツ大会等補助金について 小・中学生スポーツ大会等補助金について 更新日：2025年06月01日 ページID : 3
nagasaki-official-002-049-2026	壱岐市	壱岐市 壱岐行き教育旅行推進事業費補助金について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/hojokin/3453.html	壱岐行き教育旅行推進事業費補助金について 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 補助金 壱岐行き教育旅行推進事業費補助金について 壱岐行き教育旅行推進事業費補助金について 更新日：2026年04月09日 ページID
nagasaki-official-002-050-2026	壱岐市	壱岐市 生ごみ堆肥化容器購入費補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/hojokin/3454.html	生ごみ堆肥化容器購入費補助金 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 補助金 生ごみ堆肥化容器購入費補助金 生ごみ堆肥化容器購入費補助金 更新日：2025年04月18日 ページID : 3454 壱岐市では、ごみ減量化
nagasaki-official-002-051-2026	壱岐市	壱岐市 壱岐市防犯灯設置補助金について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/hojokin/9430.html	壱岐市防犯灯設置補助金について 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 補助金 壱岐市防犯灯設置補助金について 壱岐市防犯灯設置補助金について 更新日：2024年11月15日 ページID : 9430 夜間の犯罪の防止
nagasaki-official-002-052-2026	壱岐市	壱岐市 「子ども夢プラン応援」補助金申請等様式	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/hojokin/14788.html	「子ども夢プラン応援」補助金申請等様式 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 補助金 「子ども夢プラン応援」補助金申請等様式 「子ども夢プラン応援」補助金申請等様式 更新日：2026年06月29日 ページID : 1
nagasaki-official-002-053-2026	壱岐市	壱岐市 妊娠・出産・子育てに関すること（母子保健サービス）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/kosodate/boshihoken/index.html	妊娠・出産・子育てに関すること（母子保健サービス） 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 子育て・教育 妊娠・出産・子育てに関すること（母子保健サービス） 妊娠・出産・子育てに関すること（母子保健サービス） ページID : 13
nagasaki-official-002-054-2026	壱岐市	壱岐市 子ども関係手当・制度	所得・対象区分に応じて手当等を支給	https://www.city.iki.nagasaki.jp/kosodate/kocomoteateseido/index.html	子ども関係手当・制度 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 子育て・教育 子ども関係手当・制度 子ども関係手当・制度 ページID : 1365 小・中学生スポーツ大会等補助金について 児童手当の制度について 児童扶養手当の制度に
nagasaki-official-002-055-2026	壱岐市	壱岐市 壱岐市介護用品給付事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/kaigokourei/3025.html	壱岐市介護用品給付事業 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 健康・福祉 壱岐市介護用品給付事業 壱岐市介護用品給付事業 更新日：2017年12月28日 ページID : 3025 壱岐市では、要介護者（重度）の方が、
nagasaki-official-002-056-2026	壱岐市	壱岐市 65歳～74歳で一定の障がいをお持ちの方へ	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/kaigokourei/3062.html	65歳～74歳で一定の障がいをお持ちの方へ 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 健康・福祉 65歳～74歳で一定の障がいをお持ちの方へ 65歳～74歳で一定の障がいをお持ちの方へ 更新日：2022年10月01日 ペ
nagasaki-official-002-057-2026	壱岐市	壱岐市 福祉医療（医療費の助成制度）	医療費の自己負担分等を助成	https://www.city.iki.nagasaki.jp/soshiki/kodomo/fukushi_iryo/index.html	福祉医療（医療費の助成制度） 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 組織から探す 子育て支援課 福祉医療（医療費の助成制度） 福祉医療（医療費の助成制度） ページID : 1060 母子・父子・寡婦福祉医療費制度について 乳幼児
nagasaki-official-002-058-2026	壱岐市	壱岐市 子ども関係手当・制度	所得・対象区分に応じて手当等を支給	https://www.city.iki.nagasaki.jp/mokuteki/ninshin_shussan/12269.html	子ども関係手当・制度 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 妊娠・出産 子ども関係手当・制度 子ども関係手当・制度 ページID : 12269 小・中学生スポーツ大会等補助金について 児童手当の制度について 児童扶養
nagasaki-official-002-059-2026	壱岐市	壱岐市 妊娠・出産・子育てに関すること（母子保健サービス）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/mokuteki/ninshin_shussan/12267.html	妊娠・出産・子育てに関すること（母子保健サービス） 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 目的で探す 妊娠・出産 妊娠・出産・子育てに関すること（母子保健サービス） 妊娠・出産・子育てに関すること（母子保健サービス） ページID
nagasaki-official-002-060-2026	壱岐市	壱岐市 奨学金制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.iki.nagasaki.jp/kosodate/syougakukin/index.html	奨学金制度 本文へ 文字サイズ 背景色変更 Foreign Languages English 中国語（繁体） 中国語（简体） 韓国語 GO もしものときに くらし・手続き 子育て・教育 健康・福祉 観光・移住 事業者情報 行政情報 現在のページ トップページ 子育て・教育 奨学金制度 奨学金制度 ページID : 1368 奨学金貸付制度のご案内 キーワードで探す ページIDで探す 子育て・教育 妊娠・出産・子育てに関すること（母子保健
nagasaki-official-002-061-2026	五島市	五島市 物価高対応子育て応援手当	支給額対象児童1人当たり2万円	https://www.city.goto.nagasaki.jp/s029/010/020/010/020/040/030/20240118162229.html	物価高対応子育て応援手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 出会い・子育て・教育 > 子育て > 子育て支援 > 子育てへの手当、医療費助成、支援 > 物価高対応子育て応援手当 物価高対応子育て応援手当 更新日：2026年2月2日 物価高の影響を強く受けている子育て世帯を支援するため、0歳から高校生
nagasaki-official-002-062-2026	五島市	五島市 小学生・中学生の福祉医療費の助成方法が変わります	医療費の自己負担分等を助成	https://www.city.goto.nagasaki.jp/s029/010/020/010/020/020/20250728104936.html	小学生・中学生の福祉医療費の助成方法が変わります メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 出会い・子育て・教育 > 子育て > 子育て支援 > 子育てへの手当、医療費助成、支援 > 小学生・中学生の福祉医療費の助成方法が変わります 小学生・中学生の福祉医療費の助成方法が変わります 更新日：2025年8月6
nagasaki-official-002-063-2026	五島市	五島市 児童扶養手当	所得・対象区分に応じて手当等を支給	https://www.city.goto.nagasaki.jp/s029/010/050/010/040/20200731.html	児童扶養手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 出会い・子育て・教育 > 子育て > 子育て支援 > 子育てへの手当、医療費助成、支援 > 児童扶養手当 児童扶養手当 更新日：2026年03月31日 ひとり親家庭などの生活の安定と自立を助け、お子さんが健やかに育つために役立てていただくよう支給される
nagasaki-official-002-064-2026	五島市	五島市 ひとり親家庭への医療費助成（福祉医療費支給制度）	医療費の自己負担分等を助成	https://www.city.goto.nagasaki.jp/s029/010/050/010/020/20190311172305.html	ひとり親家庭への医療費助成（福祉医療費支給制度） メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 出会い・子育て・教育 > 子育て > 子育て支援 > 子育てへの手当、医療費助成、支援 > ひとり親家庭への医療費助成（福祉医療費支給制度） ひとり親家庭への医療費助成（福祉医療費支給制度） 更新日：2024年11月
nagasaki-official-002-065-2026	五島市	五島市 医療費の一部助成（乳幼児・子どもの福祉医療費）	上限1,600円	https://www.city.goto.nagasaki.jp/s029/010/020/010/020/020/20190310004133.html	医療費の一部助成（乳幼児・子どもの福祉医療費） メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 出会い・子育て・教育 > 子育て > 子育て支援 > 子育てへの手当、医療費助成、支援 > 医療費の一部助成（乳幼児・子どもの福祉医療費） 医療費の一部助成（乳幼児・子どもの福祉医療費） 更新日：2026年3月10日
nagasaki-official-002-066-2026	五島市	五島市 児童手当	所得・対象区分に応じて手当等を支給	https://www.city.goto.nagasaki.jp/s029/010/020/010/020/010/20190310004528.html	児童手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 出会い・子育て・教育 > 子育て > 子育て支援 > 子育てへの手当、医療費助成、支援 > 児童手当 児童手当 更新日：2025年2月12日 令和6年10月より児童手当の制度が一部変更になりました 支給対象となる児童 0歳から18歳に達する日以後の最初の3
nagasaki-official-002-067-2026	五島市	五島市 五島市一般不妊治療通院交通費等助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s037/010/040/020/20190530212148.html	五島市一般不妊治療通院交通費等助成事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 申請書ダウンロード > 五島市一般不妊治療通院交通費等助成事業 五島市一般不妊治療通院交通費等助成事業 更新日：2026年5月1日 五島市は、少子化対策の一つとして、一般不妊治療（タイミング法・人工授精）を受けている夫婦に対し
nagasaki-official-002-068-2026	五島市	五島市 五島市生殖補助医療費助成事業	医療費の自己負担分等を助成	https://www.city.goto.nagasaki.jp/s037/010/040/010/20190301161458.html	五島市生殖補助医療費助成事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 申請書ダウンロード > 健康・医療 > 五島市生殖補助医療費助成事業 五島市生殖補助医療費助成事業 更新日：2026年5月1日 五島市は、少子化対策の一つとして、生殖補助医療（不妊治療）を受けている夫婦に対して経済的負担の軽減を図るため
nagasaki-official-002-069-2026	五島市	五島市 医療費の給付、助成（福祉医療費支給制度、自立支援医療）	医療費の自己負担分等を助成	https://www.city.goto.nagasaki.jp/s030/010/030/020/010/20190311213826.html	医療費の給付、助成（福祉医療費支給制度、自立支援医療） メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 医療費の給付、助成（福祉医療費支給制度、自立支援医療） 医療費の給付、助成（福祉医療費支給制度、自立支援医療） 更新日：2026年5月22日 福祉医療費支給 医
nagasaki-official-002-070-2026	五島市	五島市 小児慢性特定疾病児童日常生活用具給付事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s030/010/030/020/070/080/20190311214550.html	小児慢性特定疾病児童日常生活用具給付事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 小児慢性特定疾病児童日常生活用具給付事業 小児慢性特定疾病児童日常生活用具給付事業 更新日：2025年11月28日 小児慢性特定疾病医療受給者証の交付を受けた方に対し、日常生
nagasaki-official-002-071-2026	五島市	五島市 医療的ケア児訪問型レスパイト助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s030/010/030/020/110/20230222154539.html	医療的ケア児訪問型レスパイト助成事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 医療的ケア児訪問型レスパイト助成事業 医療的ケア児訪問型レスパイト助成事業 更新日：2025年11月28日 医療的ケア児の看護のために指定訪問看護ステーションを利用する保護者に対
nagasaki-official-002-072-2026	五島市	五島市 医療的ケア児非常用電源装置購入費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s030/010/030/020/100/20230222154539.html	医療的ケア児非常用電源装置購入費助成事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 医療的ケア児非常用電源装置購入費助成事業 医療的ケア児非常用電源装置購入費助成事業 更新日：2025年11月28日 電源を要する医療機器を日常的に使用している医療的ケア児が、
nagasaki-official-002-073-2026	五島市	五島市 障害者自動車運転免許取得費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s030/010/030/020/070/100/20190607105500.html	障害者自動車運転免許取得費助成事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 障害者自動車運転免許取得費助成事業 障害者自動車運転免許取得費助成事業 更新日：2025年11月28日 身体障害者手帳（1級から4級）、療育手帳、精神手帳をお持ちの方が自動車運転免
nagasaki-official-002-074-2026	五島市	五島市 NHKテレビの受信料免除	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s030/010/030/020/070/020/20190311221204.html	NHKテレビの受信料免除 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > NHKテレビの受信料免除 NHKテレビの受信料免除 更新日：2019年3月11日 NHK放送受信料免除の証明を行います。 全額免除の対象者 等級にかかわらず障害者手帳（身体障害者手帳、療育手
nagasaki-official-002-075-2026	五島市	五島市 生活福祉資金の貸付	公式ページ記載の貸付額・貸付条件に従う	https://www.city.goto.nagasaki.jp/s030/010/030/020/070/030/20190311221026.html	生活福祉資金の貸付 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 生活福祉資金の貸付 生活福祉資金の貸付 更新日：2019年3月11日 生活が困難な世帯で、生活再建に必要な資金の融通を他から受けることが困難な世帯に対して、無利子または低利子で貸付をします。 対象
nagasaki-official-002-076-2026	五島市	五島市 障害児福祉手当	月額16,560円	https://www.city.goto.nagasaki.jp/s030/010/030/020/050/040/20190311232231.html	障害児福祉手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 障害児福祉手当 障害児福祉手当 更新日：2026年6月5日 著しく重度で永続する身体障がい、知的障がい、精神障がいがあるため日常生活において常時特別介護が必要な20歳未満の方に支給され
nagasaki-official-002-077-2026	五島市	五島市 特別障害者手当	月額30,450円	https://www.city.goto.nagasaki.jp/s030/010/030/020/050/030/20190311232459.html	特別障害者手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 特別障害者手当 特別障害者手当 更新日：2026年6月5日 著しく重度で永続する身体障がい、知的障がい、精神障がいがあるため日常生活において常時特別介護が必要な20歳以上の方に支給され
nagasaki-official-002-078-2026	五島市	五島市 特別児童扶養手当	支給額区分1級の場合は月額58,450円	https://www.city.goto.nagasaki.jp/s030/010/030/020/050/020/20260202165449.html	特別児童扶養手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 特別児童扶養手当 特別児童扶養手当 更新日：2026年4月1日 2026年4月1日から、社会福祉課が担当になりました。 対象者 精神または身体に重度または中度以上の障害（政令で定める
nagasaki-official-002-079-2026	五島市	五島市 重度心身障害児福祉手当	月額1,000円	https://www.city.goto.nagasaki.jp/s030/010/030/020/050/050/20190311230640.html	重度心身障害児福祉手当 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 重度心身障害児福祉手当 重度心身障害児福祉手当 更新日：2025年11月28日 身体障害者手帳の1級から3級、療育手帳A1、A2、B1を所持する20歳未満の障がい児を監護する保
nagasaki-official-002-080-2026	五島市	五島市 児童扶養手当（父親または母親に障がいがある場合）	所得・対象区分に応じて手当等を支給	https://www.city.goto.nagasaki.jp/s030/010/030/020/050/010/20190311232849.html	児童扶養手当（父親または母親に障がいがある場合） メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 児童扶養手当（父親または母親に障がいがある場合） 児童扶養手当（父親または母親に障がいがある場合） 更新日：2019年3月11日 父または母が重度の障
nagasaki-official-002-081-2026	五島市	五島市 障害基礎年金	所得・対象区分に応じて手当等を支給	https://www.city.goto.nagasaki.jp/s036/010/050/010/010/010/20190311160557.html	障害基礎年金 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 障害基礎年金 障害基礎年金 更新日：2019年3月11日 国民年金に加入している人が病気やケガなどで、国で決めている範囲の障がいと認定されたときは、障害基礎年金を受けられます。また、20
nagasaki-official-002-082-2026	五島市	五島市 障害厚生年金	所得・対象区分に応じて手当等を支給	https://www.city.goto.nagasaki.jp/s036/010/050/010/010/020/20190311160406.html	障害厚生年金 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 障害厚生年金 障害厚生年金 更新日：2019年3月11日 厚生年金保険に加入している人が、病気やケガなどで、国で決めている範囲の障がいであると認定されたときは、障害厚生年金が受けられます
nagasaki-official-002-083-2026	五島市	五島市 特別障害者給付金	公式ページ記載の給付額・支援額に従う	https://www.city.goto.nagasaki.jp/s036/010/050/010/010/030/20190311160214.html	特別障害者給付金 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 障がい者への支援、助成 > 年金と手当 > 特別障害者給付金 特別障害者給付金 更新日：2019年3月11日 国民年金に任意加入しなかったために、障害基礎年金を受給できない障がい者の方を対象に受給できます。 対象者 次の1、2
nagasaki-official-002-084-2026	五島市	五島市 寡婦への医療費助成（福祉医療費支給制度）	医療費の自己負担分等を助成	https://www.city.goto.nagasaki.jp/s029/010/050/010/030/20190311171651.html	寡婦への医療費助成（福祉医療費支給制度） メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 障がい・生活福祉 > 母子、父子、寡婦福祉 > 寡婦への医療費助成（福祉医療費支給制度） 寡婦への医療費助成（福祉医療費支給制度） 更新日：2019年3月11日 五島市は、60歳から70歳未満の寡婦または未婚の女子の医療費を
nagasaki-official-002-085-2026	五島市	五島市 受講料等補助 介護人材確保対策事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s033/010/010/030/020/20220224140227.html	受講料等補助 介護人材確保対策事業補助金 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 高齢者・介護 > 介護人材確保対策 > 受講料等補助 介護人材確保対策事業補助金 受講料等補助 介護人材確保対策事業補助金 更新日：2026年3月30日 五島市では、市内の介護事業所の人材の確保、育成及び定着を図るため、介護
nagasaki-official-002-086-2026	五島市	五島市 介護福祉士養成校修学生への奨学金等支給支援事業費補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s033/020/020/010/020/20230919154119.html	介護福祉士養成校修学生への奨学金等支給支援事業費補助金 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 高齢者・介護 > 介護人材確保対策 > 介護福祉士養成校修学生への奨学金等支給支援事業費補助金 介護福祉士養成校修学生への奨学金等支給支援事業費補助金 更新日：2026年3月16日 介護福祉士資格の取得を目指し
nagasaki-official-002-087-2026	五島市	五島市 五島市介護職員宿舎借上支援事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s033/020/020/010/010/20230331140527.html	五島市介護職員宿舎借上支援事業補助金 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 高齢者・介護 > 介護人材確保対策 > 五島市介護職員宿舎借上支援事業補助金 五島市介護職員宿舎借上支援事業補助金 更新日：2026年3月16日 五島市では、介護人材不足対策の一環として、若い世代やUIターン者を正規職員として雇
nagasaki-official-002-088-2026	五島市	五島市 介護予防・日常生活支援総合事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.goto.nagasaki.jp/s032/010/010/040/020/20190307001526.html	介護予防・日常生活支援総合事業 メニューにジャンプ コンテンツにジャンプ 文字サイズ 表示色 サイトマップ お問合せ・相談 Access 交通アクセス まるごとうサーチ トップページ > くらしの情報 > 高齢者・介護 > 介護予防への取組 > 介護予防・日常生活支援総合事業 介護予防・日常生活支援総合事業 更新日：2026年7月2日 介護予防・日常生活支援総合事業のサービスコード表及び単位数マスタ（令和8年6月版）を新しく掲載します。
