municipalityCode,municipalityName,rescored,strongHits,hasAmount,hasTarget,hasDeadline,title,h1,sourceUrl,snippet
"22214","藤枝市","1","","false","true","true","便利なサービス","便利なサービス","https://www.city.fujieda.shizuoka.jp/benri/index.html","便利なサービス／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られる"
"22214","藤枝市","1","","false","true","true","健康・福祉","健康・福祉","https://www.city.fujieda.shizuoka.jp/kenko/index.html","健康・福祉／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られるペー"
"22214","藤枝市","1","","false","true","true","イベントカレンダー","イベントカレンダー","https://www.city.fujieda.shizuoka.jp/benri/event.html","イベントカレンダー／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見ら"
"22214","藤枝市","1","","false","true","true","ふじえだスマイル／藤枝市ホームページ","","https://www.city.fujieda.shizuoka.jp/cgi-bin/recruit.php/1/list","ふじえだスマイル／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られ"
"22214","藤枝市","1","","false","true","true","パブリックコメント（意見公募）","パブリックコメント（意見公募）","https://www.city.fujieda.shizuoka.jp/soshiki/shiminkyodo/shiminkatsudo/keikaku_torikumi/1445915978395.html","パブリックコメント（意見公募）／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トッ"
"22214","藤枝市","1","","false","true","true","施設検索ナビ","施設検索ナビ","https://www.city.fujieda.shizuoka.jp/benri/shisetsu/index.html","施設検索ナビ／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られるペ"
"22214","藤枝市","1","","false","true","true","入園・入学","入園・入学","https://www.city.fujieda.shizuoka.jp/mokuteki/nyuen_nyugaku/index.html","入園・入学／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られるペー"
"22214","藤枝市","1","","false","true","true","高齢者・介護","高齢者・介護","https://www.city.fujieda.shizuoka.jp/mokuteki/koreisha/index.html","高齢者・介護／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られるペ"
"22214","藤枝市","1","","false","true","true","障害者支援","障害者支援","https://www.city.fujieda.shizuoka.jp/mokuteki/shougaishien/index.html","障害者支援／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られるペー"
"22214","藤枝市","1","","false","true","true","「藤枝セレクション2027」候補商品を募集します","「藤枝セレクション2027」候補商品を募集します","https://www.city.fujieda.shizuoka.jp/topics/12864.html","「藤枝セレクション2027」候補商品を募集します／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政"
"22214","藤枝市","1","","false","true","true","ふじえだトピックス","ふじえだトピックス","https://www.city.fujieda.shizuoka.jp/topics/index.html","ふじえだトピックス／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見ら"
"22214","藤枝市","1","","false","true","true","ボランティア募集情報","ボランティア募集情報","https://www.city.fujieda.shizuoka.jp/bunka/shiminkatsudo/volunteer/10590.html","ボランティア募集情報／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見"
"22214","藤枝市","1","","false","true","true","サイトマップ","サイトマップ","https://www.city.fujieda.shizuoka.jp/sitemap.html","サイトマップ／藤枝市ホームページ 本文へ メインメニュー 組織から探す よくあるご質問 相談窓口 お問い合わせ ホーム 市長の部屋 安全・安心情報 便利なサービス 藤枝市議会 事業者向け情報 目的から探す くらし・手続き サブメニュー よく見られるページ 子育て・教育 サブメニュー よく見られるページ 健康・福祉 サブメニュー よく見られるページ 文化・スポーツ・観光 サブメニュー よく見られるページ 都市整備・環境 サブメニュー よく見られるページ 産業・ビジネス サブメニュー よく見られるページ 市政情報 サブメニュー よく見られるページ メニューを閉じる サイト内検索 検索を閉じる メインメニュー くらし・手続き くらし・手続きトップ よく見られるページ 子育て・教育 子育て・教育トップ よく見られるページ 健康・福祉 健康・福祉トップ よく見られるページ 文化・スポーツ・観光 文化・スポーツ・観光トップ よく見られるページ 都市整備・環境 都市整備・環境トップ よく見られるページ 産業・ビジネス 産業・ビジネストップ よく見られるページ 市政情報 市政情報トップ よく見られるペ"
"22210","富士市","0","","false","false","false","","","http://www.shigenobu-building.com/","株式会社シゲノブ【富士市の不動産】 メインイメージ ビル経営 物件情報 管理 Info ビル経営 自社ビルディング≪一例≫ 自社アパート《一例》 自社貸店舗・自社パーキング《一例》 賃貸管理 弊社管理物件《一例》 会社概要 シゲノブビルグループ 会 社 名 株式会社シゲノブ 所 在 地 〒417-0052 静岡県富士市中央町三丁目2番3号 事 業 内 容 不動産売買・不動産賃貸・不動産管理・ビル経営・リユース事業 電 話 番 号 0545-54-2211 宅建業免許 静岡県知事免許（１０）第６０３１号 建設業免許 静岡県知事許可（般５）第０３７６０３号 加 盟 団 体 静岡県宅地建物取引業協会・東海不動産公正取引協議会 営 業 時 間 ９：３０～１８：００ 水曜・日曜・祝日定休日 静岡県富士市・沼津市・富士宮市を中心とした貸事務所・貸店舗・アパート・駐車場等の賃貸、土地・中古住宅の売買など不動産全般を取り扱っております。 アクセス 最寄り駅 バスでお越しの方 吉原中央駅バスターミナルより徒歩7分 電車でお越しの方 岳南電車「吉原本町駅」より徒歩15分 車でお越しの方 東名高速道路 富士"
"22212","焼津市","0","医療費助成","false","false","false","よくある質問","よくある質問","https://www.city.yaizu.lg.jp/faq/index.html","よくある質問｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; よくある質問 ここから本文です。 よくある質問 【よくある質問】手続き 【よくある質問】税金・くらし 【よくある質問】子育て 【よくある質問】健康・福祉 【よくある質問】防災 【よくある質問】観光・スポーツ 【よくある質問】しごと・産業 【よくある質問】市政全般 【よくある質問】手続き 【よくある質問】戸籍や住民票など 【よくある質問】引越し 【よくある質問】結婚・離婚 【よくある質問】出生届 【よくある質問】おくやみ 続きを見る "
"22212","焼津市","0","","false","false","false","市政情報","市政情報","https://www.city.yaizu.lg.jp/city-info/index.html",""
"22212","焼津市","0","奨励金","false","false","false","ごみ・リサイクル","ごみ・リサイクル","https://www.city.yaizu.lg.jp/life/gomi/index.html","ごみ・リサイクル｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; くらし・手続き &Gt; ごみ・リサイクル ここから本文です。 目次 ごみ・リサイクル ごみ収集日チェック 自治会を選択すると、お住まいの地域の収集日が確認できます。 自治会を選択 選択してください 1 燃やすごみ 月曜日・木曜日 プラマーク （容器包装プラ） 火曜日 資源ごみ 月曜日・木曜日 収集日の午前8時までに、決められた場所に出してください。 木くず・剪定枝も「燃やすごみ」の収集日に回収します。 自治会がわからない方はこ"
"22212","焼津市","0","","false","false","false","焼津市役所からのお知らせ（やさしいにほんご）","焼津市役所からのお知らせ（やさしいにほんご）","https://www.city.yaizu.lg.jp/foreign-language/japanese.html","焼津市役所からのお知らせ（やさしいにほんご）｜焼津市 もじの おおきさを かえる ときは、JavaScriptを ゆうこうにするか ブラウザの ちょうせつきのうを つかってください。 ほんぶんへ いどうします。 やいづし やいづし とっぷぺーじ Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがな ON さがす Menu Close 焼津市ホームページ &Gt; Foreign language &Gt; 焼津市役所からのお知らせ（やさしいにほんご） ここからほんぶんです。 焼津市役所からのお知らせ（やさしいにほんご） 「広報やいづ」やさしいにほんご版 「広報やいづ」には、焼津市での暮らしに必要な情報が、書いてあります。 下に、やさしいにほんごで書いた「広報やいづ」があります。読んでください。 広報やいづ やさしい にほんご版 このほかに、 TAGALOG（タガログ語） 、 Portugues（ポルトガル語） 、 Espa&ntilde;ol（スペイン語） 、 English（英語） で書いた「広報やいづ」もあります。 市役所や地域交流センターなどに置いてある"
"22212","焼津市","0","手当","false","false","false","【よくある質問】給付・助成","【よくある質問】給付・助成","https://www.city.yaizu.lg.jp/faq/kosodate/kyufu/index.html","【よくある質問】給付・助成｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; よくある質問 &Gt; 【よくある質問】子育て &Gt; 【よくある質問】給付・助成 ここから本文です。 【よくある質問】給付・助成 【よくある質問】子どもに関わる各種手当について教えてください 情報検索メニュー このページに知りたい情報がない場合は キーワードから探す 生活便利ナビ 手続きガイド よくある質問 イベント情報 イベント情報 AIチャットボット ページの先頭へ戻る このサイトについて 著作権・リンク ウェ"
"22210","富士市","-1","","true","false","false","","","https://www.nattoku.jp/","nattoku住宅 一級建築士事務所 | 静岡県・愛知県・埼玉県で家具付デザイン住宅の実績多数 --> 新築住宅 最響の家 Groovin' Glass Arts Blue Style キママプラス 分譲住宅･不動産 リフォーム･リノベ 納得リフォームスタジオ nattoku リノベ モデルハウス/ショールーム モデルハウス ショールーム GROUP リクルート イベント情報 資料請求 来場予約 --> イベント 見学会 キャンペーン 情報 ショールーム モデルハウス 資料請求 スタッフブログ 営業時間／10:00～20:00 定休日／年末年始 タップで電話をかける 来店・見学予約 OWNER’S SITE オーナーズサイト nattoku グループコーポレートサイト HOME nattoku住宅 10のこだわり 理想の暮らしを引き出すデザイン力 家具まで標準仕様の空間コーディネート 身体に優しい自然素材の家 耐震等級3 & 許容応力度計算 全棟標準 徹底したコストダウンの追求 頑丈で長持ちの外壁 2030年の省エネ基準住宅 100年点検住宅 快適な室内環境へのこだわり 生涯続く安心の"
"22211","磐田市","-1","","true","false","false","計画・調査・会議","計画・調査・会議","https://www.city.iwata.shizuoka.jp/1006547/1013552/index.html","計画・調査・会議｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 子育て情報「わわわ」 > 計画・調査・会議 ここから本文です。 計画・調査・会議 ページ番号 1013552 計画 磐田市こども・若者スマイルプラン ～磐田市こども計画～ 調査 計画策定・条例制定のための調査結果報告書 会議 磐田市子ども・子育て会議 子育て情報「わわわ」 磐田市こども憲章 計画・調査・会議 こどもの権利 いわたの子育て 赤ちゃんに出会うまで 赤ちゃんが産まれたら 健診・教室・予防接種 でかける・あそぶ ひとり親家庭等への支援 障がいのあるこどもへの支援 保育・"
"22211","磐田市","-1","","true","false","false","いわたの子育て","いわたの子育て","https://www.city.iwata.shizuoka.jp/1006547/1015070/index.html","いわたの子育て｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 子育て情報「わわわ」 > いわたの子育て ここから本文です。 いわたの子育て ページ番号 1015070 第7回 「日本子育て支援大賞2026」を受賞 いわたの子育ての特徴 子育て情報「わわわ」 磐田市こども憲章 計画・調査・会議 こどもの権利 いわたの子育て 赤ちゃんに出会うまで 赤ちゃんが産まれたら 健診・教室・予防接種 でかける・あそぶ ひとり親家庭等への支援 障がいのあるこどもへの支援 保育・託児 相談・サポート 転入・転出をしたら 〒438-8650 静岡県磐田市国府台"
"22211","磐田市","-1","","true","false","false","赤ちゃんに出会うまで","赤ちゃんに出会うまで","https://www.city.iwata.shizuoka.jp/1006547/1012529/index.html","赤ちゃんに出会うまで｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 子育て情報「わわわ」 > 赤ちゃんに出会うまで ここから本文です。 赤ちゃんに出会うまで ページ番号 1012529 届出・助成など 不妊等治療費助成 妊娠希望者等への風しん予防接種費助成 低所得の妊婦に対する初回産科受診料助成 妊娠届・母子手帳交付 妊婦のための支援給付制度 妊婦健康診査 RSウイルス母子免疫ワクチン しずおか子育て優待カード ショートステイ（子育て短期支援事業） 支援 保健師による子育て相談 家事支援ヘルパー派遣事業 育児サポーター派遣 産後ケア事業 プ"
"22211","磐田市","-1","","true","false","false","健診・教室・予防接種","健診・教室・予防接種","https://www.city.iwata.shizuoka.jp/1006547/1006550/index.html","健診・教室・予防接種｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 子育て情報「わわわ」 > 健診・教室・予防接種 ここから本文です。 健診・教室・予防接種 ページ番号 1006550 子どもの健診・教室 子どもの予防接種 親子の絆づくりプログラム（BPプログラム） 幼児ことばの教室 子育て情報「わわわ」 磐田市こども憲章 計画・調査・会議 こどもの権利 いわたの子育て 赤ちゃんに出会うまで 赤ちゃんが産まれたら 健診・教室・予防接種 でかける・あそぶ ひとり親家庭等への支援 障がいのあるこどもへの支援 保育・託児 相談・サポート 転入・転"
"22211","磐田市","-2","","false","true","false","手続き","手続き","https://www.city.iwata.shizuoka.jp/kyoiku/1014989/index.html","手続き｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 磐田市教育委員会 > 手続き ここから本文です。 手続き ページ番号 1014989 小・中学校の転校 就学時健康診断 幼稚園・こども園の入園 体験入学願い・保護者変更届 教育実習の受入れ GIGA端末における教育データの引継ぎ インフルエンザによる出席停止手続き 磐田市教育委員会 子どもの「生きる力」の育成 教育委員会 地域コミュニティの活用 教育情報 学びの場や環境の整備 学校・園情報 手続き 採用情報 施設ガイド 教育委員会に関するよくある質問 〒438-8650 静岡県磐田市国府"
"22211","磐田市","-2","","false","false","true","磐田を選んだ理由","磐田を選んだ理由","https://www.city.iwata.shizuoka.jp/iiwatashi/1014851/index.html","磐田を選んだ理由｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 磐田の魅力 エリア紹介 磐田を選んだ理由 住む 働く 子育て・教育 支援情報一覧 相談窓口 現在の位置： トップページ > 移住サイト > 磐田を選んだ理由 ここから本文です。 磐田を選んだ理由 ページ番号 1014851 磐田市で新たなライフスタイルを築いている先輩移住者をご紹介。 移住した理由・きっかけや普段の暮らし、移住の際の苦労など、生の声をお届けします。 遠藤 広太 さん [移住前の住まい]埼玉県 インタビュー「OFF TOKYO MEDIA | 磐田市のコンテンツ」 （外部リンク） 上村 遊輝 さん [移住前の住まい]奈良県 インタビュー「OFF TOKYO MEDIA | 磐田市のコンテンツ」 （外部リンク） 安江 成美 さん [移住前の住まい]千葉県 "
"22211","磐田市","-2","","false","false","true","移住相談窓口","移住相談窓口","https://www.city.iwata.shizuoka.jp/iiwatashi/1014847.html","移住相談窓口｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 磐田の魅力 エリア紹介 磐田を選んだ理由 住む 働く 子育て・教育 支援情報一覧 相談窓口 現在の位置： トップページ > 移住サイト > 移住相談窓口 ここから本文です。 移住相談窓口 ページ番号 1014847 ご相談方法 3つのお問い合わせ方法 1.電話で相談 相談窓口 磐田市政策推進課 0538-37-4805 2.メールで問い合わせ 下記フォームよりお問い合わせください メールフォーム 3.窓口・オンライン方式で相談 窓口で相談 ※お電話かメールフォームで 事前に ご連絡ください 所在地 〒438-8650 静岡県磐田市国府台3-1 磐田市役所 本庁舎4階 政策推進課 時間 平日午前8時30分～午後5時15分 磐田市役所 オンライン方式で相談 現地に直接行くのは"
