code,municipality,rescore,title,url,snippet
21221,海津市,10,"妊娠・出産",https://www.city.kaizu.lg.jp/kosodate/category/6-1-0-0-0-0-0-0-0-0.html,"妊娠したら 母子健康手帳、妊婦健診などについて掲載しています。 出産に関する補助金と制度 出産育児一時金、子宝祝金などについて掲載しています。 出産したら 出生届、児童手当、乳幼児医療費の助成などについて掲載しています。 不妊治療 不妊治療費助成について掲載しています。"
21221,海津市,10,"くらしの保健室「ふらっと♪」",https://www.city.kaizu.lg.jp/kurashi/0000003710.html,"令和8年度に4スタンプ以上集めると、健康課よりプレゼントをお渡しします。 令和7年度のビンゴ用紙付き血圧管理ノートの配布は終了しましたが、「血圧管理ノート」は引き続き配布します。"
21221,海津市,10,"木曽三川輪中ミュージアム わじゅ～む",https://www.city.kaizu.lg.jp/kosodate/0000000636.html,"外部リンク 明治時代に築造された木造樋門（金廻四間門樋） 「低い土地のくらし」の学習で来館した小学生 令和7年12月24日に認定伝達式が行われました。 愛称の決定について リニューアルオープンより約2か月にわたり、木曽三川輪中ミュージアムの愛称を募集したところ、全国から660件・595作品のご応募をいただきありがとうございました。 施設のリニューアルについて"
21221,海津市,10,"申請書ダウンロード",https://www.city.kaizu.lg.jp/download/index.html,""
21221,海津市,10,"オンライン申請",https://www.city.kaizu.lg.jp/shisei/0000002267.html,"平成29年11月13日からの各種手続（一部手続を除く）が、国のマイナポータルを活用した「ぴったりサービス」により、電子申請ができるようになりました。 ぴったりサービスでは、子育てに関する手続きをはじめとして、さまざまな申請や届出をオンライン上で行うことができます。 ぴったりサービス 外部リンク 海津市では、以下の手続きについて、制度説明や申請書様式データの提"
21221,海津市,10,"海津市ホームページ バナー広告募集について",https://www.city.kaizu.lg.jp/shisei/0000000058.html,"広告掲載をご希望の方は、下記の募集要項をご覧ください。 ） 掲載期間 下記の掲載期間のバナー広告を募集します。 広告の規格 サイズ 縦68ピクセル×横234ピクセル 画像形式 GIF（アニメ不可）・JPEG サンプル 申し込み 募集期間 随時 受付先 企画課（海津市役所東館） 直接、企画課に持参される場合は、月曜日～金曜日（祝日を除く）午前8時30分から午後"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/robots.txt,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"事業者のかたへ/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/jigyousya/,""
21302,岐南町,10,"地域包括支援センター/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/5367.htm,"4 . 介護予防ケアマネジメント事業 介護予防対象者(要支援者と事業対象者)のケアプランを作成します。"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/pdfprint/,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"本庁舎及び保健相談センターの開庁時間変更について/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/5788.htm,"「行かない窓口」を推進します！ 各種オンライン申請の拡大 役場に行かなくても、24時間ご自身のスマホやパソコンから届出や申請、講座の申し込みなど、各種行政手続をオンラインで行うことができるように、今後も新たな手続を順次追加予定です。 オンライン申請はこちら 各種証明書のコンビニ交付の推進 住民票などの証明書は、マイナンバーカードをお持ちの場合、コンビニで土日"
21302,岐南町,10,"令和8年度体力・運動能力調査参加者募集/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/6047.htm,""
21302,岐南町,10,"令和8年度（第2回）町職員募集/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/6000.htm,"オンライン申請は こちら から 申込の着順は合否に関係ありませんので、不備がないように正確に入力してください。 一次試験について 日時 令和8年8月1日〜令和8年8月23日 ※上記期間中に受験者が選択する日時 会場 全国のテストセンター会場 ※受験者ご自身で試験会場を予約してもらいます。"
21302,岐南町,10,"令和8年度/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/5873.htm,""
21302,岐南町,10,"ぎなんフェスタ2026開催決定！/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/5556.htm,"今後、出店者・出演者募集、イベント詳細などについては、ホームページでお知らせします。"
21302,岐南町,10,"【岐阜県からのお知らせ】「岐阜県ワーク・ライフ・バランス推進エクセレント企業」公募開始/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/5475.htm,"認定申請に必要な様式や、認定申請説明会の開催等については、 県のホームページ から入手・確認ができます。"
21302,岐南町,10,"令和8年度（第1回）町職員募集（受付終了）/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/5879.htm,"オンライン申請は こちら から 申込の着順は合否に関係ありませんので、不備がないように正確に入力してください。 一次試験について 日時 令和8年6月1日〜令和8年6月21日 ※上記期間中に受験者が選択する日時 会場 全国のテストセンター会場 ※受験者ご自身で試験会場を予約してもらいます。"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/2534.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/1616.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/1053.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/1062.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/2319.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/1067.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/1018.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"ご指定のページは見つかりませんでした",https://www.town.ginan.lg.jp/1375.htm,"岐南町へのお問い合わせ 電話.058-247-1331 FAX.058-247-9904 [岐南町役場] 法人番号:7000020213021 WEBお問い合わせ [受付時間]月曜日～金曜日(祝日を除く) 8時30分～17時15分 〒501-6197 岐阜県羽島郡岐南町八剣7丁目107番地 (c)copyright GIFU GINAN TOWN All r"
21302,岐南町,10,"事業者のかたへ/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/jigyousya/,""
21302,岐南町,10,"改葬許可申請手続きについて/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/4597.htm,"改葬許可申請に必要なもの 改葬許可申請書 ＜様式＞ Excel版 改葬許可申請書.xlsx(21KB) PDF版 改葬許可申請書.pdf(55KB) 【記入例】改葬許可申請書.pdf(96KB) ＜記入する際の注意点＞ 現在の墓地等の管理者の証明が必要となりますので、改葬許可申請書の「管理者証明欄」に署名のあるものを提出してください。 ） また、墓地使用者及"
21302,岐南町,10,"印鑑登録をするとき/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1250.htm,"登録できない印鑑 機械彫りで同一印影の多いもの ゴム印、その他の印鑑で変形しやすいもの 印影の大きさが、1辺8mm正方形に納まる小さいもの、または25mmの正方形に納まらない大きいもの その他、条例で定めるもの（欠けているものや、摩耗しているもの等） 印鑑登録申請書 （ダウンロードページへ） 印鑑登録証明書が必要なときは 印鑑登録証をお持ちください。 ※ 郵"
21302,岐南町,10,"「住民票の写し等の不正取得に係る本人通知制度」について/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1254.htm,"通知対象となる証明書 住民票の写し （本籍及び筆頭者の記載のあるもの） 住民票の記載事項証明書 （本籍及び筆頭者の記載のあるもの） 戸籍の附票の写し 住民票の写し （本籍及び筆頭者の記載のあるもの） 戸籍の全部又は一部事項証明 戸籍の記載事項証明書 ※それぞれ除票または除籍等を含みます 通知について 住民票の写しなどを取得した第三者が、不正取得者であることが"
21302,岐南町,10,"旅券（パスポート）の申請・受取/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1252.htm,"◎旅券申請の概要 窓口開設時間 月～金曜日 午前9時～午後4時30分 （ただし、祝日と年末年始の閉庁日を除く） 申請できる方 日本国籍を有し、岐南町に住民登録がある方及び他の都道府県（海外を含む）に住民登録していて、岐南町に居所のある方で、窓口開設時間内に申請・受取ともに役場へお越しいただける方 ※日曜日に受取を希望される方、窓口での申請をご希望で各種電子決"
21302,岐南町,10,"申請・届出/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/2302.htm,""
21302,岐南町,10,"各種申請書/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/2277.htm,""
21303,笠松町,10,"かさまつ地域防災DAY2026",https://www.town.kasamatsu.gifu.jp/docs/2026071000020/,"開催日時 令和8年9月19日（土曜日） 9:00～12:00 ※雨天決行（一部、雨天中止となる内容もあります） ※イベント内容は、変更、中止となる可能性もあります 会場 笠松小学校 講堂（屋内ブース） 運動場（屋外ブース） （笠松町下新町87番地） ※駐車場はありません 参加賞 本部にて参加賞を配布いたします！ ※数には限りがあります。 スタンプラリー 中学"
21341,養老町,10,"児童館",https://www.town.yoro.gifu.jp/yorokko/1002013/1002014.html,""
21341,養老町,10,"ファミリー・サポート・センター",https://www.town.yoro.gifu.jp/yorokko/1002013/1001998.html,"実際の活動前に、経路の確認や慣らし活動などが必要であれば、活動とみなし、利用料金の対象となります。"
21341,養老町,10,"子育てサポーター養成講座",https://www.town.yoro.gifu.jp/yorokko/1002008/1003501.html,"電話：070‐4218‐7518（月曜日、木曜日、金曜日9時00分～12時00分） メールアドレス：ichigo_kosodate@yahoo.co.jp 費用 無料 募集人数 各回10人 ※定員になり次第締切 講師 講師は各回で変わります。"
21341,養老町,10,"令和8年度入園申込みに伴う選考結果",https://www.town.yoro.gifu.jp/yorokko/1002888/1001995/1001972/1001974.html,"令和8年度入園申込みに伴う選考結果｜養老町公式ホームページ 当ホームページではjavascriptを使用しています。 令和8年度入園申込みに伴う選考結果 ページ番号1001974 更新日 2026年2月5日 印刷 大きな文字で印刷 令和8年度の保育所等入園申込みの選考結果（利用調整の有無）についてお知らせします。 令和8年度入園申込選考結果 （PDF 245"
21341,養老町,10,"船附こども園 土曜日園庭開放",https://www.town.yoro.gifu.jp/yorokko/1002888/1001995/1001972/1001991.html,"対象：未就学児（保護者同伴に限る） 開放時間：10時00分～16時00分 （祝祭日と園の行事日を除いた土曜共同保育実施日のみ） インターホンで職員にお声掛けいただき、ご利用ください。"
21341,養老町,10,"令和8年度 第2回養老町職員採用試験を実施します（申込期限は令和8年7月31日まで）",https://www.town.yoro.gifu.jp/government/recruitment/1002860/1003651.html,"令和8年度 第2回養老町職員採用試験を実施します（申込期限は令和8年7月31日まで）｜養老町公式ホームページ 当ホームページではjavascriptを使用しています。"
21341,養老町,10,"令和8年度 第2回養老町職員採用試験（社会人枠）を実施します（申込期限は令和8年7月31日まで）",https://www.town.yoro.gifu.jp/government/recruitment/1002860/1003652.html,"令和8年度 第2回養老町職員採用試験（社会人枠）を実施します（申込期限は令和8年7月31日まで）｜養老町公式ホームページ 当ホームページではjavascriptを使用しています。"
21341,養老町,10,"令和8年度 第1回養老町職員採用試験を実施します（申込期限は令和8年5月29日まで）",https://www.town.yoro.gifu.jp/government/recruitment/1002860/1003539.html,"令和8年度 第1回養老町職員採用試験を実施します（申込期限は令和8年5月29日まで）｜養老町公式ホームページ 当ホームページではjavascriptを使用しています。"
21341,養老町,10,"令和8年度 第1回養老町職員採用試験（社会人枠）を実施します（申込期限は令和8年5月29日まで）",https://www.town.yoro.gifu.jp/government/recruitment/1002860/1003538.html,"令和8年度 第1回養老町職員採用試験（社会人枠）を実施します（申込期限は令和8年5月29日まで）｜養老町公式ホームページ 当ホームページではjavascriptを使用しています。"
21341,養老町,10,"会計課の窓口で納付できるものは何ですか？",https://www.town.yoro.gifu.jp/faq/other/1002829.html,"会計課窓口で納付できるもの（養老町が納付書を発行したもの） 町県民税、固定資産税、軽自動車税、国民健康保険税、介護保険料、後期高齢者医療保険料、水道使用料、住宅使用料など なお、窓口で納付できないものは、以下のとおりです。"
21361,垂井町,10,"ごみ・リサイクル - 岐阜県垂井町公式ホームページ（住民課）",https://www.town.tarui.lg.jp/site/gomi-risaikuru/,"詳しくは こちら ▼資源物 アルミ缶・スチール缶 飲食類で使用されたカンが対象です。 詳しくは こちら ビン類 無色のビン、茶色のビン、その他の色のビン 飲料用・食料用に使われた空きビンが対象です。"
21361,垂井町,10,"協働のまちづくり - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/site/machizukuri/,"​ 審議会公募委員を募集 まちづくり住民活動団体 町内で活動している団体を紹介します。 住民活動団体一覧 広報たるい「まちづくり伝言板」掲載申請書 まちづくり団体活動情報7月号 [PDFファイル／290KB] まちづくりセンターへお立ち寄りください 住民の皆さんが行うコミュニティ活動の充実を図り、協働のまちづくりを推進する拠点として、企画調整課内に「まちづく"
21361,垂井町,10,"令和8年度 年間行事予定表 - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/page/1891.html,"令和8年度 年間行事予定表 - 岐阜県垂井町公式ホームページ（企画調整課） ページの先頭です。"
21361,垂井町,10,"上下水道のオンライン申請（使用開始・使用中止・名義変更） - 岐阜県垂井町公式ホームページ（上下水道課）",https://www.town.tarui.lg.jp/page/16638.html,"上下水道のオンライン申請（使用開始・使用中止・名義変更） - 岐阜県垂井町公式ホームページ（上下水道課） ページの先頭です。 オンライン申請は、開庁時間を気にせずスマートフォンやパソコンから専用フォームに必要事項を入力し手続きをすることができます。 是非便利なオンライン申請をご利用ください。 オンライン申請はこちらから ・上下水道使用開始届 申込フォーム ＜"
21361,垂井町,10,"令和8年度から町税の納め方が変わります - 岐阜県垂井町公式ホームページ（税務課）",https://www.town.tarui.lg.jp/page/15092.html,"令和8年度から町税の納め方が変わります - 岐阜県垂井町公式ホームページ（税務課） ページの先頭です。 現在、垂井町においても令和7年度末までに、標準準拠システムへの移行を進めております。 【注意】令和7年度の第10期(3月)の1ヶ月後です。"
21361,垂井町,10,"ガバメントクラウドファンディングにご協力をお願いします - 垂井町ふるさと納税 - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/site/furusato/18229.html,"​2 募集期間 令和8年7月3日 から 令和8年9月30日まで 3 寄付方法 ○寄付はこちらからお願いします。"
21361,垂井町,10,"垂井警察署と「協働による特殊詐欺防止対策」共同声明を発表 - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/page/18231.html,"共同宣言の様子 村井垂井警察署長(右）と垂井町長(左） 共同声明の背景 近年、巧妙な手口で金品をだまし取る特殊詐欺が急増しており、SNS型投資とロマンス詐欺も加えた、令和7年の県内の認知件数は837件、被害総額は約50億円と過去最悪となり、垂井警察署管内においても特殊詐欺被害やその前兆事案が発生しており、予断を許さない状況です。 国際電話利用契約の利用休止申"
21361,垂井町,10,"【毎月第１火曜日開催】コネクトベース垂井にて「手紙部」の部員を募集しています。 - 岐阜県垂井町公式ホームページ（産業課）",https://www.town.tarui.lg.jp/page/18193.html,"【毎月第１火曜日開催】コネクトベース垂井にて「手紙部」の部員を募集しています。 本文 【毎月第１火曜日開催】コネクトベース垂井にて「手紙部」の部員を募集しています。"
21361,垂井町,10,"【奇数月の第二土曜日開催】コネクトベース垂井にて「朝活部」の部員を募集しています。 - 岐阜県垂井町公式ホームページ（産業課）",https://www.town.tarui.lg.jp/page/18139.html,"【奇数月の第二土曜日開催】コネクトベース垂井にて「朝活部」の部員を募集しています。 本文 【奇数月の第二土曜日開催】コネクトベース垂井にて「朝活部」の部員を募集しています。"
21361,垂井町,10,"観光ガイド養成講座2026 - 岐阜県垂井町公式ホームページ（産業課）",https://www.town.tarui.lg.jp/page/14794.html,") 申込期限／ 令和8年11月6日（金） ​申込先 こちらをクリックしてください。"
21361,垂井町,10,"会計年度任用職員を募集します - 岐阜県垂井町公式ホームページ（総務課）",https://www.town.tarui.lg.jp/page/3621.html,"会計年度任用職員を募集します - 岐阜県垂井町公式ホームページ（総務課） ページの先頭です。 令和8年度会計年度任用職員募集要項（職種・勤務条件一覧） [PDFファイル／265KB] 応募方法 履歴書（写真貼付、希望職種記載）および必要資格の資格証の写しを、総務課人事係まで郵送または窓口にて提出してください。 【提出先】 〒503-2193 垂井町宮代295"
21361,垂井町,10,"新着更新情報 - 岐阜県垂井町公式ホームページ",https://www.town.tarui.lg.jp/soshiki/list1-1.html,"2026年7月3日更新 【奇数月の第二土曜日開催】コネクトベース垂井にて「朝活部」の部員を募集しています。"
21361,垂井町,10,"町税の納付 - 岐阜県垂井町公式ホームページ（税務課）",https://www.town.tarui.lg.jp/page/1722.html,"※令和８年度から以下のとおり変更しました。"
21361,垂井町,10,"お知らせ - 岐阜県垂井町公式ホームページ",https://www.town.tarui.lg.jp/soshiki/list7-1.html,"2026年7月3日更新 【奇数月の第二土曜日開催】コネクトベース垂井にて「朝活部」の部員を募集しています。"
21361,垂井町,10,"垂井町ガイドツアー2026 - 岐阜県垂井町公式ホームページ（産業課）",https://www.town.tarui.lg.jp/page/14819.html,"ガイドツアー 日 時 内 容 竹中半兵衛・黒田官兵衛 ゆかりの岩手コース 令和8年7月25日（土）13:00～15:00 竹中半兵衛・黒田官兵衛ゆかりの城下町である岩手を歩きます。 平塚為広・大谷吉継 中山道垂井宿コース 令和8年10月10日（土）10:00～12:00 平塚為広と大谷吉継ゆかりの垂井城跡を訪ねた後、中山道垂井宿内の見どころを巡ります。 毛利"
21361,垂井町,10,"【募集】第57回垂井町展（一般の部） 出展作品 - 岐阜県垂井町公式ホームページ（文化会館）",https://www.town.tarui.lg.jp/page/13790.html,"【募集】第57回垂井町展（一般の部） 出展作品 - 岐阜県垂井町公式ホームページ（文化会館） ページの先頭です。 出品部門：日本画（水墨画含む）、洋画・デザイン、書、彫塑工芸、写真 作品受付：令和8年10月3日（土曜日)～4日（日曜日） 午前9時～午後5時 搬入場所：垂井町文化会館 注意事項：各部門ひとり1点、15歳以上（中学生不可） 詳細は募集要項をご覧く"
21361,垂井町,10,"募集 - 岐阜県垂井町公式ホームページ",https://www.town.tarui.lg.jp/soshiki/list8-1.html,"募集 - 岐阜県垂井町公式ホームページ ページの先頭です。"
21361,垂井町,10,"自衛官募集相談員委嘱式 - 岐阜県垂井町公式ホームページ（総務課）",https://www.town.tarui.lg.jp/page/1389.html,"自衛官募集相談員委嘱式 - 岐阜県垂井町公式ホームページ（総務課） ページの先頭です。 募集相談員の任期は２年間で、自衛官志願者に対する自衛隊の情報提供、自衛隊の広報活動に対する支援などを行います。"
21361,垂井町,10,"人口と世帯数を更新しました - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/page/6115.html,""
21361,垂井町,10,"協働のまちづくり - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/site/machizukuri/,"​ 審議会公募委員を募集 まちづくり住民活動団体 町内で活動している団体を紹介します。 住民活動団体一覧 広報たるい「まちづくり伝言板」掲載申請書 まちづくり団体活動情報7月号 [PDFファイル／290KB] まちづくりセンターへお立ち寄りください 住民の皆さんが行うコミュニティ活動の充実を図り、協働のまちづくりを推進する拠点として、企画調整課内に「まちづく"
21361,垂井町,10,"大垣ケーブルテレビ（OCT）",https://www.ogaki-tv.co.jp/,"戸建ての方 集合住宅の方 料金シミュレーション ／お申し込み お客さまにぴったりのプランを診断し、 ご利用料金を試算。"
21361,垂井町,10,"町公式ホームページバナー広告主を募集します - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/page/4313.html,"町公式ホームページバナー広告主を募集します - 岐阜県垂井町公式ホームページ（企画調整課） ページの先頭です。 （随時受付） このページを見ている人は こんなページも見ています 見つからないときは よくある質問と回答 このページに関するお問い合わせ先 企画調整課 地域振興係 〒503-2193 岐阜県不破郡垂井町宮代2957-11 Tel：0584-22-1"
21361,垂井町,10,"リンク・著作権・免責事項 - 岐阜県垂井町公式ホームページ（企画調整課）",https://www.town.tarui.lg.jp/page/4318.html,"著作権について 町ホームページに掲載されている文章、写真、イラストなどの個々の情報は、著作権の対象となります。 また、町ホームページ全体も編集著作物として著作権の対象となり、ともに著作権法により保護されています。"
21221,海津市,0,"学校給食",https://www.city.kaizu.lg.jp/kosodate/0000001678.html,""
21221,海津市,0,"海津市PR動画のご紹介",https://www.city.kaizu.lg.jp/iju/0000002792.html,"移住定住編「イイじゃな～い海津市_2026（岐阜県）【移住定住PR】」 外部リンク サムネイル画像をクリックするとYouTubeへ移動します。"
21221,海津市,0,"住まい・生活",https://www.city.kaizu.lg.jp/kurashi/category/1-7-0-0-0-0-0-0-0-0.html,"住居 市営住宅、定住促進住宅、建築確認申請、ペットの管理などについて掲載しています。"
21221,海津市,0,"安心・安全",https://www.city.kaizu.lg.jp/kurashi/category/1-4-0-0-0-0-0-0-0-0.html,"救急医療 救急支援、応急手当、休日当番医、医療機関、AEDなどの情報を掲載しています。 交通安全 高齢者運転免許証自主返納事業、チャイルドシート等購入補助金、交通遺児激励金制度などについて掲載しています。"
21221,海津市,0,"雇用・就労",https://www.city.kaizu.lg.jp/kurashi/category/1-2-0-0-0-0-0-0-0-0.html,"農林業 電気柵等設置経費補助、畜産業の振興、農業資金などについて掲載しています。"
21221,海津市,0,"行政サービス",https://www.city.kaizu.lg.jp/kosodate/category/6-4-0-0-0-0-0-0-0-0.html,"手当と助成制度 出産手当金、乳幼児医療費などについて掲載しています。 ひとり親家庭等支援 ひとり親家庭等への給付金や貸付制度などについて掲載しています。 子育ての計画・冊子 就学前教育の方針と重点について掲載しています。"
21221,海津市,0,"事業者向け案内",https://www.city.kaizu.lg.jp/shisei/category/2-1-0-0-0-0-0-0-0-0.html,"お知らせ・募集情報 事業者向けのお知らせ・募集情報について掲載しています。 商工業 都市計画、企業立地優遇制度、創業支援、融資制度などについて掲載しています。"
21221,海津市,0,"観光プロモーション動画「木曽三川で見つけたもの」のご紹介",https://www.city.kaizu.lg.jp/kanko/0000002645.html,""
21221,海津市,0,"トピックス",https://www.city.kaizu.lg.jp/pickup_list1.html,""
21221,海津市,0,"海津市身体障害者福祉協会とぎふ防災・減災センターの連携による福祉避難所研修会の開催について",https://www.city.kaizu.lg.jp/shisei/0000004407.html,""
21221,海津市,0,"木曽三川輪中ミュージアム リレーパネル展の開催について",https://www.city.kaizu.lg.jp/shisei/0000004406.html,""
21221,海津市,0,"木曽三川輪中ミュージアム 「戦争と人々のくらし」展の開催について",https://www.city.kaizu.lg.jp/shisei/0000004405.html,""
21221,海津市,0,"認知症予防教室",https://www.city.kaizu.lg.jp/kurashi/0000003457.html,""
21221,海津市,0,"千代保稲荷神社",https://www.city.kaizu.lg.jp/kosodate/0000000467.html,""
21221,海津市,0,"月見の森",https://www.city.kaizu.lg.jp/kosodate/0000000405.html,""
21221,海津市,0,"木曽三川公園センター",https://www.city.kaizu.lg.jp/kosodate/0000000612.html,""
21221,海津市,0,"南濃温泉 「水晶の湯」",https://www.city.kaizu.lg.jp/kanko/0000000525.html,""
21221,海津市,0,"道の駅「月見の里 南濃」",https://www.city.kaizu.lg.jp/kosodate/0000000573.html,""
21221,海津市,0,"道の駅「クレール平田」",https://www.city.kaizu.lg.jp/kosodate/0000000564.html,"令和4年6月11日、クレール平田レストラン施設がリニューアルオープンしました。"
21221,海津市,0,"公式ソーシャルメディアのご紹介",https://www.city.kaizu.lg.jp/shisei/0000000369.html,"Instagram「海津市まちづくり協働センター」 外部リンク 岐阜県海津市 移住定住サポートセンター 移住定住のHow-to、子育て支援情報、家族で楽しめるお出かけスポット等、海津市への移住定住に関するお役立ち情報をお届けします。 Isntagram「岐阜県海津市 移住定住サポートセンター」 外部リンク 海津市議会 開かれた議会を目指し、議員活動の様子など"
21221,海津市,0,"よくある質問",https://www.city.kaizu.lg.jp/faq/,""
21221,海津市,0,"くらしのカレンダー (7月)",https://www.city.kaizu.lg.jp/event2/202607.html,""
21221,海津市,0,"さぼう遊学館",https://www.city.kaizu.lg.jp/kosodate/0000000281.html,""
21221,海津市,0,"海津市役所",https://www.city.kaizu.lg.jp/shisei/0000000171.html,""
21302,岐南町,0,"ホーム/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/,""
21302,岐南町,0,"Foreign Languages/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/2463.htm,""
21302,岐南町,0,"くらしの情報/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/kurashi/,""
21302,岐南町,0,"妊娠・出産/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1006.htm,""
21302,岐南町,0,"子育て/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1007.htm,""
21302,岐南町,0,"学校教育/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1008.htm,""
21302,岐南町,0,"結婚・離婚など/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1009.htm,""
21302,岐南町,0,"引越し・住まい/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1010.htm,""
21302,岐南町,0,"就職/ 岐南町公式ホームページ ぎなんねっと",https://www.town.ginan.lg.jp/1997.htm,""
