org	title	url	originalScore	rescore	snippet
姶良市	定額減税補足給付金（不足額給付）※受付は終了しました	https://www.city.aira.lg.jp/fukushi/kurashi/fukushi/fusokugakukyufu.html	30	39	姶良市／※【受付終了】定額減税補足給付金（不足額給付）について 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 福祉 > ※【受付終了】定額減税補足給付金（不足額給付）について こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 福祉 障害者 高齢者 社会
姶良市	母子健康手帳アプリ「母子モ」	https://www.city.aira.lg.jp/kenko/kurashi/ikuji/boshihoken/boshimo.html	28	39	姶良市／母子健康手帳アプリ「母子モ」 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 母子健康手帳アプリ「母子モ」 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急 地域包括支援センター
姶良市	わくわくかごしま移住促進事業	https://www.city.aira.lg.jp/seisaku/ijusien.html	28	39	姶良市／かごしま移住就業・起業支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 住まい・引っ越し > かごしま移住就業・起業支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 住まい・引っ越し 転入・転出届、転居届 住民票 戸籍 国民健康保険 市営住宅の入居
姶良市	介護保険で利用できるサービス	https://www.city.aira.lg.jp/kaigo/kurashi/hoken/kaigohoken/kaigohoken-service.html	28	39	姶良市／介護保険で利用できるサービス 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 介護保険 > 介護保険で利用できるサービス こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 介護保険 介護職員等処遇改善加算などの届出について 事業所
姶良市	産前産後期間の国民健康保険税の免除について	https://www.city.aira.lg.jp/shiminzei/kurashi/hoken/kokuho/kokuhozei/kokuhosannzennsanngo.html	20	39	姶良市／産前産後期間の国民健康保険税の免除について 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 税金 > 国民健康保険税 > 産前産後期間の国民健康保険税の免除について こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 国民健康保険税 国民健康保険税
伊佐市	伊佐市乳児等通園支援事業（こども誰でも通園制度）の事業者募集について	https://www.city.isa.kagoshima.jp/blog/info-health/69227/	28	39	伊佐市乳児等通園支援事業（こども誰でも通園制度）の事業者募集について | 伊佐市 | 鹿児島県伊佐市 機能 メニュー 標準 黒 青 黄 文字サイズ 標準 拡大 The Isa City homepage is translated by using the free translation service of an external site. It is because of being mechanically translated when it is not a correct translation. Please acknowledge being not able to assume all the responsibilities in the Isa City even if the mis
奄美市	申請に対する処分	https://www.city.amami.lg.jp/somu/shise/shobun/shinse/index.html	28	39	申請に対する処分／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 市政情報 > 行政処分 > 申請に対する処分 行政処分 行政処分 申請に対する処分 不利益処分 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2013年6月3日 申請に対する処分 番号 所管課 処分名 1 総務課 街灯維持費補助金交付決定（PDF：53KB） 2 総務課 街灯設置費補助金交付決定（PDF：58KB） 3 総務課 自主防災組織資機材整備事業補助金交付決定（PDF：61KB） 4 総務課 自主防災組織活動助成金交付決定（PDF：64
奄美市	不利益処分	https://www.city.amami.lg.jp/somu/shise/shobun/furieki/index.html	28	39	不利益処分／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 市政情報 > 行政処分 > 不利益処分 行政処分 行政処分 申請に対する処分 不利益処分 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2022年3月9日 不利益処分 番号 所管課 処分名 1 市民協働推進課 地縁による団体の認可の取消し（PDF：67KB） 2 財政課 庁舎への立入り禁止及び許可の取消し、退去命令（PDF：79KB） 3 財政課 行政財産の使用許可の取消し（PDF：60KB） 4 都市整備課 清算金の徴収交付事務（PDF：56KB）
奄美市	病児・病後児保育事業	https://www.city.amami.lg.jp/fukushi/machi/kosodate/hoikuen/byoji.html	28	39	病児・病後児保育事業／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 > 病児・病後児保育事業 子育て支援 子ども医療費給付制度 子ども通院費等支援助成金（令和6年4月～） 児童手当 児童扶養手当 ひとり親家庭支援 母子生活支援施設 奄美市出産祝い金制度 奄美市の子育てに役立つ情報を発信します かごしま子育て支援パスポート事業 奄美市ファミリー・サポート・センター 「奄美市ファミリー・サポート・センター運営業務委託」公募型プロポーザル 地域子育て支援センター事業 病児・病後児保育事業 運動
志布志市	令和３年９月開催の「都城広域移住・U I JターンW E B合同会社説明会」の様子がYouTubeに掲載されました	https://www.city.shibushi.lg.jp/site/kigyouguide/15518.html	28	39	令和３年９月開催の「都城広域移住・U I JターンW E B合同会社説明会」の様子がYouTubeに掲載されました - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全
志布志市	事業用地等情報提供制度（市内事業用地等の情報登録受付中！）	https://www.city.shibushi.lg.jp/site/kigyouguide/1703.html	28	39	事業用地等情報提供制度（市内事業用地等の情報登録受付中！） - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通
南九州市	高齢者の予防接種	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/1/8835.html	28	39	高齢者の予防接種／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 スポーツ・文化・教
南九州市	インフルエンザ予防接種について（高齢者）	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/1/4734.html	28	39	インフルエンザ予防接種について（高齢者）／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・
南九州市	高齢者の予防接種	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/3/8836.html	28	39	高齢者の予防接種／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 スポーツ・文化・教
姶良市	加入手続き・喪失届	https://www.city.aira.lg.jp/kokui/kurashi/hoken/kokuho/kanyu.html	26	37	姶良市／加入手続き・喪失届 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 国民健康保険 > 加入手続き・喪失届 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 国民健康保険 加入手続き・喪失届 高齢受給者 保険事業実施計画（データヘル
姶良市	空き家対策	https://www.city.aira.lg.jp/seisaku/kurashi/sumai/akiya/kurashi/sumai/akiyataisaku.html	26	37	姶良市／空き家対策 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 住まい・引っ越し > 空き家対策 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 住まい・引っ越し 転入・転出届、転居届 住民票 戸籍 国民健康保険 市営住宅の入居者募集 かごしま移住カタログ 不動産情報
姶良市	国民健康保険税の軽減制度	https://www.city.aira.lg.jp/shiminzei/kurashi/hoken/kokuho/kokuhozei/kokuhokeigenn.html	26	37	姶良市／国民健康保険税の軽減制度 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 税金 > 国民健康保険税 > 国民健康保険税の軽減制度 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 国民健康保険税 国民健康保険税の概要 国民健康保険税の軽減制度 国
姶良市	年金の種類	https://www.city.aira.lg.jp/nenkin/kurashi/hoken/nenkinkai5.html	18	37	姶良市／年金の種類 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 国民年金 > 年金の種類 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 国民年金 年金の概要 年金の種類 保険料の免除制度 年金生活者支援給付金制度について 災害によ
志布志市	【鹿児島県】（事業所向け）令和8年度鹿児島県外国人材向け日本語学習支援事業	https://www.city.shibushi.lg.jp/soshiki/35/34558.html	26	37	【鹿児島県】（事業所向け）令和8年度鹿児島県外国人材向け日本語学習支援事業 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土
志布志市	地域少子化対策重点推進交付金事業計画の公表	https://www.city.shibushi.lg.jp/site/iju/25455.html	26	37	地域少子化対策重点推進交付金事業計画の公表 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ Foreign Language 文字サイズ・色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 Googleカスタム検索 検索対象 すべて ページ PDF ページIDを入力 住まい 仕事 子育て 医療 観光 婚活 総合 現在地 トップページ > 分類でさがす > 市政情報 > 市の取り組み > 婚活支援 > > 移住・定住・婚活サイト > 移住・定住・婚活メニュー > 婚活 > 地域少子化対策重点推進交付金事業計画の公表 現在地 トップページ > 分類でさがす > 市政情報 > 市政運営 > 各種計画 > > 移住・定住・婚活サイト > 移
志布志市	電源立地地域対策交付金を活用した事業の公表	https://www.city.shibushi.lg.jp/soshiki/1/1184.html	26	37	電源立地地域対策交付金を活用した事業の公表 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じ
南九州市	帯状疱疹の予防接種について（高齢者）	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/1/9112.html	26	37	帯状疱疹の予防接種について（高齢者）／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉
南九州市	帯状疱疹の予防接種について（高齢者）	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/3/9113.html	26	37	帯状疱疹の予防接種について（高齢者）／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉
姶良市	人間ドック・脳ドック・がんドック（PET検診）〔後期高齢者用〕	https://www.city.aira.lg.jp/koi/kurashi/hoken/kokikore/kouki9.html	30	36	姶良市／人間ドック・脳ドック・がんドック（PET検診）〔後期高齢者用〕 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 後期高齢者医療保険 > 人間ドック・脳ドック・がんドック（PET検診）〔後期高齢者用〕 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索
姶良市	姶良市障がい者計画・姶良市障がい福祉計画・姶良市障がい児福祉計画	https://www.city.aira.lg.jp/shogai/kurashi/fukushi/keikaku/shogaifukushi.html	30	36	姶良市／姶良市障がい者計画・姶良市障がい福祉計画・姶良市障がい児福祉計画 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 福祉 > 障害者 > 姶良市障がい者計画・姶良市障がい福祉計画・姶良市障がい児福祉計画 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申
姶良市	姶良市子育て便利帳	https://www.city.aira.lg.jp/kosodate/kurashi/ikuji/boshihoken/kosodatebenricho.html	25	36	姶良市／姶良市子育て便利帳 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 姶良市子育て便利帳 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの保育施設 手当て・助成 支援・サポート 児童クラ
姶良市	産業・企業向け	https://www.city.aira.lg.jp/sangyo/index.html	25	36	姶良市／産業・企業向け 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 産業・企業向け ここから本文です。 産業・企業向け 農業・就農支援 物価高騰対策農業担い手等支援事業について 担い手対策 農業委員会 畜産関連 農業生産対策 日本型直接支払制度 農道・用水路の管理 姶良市6次産業化促進事業補助金 有機農業 農業委員の募集 農業委員会委員の公募状況 姶良市防災重点ため池マップ 姶良市民
姶良市	マイナンバー（社会保障・税番号）制度	https://www.city.aira.lg.jp/gyokaku/kurashi/bangoseido.html	25	36	姶良市／マイナンバー（社会保障・税番号）制度 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 戸籍・住民票・マイナンバーの手続き > マイナンバー（社会保障・税番号）制度 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 戸籍・住民票・マイナンバーの手続
姶良市	ごみ出し困難者支援事業	https://www.city.aira.lg.jp/seikatsu/kurashi/gomi/gomidasisien.html	25	36	姶良市／ごみ出し困難者支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > ごみ・リサイクル > ごみ出し困難者支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 ごみ・リサイクル ごみ分別辞典 資源物や不燃ごみ【赤袋】の直接搬入 事業系ごみ
姶良市	子ども・子育て支援事業計画	https://www.city.aira.lg.jp/kodomoshisaku/kurashi/ikuji/sienjigyoukeikaku.html	25	36	姶良市／子ども・子育て支援事業計画 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 子ども・子育て支援事業計画 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの保育施設 手当て・助成 支援・サ
姶良市	子ども・子育て会議	https://www.city.aira.lg.jp/kodomoshisaku/kurashi/ikuji/kodomokosodatekaigi.html	25	36	姶良市／子ども・子育て会議 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 子ども・子育て会議 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの保育施設 手当て・助成 支援・サポート 児童クラ
姶良市	産業・企業向け	https://www.city.aira.lg.jp/sangyo/	25	36	姶良市／産業・企業向け 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 産業・企業向け ここから本文です。 産業・企業向け 農業・就農支援 物価高騰対策農業担い手等支援事業について 担い手対策 農業委員会 畜産関連 農業生産対策 日本型直接支払制度 農道・用水路の管理 姶良市6次産業化促進事業補助金 有機農業 農業委員の募集 農業委員会委員の公募状況 姶良市防災重点ため池マップ 姶良市民
姶良市	日本型直接支払制度	https://www.city.aira.lg.jp/kochikanri/sangyo/nogyo/nihonnata.html	25	36	姶良市／日本型直接支払制度 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 産業・企業向け > 農業・就農支援 > 日本型直接支払制度 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 農業・就農支援 物価高騰対策農業担い手等支援事業について 担い手対策 農業委員会 畜産関
