municipality,code,score,status,title,url,snippet
"高浜市","23227","50","200","出産","https://www.city.takahama.lg.jp/life/1/39/206/","出産 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・河川"
"高浜市","23227","50","200","補助関連事業","https://www.city.takahama.lg.jp/life/1/5/33/","補助関連事業 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道"
"高浜市","23227","50","200","妊娠・出産","https://www.city.takahama.lg.jp/life/1/7/39/","妊娠・出産 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路"
"高浜市","23227","50","200","予防接種","https://www.city.takahama.lg.jp/life/1/7/46/","予防接種 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・"
"高浜市","23227","50","200","福祉・介護","https://www.city.takahama.lg.jp/life/1/8/","福祉・介護 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路"
"高浜市","23227","50","200","高齢者","https://www.city.takahama.lg.jp/life/1/8/48/","高齢者 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・河"
"高浜市","23227","50","200","児童","https://www.city.takahama.lg.jp/life/1/8/50/","児童 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・河川"
"高浜市","23227","50","200","児童センター・児童クラブ・放課後居場所・東海会館","https://www.city.takahama.lg.jp/life/1/9/200/","児童センター・児童クラブ・放課後居場所・東海会館 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人"
"高浜市","23227","50","200","乳幼児健診・予防接種","https://www.city.takahama.lg.jp/life/1/9/56/","乳幼児健診・予防接種 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・"
"高浜市","23227","50","200","ひとり親","https://www.city.takahama.lg.jp/life/1/9/57/","ひとり親 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・"
"高浜市","23227","50","200","家庭児童相談室","https://www.city.takahama.lg.jp/soshiki/fmarugoto/1670.html","家庭児童相談室 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 "
"高浜市","23227","50","200","児童虐待とは","https://www.city.takahama.lg.jp/soshiki/fmarugoto/1735.html","児童虐待とは - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道"
"高浜市","23227","50","200","児童福祉","https://www.city.takahama.lg.jp/soshiki/fmarugoto/1741.html","児童福祉 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・"
"高浜市","23227","50","200","児童センター・児童クラブ・放課後居場所・東海会館","https://www.city.takahama.lg.jp/soshiki/ikusei/1732.html","児童センター・児童クラブ・放課後居場所・東海会館 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人"
"高浜市","23227","50","200","予防接種－BCG","https://www.city.takahama.lg.jp/soshiki/kenko/2416.html","予防接種－BCG - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅"
"高浜市","23227","50","200","予防接種－ヒブ","https://www.city.takahama.lg.jp/soshiki/kenko/2420.html","予防接種－ヒブ - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 "
"高浜市","23227","50","200","予防接種－HPVワクチン（ヒトパピローマウイルス感染症）","https://www.city.takahama.lg.jp/soshiki/kenko/2421.html","予防接種－HPVワクチン（ヒトパピローマウイルス感染症） - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポ"
"高浜市","23227","50","200","子どもの予防接種","https://www.city.takahama.lg.jp/soshiki/kenko/2425.html","子どもの予防接種 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅"
"高浜市","23227","50","200","予防接種－5種混合","https://www.city.takahama.lg.jp/soshiki/kenko/28717.html","予防接種－5種混合 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住"
"日進市","23230","50","200","多胎児交流会（かるがもキッズ）","https://www.city.nisshin.lg.jp/department/kenko/kenko/2/2/2/2123.html","かるがもキッズ／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 健康こども部 健康課 行事・イベント一覧 イベント 健康・福祉 かるがもキッズ かるがもキッズ ID番号 N2123 更新日：2026年06月09日 ふたご以上のお子さんと家族、および出産予定の人を対象とした交流会で"
"日進市","23230","50","200","子どもまつり（岩崎台・香久山福祉会館）","https://www.city.nisshin.lg.jp/department/seikatu/fukushikaikan/2/2_1/2/12092.html","子どもまつり（岩崎台・香久山福祉会館）／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 市民生活部 福祉会館 岩崎台・香久山福祉会館 イベント 催し 子どもまつり（岩崎台・香久山福祉会館） 子どもまつり（岩崎台・香久山福祉会館） ID番号 N12092 更新日：2026年07月0"
"日進市","23230","50","200","夏休み 子ども書道教室","https://www.city.nisshin.lg.jp/department/shogai/manabi/2/2/3/16109.html","「夏休み子ども書道教室」の参加者募集について／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 生涯学習部 学び支援課 行事・イベント一覧 イベント 文化 「夏休み子ども書道教室」の参加者募集について 「夏休み子ども書道教室」の参加者募集について ID番号 N16109 更新日：2"
"日進市","23230","50","200","夏休み 子ども絵画教室","https://www.city.nisshin.lg.jp/department/shogai/manabi/2/2/3/16110.html","「夏休み子ども絵画教室」の開催について／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 生涯学習部 学び支援課 行事・イベント一覧 イベント 文化 「夏休み子ども絵画教室」の開催について 「夏休み子ども絵画教室」の開催について ID番号 N16110 更新日：2026年05月26"
"日進市","23230","50","200","日進生誕120周年記念事業にっしん子ども歴史教室「タイムトラベル！むかしのやきもの大発見」","https://www.city.nisshin.lg.jp/department/shogai/manabi/2/2/3/18797.html","にっしん子ども歴史教室「タイムトラベル！むかしのやきもの大発見」／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 生涯学習部 学び支援課 行事・イベント一覧 イベント 文化 にっしん子ども歴史教室「タイムトラベル！むかしのやきもの大発見」 にっしん子ども歴史教室「タイムトラベル！"
"日進市","23230","50","200","事業再構築補助金について","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/hozyokin/14901.html","事業再構築補助金について／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 補助金 事業再構築補助金について 事業再構築補助金について ID番号 N14901 更新日：2024年04月19日 事業再構築補助金 ポストコロナ・ウィズコロナ時代の経済"
"日進市","23230","50","200","令和8年度市民自治活動推進補助金事業の審査結果","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/hozyokin/14902.html","令和8年度市民自治活動推進補助金事業の審査結果／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 補助金 令和8年度市民自治活動推進補助金事業の審査結果 令和8年度市民自治活動推進補助金事業の審査結果 ID番号 N14902 更新日：2026年0"
"日進市","23230","50","200","日進市企業再投資促進補助金","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/hozyokin/14909.html","日進市企業再投資促進補助金／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 補助金 日進市企業再投資促進補助金 日進市企業再投資促進補助金 ID番号 N14909 更新日：2025年04月01日 日進市では、愛知県と連携して、長年にわたり市内に"
"日進市","23230","50","200","日進市後期高齢者医療健康診査の費用にかかる補助金について","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/hozyokin/14912.html","日進市後期高齢者医療健康診査の費用にかかる補助金について／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 補助金 日進市後期高齢者医療健康診査の費用にかかる補助金について 日進市後期高齢者医療健康診査の費用にかかる補助金について ID番号 N1"
"日進市","23230","50","200","特定健診、特定保健指導の費用にかかる補助金について","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/hozyokin/14921.html","特定健診、特定保健指導の費用にかかる補助金について／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 補助金 特定健診、特定保健指導の費用にかかる補助金について 特定健診、特定保健指導の費用にかかる補助金について ID番号 N14921 更新日："
"日進市","23230","50","200","補助金","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/hozyokin/index.html","補助金／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 補助金 補助金 ID番号 N14897 更新日：2023年10月02日 令和8年度地球温暖化対策設備設置費補助事業 【太陽光発電システム・蓄電池・エネファームの補助申請をされる方へ】くらし"
"日進市","23230","50","200","助成金","https://www.city.nisshin.lg.jp/department/sougou/jouhou/hozyo_ichiran/zyoseikin/index.html","助成金／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 部や課で選ぶ 総合政策部 情報広報課 補助金一覧 助成金 助成金 ID番号 N14898 更新日：2023年10月02日 友好自治体宿泊施設利用助成制度について 紙おむつ購入助成券支給サービス 日進市高等学校等修学助成金制度 高齢者用肺炎"
"日進市","23230","50","200","高齢者支援","https://www.city.nisshin.lg.jp/kurashi/fukushi/koureisya/index.html","高齢者支援／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 福祉・健康・医療 高齢者支援 高齢者支援 ID番号 N6023 更新日：2019年03月01日 福祉有償運送支援事業 (事業者の方へ)福祉有償運送の相談・申請手続きについて 生活管理指導短期宿泊サービス 健やかにっしん・"
"日進市","23230","50","200","高齢者","https://www.city.nisshin.lg.jp/kurashi/seane/kourei/index.html","高齢者／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 暮らしのシーンから探す 高齢者 高齢者 ID番号 N5540 更新日：2019年03月01日 介護保険のサービス 福祉用具の購入助成 住宅改修費の助成 移送サービス費助成 紙おむつ購入助成券支給サービス 在宅支援のサービス "
"日進市","23230","50","200","介護者のつどい・やさしい介護教室","https://www.city.nisshin.lg.jp/kurashi/seane/kourei/jutakushien/10673.html","介護者のつどい・やさしい介護教室／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 暮らしのシーンから探す 高齢者 在宅支援のサービス 介護者のつどい・やさしい介護教室 介護者のつどい・やさしい介護教室 ID番号 N10673 更新日：2026年04月01日 介護者のつどい（ひだま"
"日進市","23230","50","200","介護マークを配布します","https://www.city.nisshin.lg.jp/kurashi/seane/kourei/jutakushien/10691.html","介護マークを配布します／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 暮らしのシーンから探す 高齢者 在宅支援のサービス 介護マークを配布します 介護マークを配布します ID番号 N10691 更新日：2020年09月09日 「介護マーク」とは？ 認知症の人の介護は、他から見る"
"日進市","23230","50","200","介護予防教室（体操教室）","https://www.city.nisshin.lg.jp/kurashi/seane/kourei/kaigoyobou/11055.html","介護予防教室（体操教室）／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 暮らしのシーンから探す 高齢者 介護予防 介護予防教室（体操教室） 介護予防教室（体操教室） ID番号 N11055 更新日：2025年10月27日 にこにこ体操教室 にこにこ体操教室の様子 市内在住の理学"
"日進市","23230","50","200","日進市高齢者等地域見守り推進事業協力に関する協定","https://www.city.nisshin.lg.jp/kurashi/seane/kourei/nintisyousien/11048.html","日進市高齢者等地域見守り推進事業協力に関する協定／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 暮らしのシーンから探す 高齢者 認知症支援 日進市高齢者等地域見守り推進事業協力に関する協定 日進市高齢者等地域見守り推進事業協力に関する協定 ID番号 N11048 更新日：202"
"日進市","23230","50","200","軽自動車税の減免について","https://www.city.nisshin.lg.jp/kurashi/seane/zeikin/other/15308.html","軽自動車税の減免について／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 暮らしの情報 暮らしのシーンから探す 税金 その他の税金 軽自動車税の減免について 軽自動車税の減免について ID番号 N15308 更新日：2026年04月01日 1 身体障害者の方等の減免 身体に障害があり、身体障害"
"日進市","23230","50","200","日進市小規模企業・中小企業振興基本条例（案）に対するパブリックコメントについて","https://www.city.nisshin.lg.jp/seisaku/3672/12410.html","日進市小規模企業・中小企業振興基本条例（案）に対するパブリックコメントについて／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 市の政策・計画 条例・規則 日進市小規模企業・中小企業振興基本条例（案）に対するパブリックコメントについて 日進市小規模企業・中小企業振興基本条例（案）に対するパブリ"
"日進市","23230","50","200","日進市小規模企業・中小企業振興基本条例を施行しました","https://www.city.nisshin.lg.jp/seisaku/3672/12978.html","日進市小規模企業・中小企業振興基本条例を施行しました／日進市 本文へ 文字サイズ 背景色変更 携帯サイト Other Language 部や課で選ぶ ご意見・お問い合わせ ホーム くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 サイト内検索 くらしの情報 行事・イベント 市役所・公共施設 市の政策・計画 Other Language 部や課で選ぶ ご意見・お問い合わせ 現在の位置 ホーム 市の政策・計画 条例・規則 日進市小規模企業・中小企業振興基本条例を施行しました 日進市小規模企業・中小企業振興基本条例を施行しました ID番号 N12978 更新日：2022年05月24日 "
