municipalityName,rescore,strongHit,hasAmount,hasTarget,hasDeadline,title,h1,url,snippet
"いなべ市","52","一時金|免除|手当","false","true","true","医療費の一部負担金の免除について｜いなべ市公式ウェブサイト","医療費の一部負担金の免除について","https://www.city.inabe.mie.jp/kurashi/hoken/kokuminkenkohoken/1000706.html","軽減制度 「倒産・解雇などによる離職」 （特定受給資格者） や「雇い止めなどによる離職」（特定理由離職者） をされた方へ 医療機関等の窓口で支払う医療費が高額になりそうなとき（自己負担限度額の適用） 新型コロナ 傷病手当 国民健康保険の保険給付 高額療養費支給制度 医療費の一部負担金の免除について 国民健康保険給付 出産育児一時金について 特定健康診査 いなべ市国民健康保険 第3期保健事業実施計画（データヘルス計画）・第4期特定健康診査等実施計画 健康測定について 前のページへ戻る トップページへ戻る 表示 PC スマートフォン 市民の声 このサイトについて リンク集 著作権・免責事項 プライバシーポリシー モバイルサイト いなべ市役所 〒511-0498 三重県いなべ市北勢町阿下喜31番地 電話、ファクス： 機構図 開庁時間：平日 午前8時40分から午後4時30分です。(12月29日～1月3日を除く) 法人番号：7000020242144 市役所へのアクセス 各庁舎所在地 各課案内 All Rights Reserved Copyright &copy; 2017 Inabe City. 1000706 医療費の一部負担金"
"伊賀市","52","補助金|給付金|支援金","false","true","true","【物価高騰対策事業】介護保険サービス事業者等安定運営支援金について | 三重県伊賀市","【物価高騰対策事業】介護保険サービス事業者等安定運営支援金について","https://www.city.iga.lg.jp/0000013115.html","伊賀市内に所在する介護保険サービス事業所等を運営する事業者。 ※施設・事業所の詳しい種別については「伊賀市介護保険サービス事業者等安定運営支援金交付要綱」をご確認ください。 ※三重県が交付する介護サービス事業所・施設における物価高騰対策支援補助金の交付決定を受けた事業者に限ります。（高齢者の居住の安定確保に関する法律（平成13年法律第26号）第5条第1項に規定するサービス付き高齢者向け住宅を除く） 【参考】 【R7】三重県介護サービス事業所・施設における物価高騰対策支援補助金交付要領 （別ウインドウで開く） 交付対象費用および交付額 令和7年4月1日から令和7年12月31日までの電気代・ガス代・食材費・ガソリン代（消費税及び地方消費税を除く） ※交付基準額については「伊賀市介護保険サービス事業者等安定運営支援金交付要綱」別表をご確認ください。 申請手続き 申請受付期間 令和8年6月22日（月）～ 令和8年9月30日（水） 申請方法 交付申請各種様式を郵送（締切日必着）または直接、介護高齢福祉課窓口へ提出。 ※伊賀市内で複数の介護サービス事業所・施設等を運営している法人は、補助対象となる市内すべての事業所・施設等分を取りまとめ"
"伊賀市","52","補助金|給付金|支援金","false","true","true","【物価高騰対策事業】障害福祉サービス事業者等安定運営支援金について | 三重県伊賀市","【物価高騰対策事業】障害福祉サービス事業者等安定運営支援金について","https://www.city.iga.lg.jp/0000013025.html","内に所在する障害福祉サービス事業所等を運営する事業者 ※施設・事業所の詳しい種別については「伊賀市障害福祉サービス事業者等安定運営支援金交付要綱」をご確認ください。 ※ただし、三重県が交付する障害福祉サービス等事業所における物価高騰対策支援補助金の交付決定を受けた事業者に限ります。 （障害者総合支援法第5条第27講に規定する地域活動支援センターを除く） 三重県｜障がい者：【令和7年4月から12月分】物価高騰対策支援補助金（障害福祉サービス等事業所向け）について（ご案内） 交付対象費用および交付額 令和7年4月1日から令和7年12月31日までの電気代・ガス代・食材費・ガソリン代（消費税及び地方消費税を除く） ※交付額については「伊賀市障害福祉サービス事業者等安定運営支援金交付要綱」別表をご確認ください。 申請手続き 申請期間 令和8年6月22日（月）～9月30日（水） 申請方法 交付申請各種様式を郵送（締切日必着）または直接障がい福祉課窓口に提出 ※障がい者施設・事業所を運営する事業者が対象の施設・事業所を一括して交付申請を行ってください。 伊賀市障害福祉サービス事業者等安定運営支援金交付要綱 要綱 様式 お問い合わせ 伊賀市"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","地域政策課 | 地域活動支援事業 | 三重県伊賀市","地域政策課","https://www.city.iga.lg.jp/soshiki/40-1-0-0-0_6.html"," あしあと 地域政策課 地域政策課メニュー 住民自治協議会 地縁団体・自治会など 特定非営利活動法人（NPO法人） 市民活動 研修会・セミナー 地域活動支援事業 地区市民センター お知らせ 表示 地域活動支援事業 令和8年度地域活動支援事業補助金 &nbsp;[2025年11月1日] 令和7年度地域活動支援事業公開審査会結果 &nbsp;[2025年3月25日] 令和6年度地域活動支援事業公開審査会結果 &nbsp;[2024年5月28日] 令和5年度地域活動支援事業公開審査会結果 &nbsp;[2024年5月28日] 令和4年度地域活動支援事業公開審査会結果 &nbsp;[2024年5月28日] 平成31年度地域活動支援事業公開審査会結果 &nbsp;[2024年5月28日] 平成30年度地域活動支援事業公開審査会結果 &nbsp;[2024年5月28日] 令和3年度地域活動支援事業公開審査会結果 &nbsp;[2021年3月17日] 市民活動団体を対象としたZoomレッスン &nbsp;[2021年3月5日] 令和2年度地域活動支援事業公開審査会結果 &nbsp;[2020年3月31日] お問い合わせ 地域連携部地域政策"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","令和7年度地域活動支援事業公開審査会結果 | 三重県伊賀市","令和7年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000012911.html","参画 地域活動支援事業 あしあと 令和7年度地域活動支援事業公開審査会結果 [公開日：2025年3月25日] [更新日：2025年3月25日] ID:12911 ソーシャルサイトへのリンクは別ウィンドウで開きます 令和7年度地域活動支援事業補助金の交付対象事業と公開審査会結果 審査会日程 日時 令和7年3月9日（日） 場所 伊賀市ゆめぽりすセンター2階大会議室 日程 午前9時45分 開会 午前10時 提案発表（4団体） 午前11時40分 審査結果発表 午前11時45分 審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 カルチャーボランティアガイドいがうえの語り部の会 伊賀の歴史・文化の魅力を伝える新規案内コースの開拓事業 197 3 2 基礎支援 こどもゆめづくりプロジェクト まちのおしごとが命をまもる 災害時にいきるおしごとフェスタ2025 207 2 3 協働促進支援 NPO法人 伊賀の伝丸 国籍を超えた地域交流支援事業 217 1 4 協働促進支援 伊賀市国際交流協会 国籍を超えた地域交流事業（やさしい日本語でつながろう！） 184 4 お問い合わせ 伊賀市役所地域"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","令和6年度地域活動支援事業公開審査会結果 | 三重県伊賀市","令和6年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000011946.html","参画 地域活動支援事業 あしあと 令和6年度地域活動支援事業公開審査会結果 [公開日：2024年5月28日] [更新日：2024年5月28日] ID:11946 ソーシャルサイトへのリンクは別ウィンドウで開きます 令和6年度地域活動支援事業補助金の交付対象事業と公開審査会結果 令和6年度地域活動支援事業公開審査会を開催しました。審査会から報告された審査結果を市長に報告します。 審査会日程 日時 令和6年3月10日（日） 場所 伊賀市ゆめぽりすセンター2階大会議室 日程 午前 9時15分～午前 9時30分 受付 午前 9時30分～午前 9時45分 挨拶・日程等説明 午前 9時45分～午前10時55分 3団体事業提案 午前11時10分～午前11時25分 結果公表、審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 里山をしる会 里地里山保全・活用事業「里リコ」 Reconnecting to Satoyama～人と里地里山をもう一度つなげる活動～ 134 3 2 基礎支援 TEAM☆みんなのえがおづくり 玉滝の魅力を引き出し今と未来を繋ぐ事業 160 2 3 協働促進支援 伊賀"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","令和5年度地域活動支援事業公開審査会結果 | 三重県伊賀市","令和5年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000011032.html","参画 地域活動支援事業 あしあと 令和5年度地域活動支援事業公開審査会結果 [公開日：2024年5月28日] [更新日：2024年5月28日] ID:11032 ソーシャルサイトへのリンクは別ウィンドウで開きます 令和5年度地域活動支援事業補助金の交付対象事業と公開審査会結果 令和5年度地域活動支援事業公開審査会を開催しました。審査会から報告された審査結果を市長に報告します。 審査会日程 日時 令和5年3月5日（日） 場所 伊賀市ゆめぽりすセンター2階大会議室 日程 午前 9時15分～午前 9時30分 受付 午前 9時30分～午前 9時45分 挨拶・日程等説明 午前 9時45分～午前11時05分 4団体事業提案 午前11時40分～午後0時15分 結果公表、審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 里山をしる会 里地里山保全・活用事業「里リコ」 193 3 2 基礎支援 依那古語り部の会 「依那古語り部の会」スタートアップ事業 192 4 3 協働促進支援 伊賀・赤まんまの会 消えゆく校歌の収集編さん事業 208 2 4 協働促進支援 伊賀市災害ボランティアセンター"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","令和4年度地域活動支援事業公開審査会結果 | 三重県伊賀市","令和4年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000010005.html","参画 地域活動支援事業 あしあと 令和4年度地域活動支援事業公開審査会結果 [公開日：2024年5月28日] [更新日：2024年5月28日] ID:10005 ソーシャルサイトへのリンクは別ウィンドウで開きます 令和4年度地域活動支援事業補助金の交付対象となった事業と公開審査会の結果を掲載します。 令和4年度地域活動支援事業公開審査会を開催しました。審査会から報告された審査結果を受けて、市長が補助金の交付団体を決定します。 審査会の日程 日時 令和4年3月6日（日曜日） 場所 ゆめぽりすセンター2階大会議室 日程 午前9時15分～午前9時30分 受付 午前9時30分～午前9時45分 挨拶・日程等説明 午前9時45分～午前11時45分 6団体事業提案 午後0時00分～午後0時15分 結果公表、審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 里山をしる会 里地里山保全・活用事業「里リコ」 166 3 2 基礎支援 依那古語り部の会 「依那古語り部の会」スタートアップ事業 158 4 3 基礎支援 特定非営利活動法人 絆 環境美化活動 152 5 4 協働促進支援 伊賀市災"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","平成31年度地域活動支援事業公開審査会結果 | 三重県伊賀市","平成31年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000006490.html","民参画 地域活動支援事業 あしあと 平成31年度地域活動支援事業公開審査会結果 [公開日：2024年5月28日] [更新日：2024年5月28日] ID:6490 ソーシャルサイトへのリンクは別ウィンドウで開きます 平成31年度地域活動支援補助金の交付対象となった事業と公開審査会の結果を掲載します。 平成31年度地域活動支援事業公開審査会を開催しました。審査会から報告された審査結果を受けて、市長が補助金の交付団体を決定します。 審査会の日程 日時 平成31年3月16日（土曜日） 場所 ゆめぽりすセンター2階大会議室 日程 午後1時00分～午後1時30分 受付 午後1時30分～午後1時45分 挨拶・日程等説明 午後1時45分～午後2時45分 2団体事業提案 午後3時00分～午後3時15分 結果公表、審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 手裏輪（しゅりりん）研究会 手裏輪（しゅりりん）伊賀地域普及事業 150 2 2 協働促進支援 一般財団法人 東洋文化資料館靑山讃頌舎 美術との融合による俳句に触れる機会作り事業 166 1 お問い合わせ 伊賀市役所地域連携部地域"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","平成30年度地域活動支援事業公開審査会結果 | 三重県伊賀市","平成30年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000005467.html","民参画 地域活動支援事業 あしあと 平成30年度地域活動支援事業公開審査会結果 [公開日：2024年5月28日] [更新日：2024年5月28日] ID:5467 ソーシャルサイトへのリンクは別ウィンドウで開きます 平成30年度地域活動支援補助金の交付対象となった事業と公開審査会の結果を掲載します。 平成30年度地域活動支援事業公開審査会を開催しました。審査会から報告された審査結果を受けて、市長が補助金の交付団体を決定します。 審査会の日程 日時 平成30年3月3日（土曜日） 場所 ゆめぽりすセンター2階大会議室 日程 午前9時30分～午前10時00分 受付 午前10時00分～午前10時15分 挨拶・日程等説明 午前10時15分～午前11時15分 3団体事業提案 午前11時30分～正午 結果公表、審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 ※には特別加算35点が含まれます。 順位 1 基礎支援（コミュニティビジネス） 布引地域住民自治協議会 清流の里リレープラン 221※ 1 2 基礎支援 一般社団法人 楽縁 まちの保健室事業 155 ― 3 基礎支援 NPO法人三重のこころ 震災・災"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","令和3年度地域活動支援事業公開審査会結果 | 三重県伊賀市","令和3年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000008904.html","民参画 地域活動支援事業 あしあと 令和3年度地域活動支援事業公開審査会結果 [公開日：2021年3月17日] [更新日：2024年5月28日] ID:8904 ソーシャルサイトへのリンクは別ウィンドウで開きます 令和3年度地域活動支援事業補助金の交付対象となった事業と公開審査会の結果を掲載します。 令和3年度地域活動支援事業公開審査会を開催しました。審査会から報告された審査結果を受けて、市長が補助金の交付団体を決定します。 審査会の日程 日時 令和3年3月14日（日曜日） 場所 ゆめぽりすセンター2階大会議室 日程 午前9時00分～午前9時30分 受付 午前9時30分～午前9時45分 挨拶・日程等説明 午前9時45分～午前10時55分 4団体事業提案 午前11時10分～午前11時25分 結果公表、審査委員長講評 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 特定非営利活動法人 絆 環境美化活動 180 3 2 基礎支援 依那古語り部の会 「依那古語り部の会」スタートアップ事業 192 2 3 基礎支援 手裏輪（しゅりりん）研究会 手裏輪（しゅりりん）伊賀地域普及事業 164 4 4"
"伊賀市","52","補助金|給付金|支援事業","false","true","true","令和2年度地域活動支援事業公開審査会結果 | 三重県伊賀市","令和2年度地域活動支援事業公開審査会結果","https://www.city.iga.lg.jp/0000008903.html","民参画 地域活動支援事業 あしあと 令和2年度地域活動支援事業公開審査会結果 [公開日：2020年3月31日] [更新日：2024年5月28日] ID:8903 ソーシャルサイトへのリンクは別ウィンドウで開きます 令和2年度地域活動支援事業補助金の交付対象となった事業の結果を掲載します。 令和2年度地域活動支援事業公開審査会は、新型コロナウイルス感染防止のため書面決議となりました。審査会から報告された審査結果を受けて、市長が補助金の交付団体を決定します。 審査結果 審査結果一覧 発表順 部門 団体名 事業の名称 合計点数 順位 1 基礎支援 子ども食堂 「わいわいいがっこ」 子ども食堂「わいわいいがっこ」 192 2 2 基礎支援 手裏輪（しゅりりん）研究会 手裏輪（しゅりりん）伊賀地域普及事業 150 3 3 協働促進支援 伊賀市食生活改善推進協議会 三重とこわか国体提供弁当レシピ考案事業 202 1 お問い合わせ 伊賀市役所地域連携部地域政策課 電話: 0595-22-9639 ファックス: 0595-22-9694 電話番号のかけ間違いにご注意ください！ お問い合わせフォーム この記事と同じ分類の記事 令和8年度地域活"
"伊賀市","52","助成金|医療費助成|手当","false","true","true","福祉医療費（子ども）助成制度 | 三重県伊賀市","福祉医療費（子ども）助成制度","https://www.city.iga.lg.jp/igakids/0000001211.html","福祉医療費（子ども）助成制度 | 三重県伊賀市 日本語 共通メニューなどをスキップして本文へ 伊賀市ホームページへ サイトマップ 組織から探す English 中文 Português Español Tiếng Việt 検索 文字サイズ 標準 拡大 やさしいにほんご 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（>アクティブスクリプト） を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップ お金 （手当・助成） あずける 健診 遊び場・ 交流の場 教育・学校 相談したい メニュー 閉じる トップ お金 （手当・助成） あずける 健診 遊び場・ 交流の場 教育・学校 相談したい 伊賀市ホームページへ サイトマップ 組織から探す English 中文 Português Español Tiếng Việt やさしいにほんご 検索 閉じる 現在位置 子育て特設サイト 伊賀流未来応援の術 お金（手当・助成） 福祉医療費助成制度 あしあと 福祉医療費（子ども）助成制度 [公開日：2023年9月1"
"木曽岬町","52","補助金|支援事業|補助制度","false","true","true","小規模事業者持続化補助金（一般型）の新型コロナウイルス感染症の影響による売上減少の証明について | 木曽岬町","小規模事業者持続化補助金（一般型）の新型コロナウイルス感染症の影響による売上減少の証明について","https://www.town.kisosaki.lg.jp/0000001707.html","小規模事業者持続化補助金（一般型）の新型コロナウイルス感染症の影響による売上減少の証明について | 木曽岬町 本文へ お問い合わせ サイトマップ 文字サイズ 標準 拡大 やさしいにほんご ふりがな 検索 その他で検索 表示 記事番号検索 組織から探す 地図から探す よくある質問から探す --> 行事・健康カレンダー 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてください。 トップ 暮らしの便利情報 結婚 妊娠・出産 引越・就職・退職 障がい 高齢・介護 健康・医療 おくやみ 届出・証明 税金 環境・ごみ 上下水道 相談 防災・消防 バス マイナンバー 行政情報 町政 木曽岬町議会 入札・契約 リンク集 子育て・教育 教育委員会 子育て 学校・こど"
"熊野市","52","補助金|助成金|手当","false","true","true","公共工事発注見通し（令和8年7月1日現在）｜入札・契約｜熊野市","公共工事発注見通し（令和8年7月1日現在）","https://www.city.kumano.lg.jp/administration/?content=2995","公共工事発注見通し（令和8年7月1日現在）｜入札・契約｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホ"
"熊野市","52","補助金|助成金|手当","false","true","true","予算の概要 令和8年度｜予算の概要｜熊野市","予算の概要 令和8年度","https://www.city.kumano.lg.jp/administration/?content=2722","予算の概要 令和8年度｜予算の概要｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホーム 市政情報 財政"
"熊野市","52","補助金|助成金|手当","false","true","true","【完全予約制】マイナンバーカード申請・交付業務時間外窓口｜戸籍・登録｜熊野市","【完全予約制】マイナンバーカード申請・交付業務時間外窓口","https://www.city.kumano.lg.jp/life/?content=1547","予約制】マイナンバーカード申請・交付業務時間外窓口｜戸籍・登録｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Langua"
"熊野市","52","補助金|助成金|手当","false","true","true","改葬許可の申請方法｜くらしの情報｜熊野市","改葬許可の申請方法","https://www.city.kumano.lg.jp/life/?content=693","改葬許可の申請方法｜くらしの情報｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホーム くらし くらしの"
"熊野市","52","補助金|助成金|手当","false","true","true","高額療養費の申請が簡単になります！｜保険年金｜熊野市","高額療養費の申請が簡単になります！","https://www.city.kumano.lg.jp/life/?content=431","高額療養費の申請が簡単になります！｜保険年金｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホーム 健康"
"熊野市","52","補助金|助成金|手当","false","true","true","モバイルバッテリー等が収集対象になりました。｜ごみ分別｜熊野市","モバイルバッテリー等が収集対象になりました。","https://www.city.kumano.lg.jp/life/?content=2913","モバイルバッテリー等が収集対象になりました。｜ごみ分別｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホ"
"熊野市","52","補助金|助成金|手当","false","true","true","令和8年度最適化活動の目標の設定等について｜農業委員会｜熊野市","令和8年度最適化活動の目標の設定等について","https://www.city.kumano.lg.jp/life/?content=926","令和8年度最適化活動の目標の設定等について｜農業委員会｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホ"
"熊野市","52","補助金|助成金|手当","false","true","true","後期高齢者医療制度 申請書類｜高齢者福祉｜熊野市","後期高齢者医療制度 申請書類","https://www.city.kumano.lg.jp/welfare/?content=144","後期高齢者医療制度 申請書類｜高齢者福祉｜熊野市 メニュー 閉じる くらし 戸籍・登録 生活安全相談 すまい・土地 税金 公共交通 道路・公園 自動車・交通 水道 ごみ分別 環境対策 ペット・動物 くらしの情報 申請・補助金等 農業 林業 水産・商工業 農業委員会 健康・福祉 新型コロナウイルス感染症 医療・助成 検診・予防接種 高齢者福祉 健康づくり 障がい者福祉 各種届出・申請書 保険年金 子育て 助成・手当 育児・認定こども園・保育所 学校教育 子育て支援 障がい児支援 教育委員会 防災・消防 消防本部 ハザードマップ 避難・救護所 防災関連計画等 防災関連支援制度 その他の防災情報 観光交流 海を体感 山々を体感 世界遺産・熊野古道 熊野自慢の特産品・物産 温泉を体感 歴史を体感 スポーツ交流 観光情報 市政情報 都市間交流 まちづくり パブリックコメント 入札・契約 広報 施設案内等 監査・審査 市の機構 統計情報等 財政 給与・定員管理等 各種事業計画 選挙管理委員会 市長の部屋 ふるさと納税 企業版ふるさと納税 熊野市のプロフィール リンク集 熊野市議会 検索 Foreign Language ホーム 健康・福"
