code,name,score,status,title,h1,priority,keywords,url
"01471","中川町","0","200","令和3年4月1日から、役場で交付する各種書類の手数料がかわります","令和3年4月1日から、役場で交付する各種書類の手数料がかわります","low","福祉","https://www.town.nakagawa.hokkaido.jp/section/shiawasesuishin/b02d3l0000001xhp.html?cp=ik8a6q000000088e&cs=Mm02s8"
"01471","中川町","0","200","医療費が高額になったとき（70歳以上75歳未満の方）","医療費が高額になったとき（70歳以上75歳未満の方）","low","福祉","https://www.town.nakagawa.hokkaido.jp/section/shiawasesuishin/b02d3l0000001xv5.html?cp=ik8a6q0000000ajt&cs=Mm03s1"
"01471","中川町","0","200","第十二回特別弔慰金の請求について","第十二回特別弔慰金の請求について","low","福祉","https://www.town.nakagawa.hokkaido.jp/section/shiawasesuishin/loko9300000003jw.html?cp=ik8a6q000000088e&cs=Mm02s8"
"01471","中川町","0","200","保健事業実施計画","保健事業実施計画","low","福祉","https://www.town.nakagawa.hokkaido.jp/section/shiawasesuishin/ngt2s40000005q22.html?cp=ik8a6q0000000ajt&cs=Mm03s1"
"01471","中川町","0","200","森林環境税（国税）","森林環境税（国税）","low","福祉","https://www.town.nakagawa.hokkaido.jp/section/shiawasesuishin/nuusa100000000f2.html?cp=ik8a6q000000086g&cs=Mm02s6"
"01471","中川町","0","200","町の人口","町の人口","low","福祉","https://www.town.nakagawa.hokkaido.jp/section/shiawasesuishin/population.html"
"01472","幌加内町","16","200","幌加内町","幌加内町","low","補助金|助成金|貸付|医療費助成|子育て|奨学金","https://www.town.horokanai.hokkaido.jp/kurasu/kyoiku/shogakukin"
"01472","幌加内町","10","200","幌加内町","幌加内町","low","助成金|貸付|福祉|子育て|奨学金|予防接種","https://www.town.horokanai.hokkaido.jp/kurasu"
"01472","幌加内町","10","200","幌加内町","幌加内町","low","一時金|福祉|子育て|奨学金","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/hojo-joseikinjigyo/%E5%87%BA%E7%94%A3%E3%83%BB%E5%AD%90%E8%82%B2%E3%81%A6%E3%83%BB%E5%81%A5%E5%BA%B7"
"01472","幌加内町","10","200","幌加内町","幌加内町","low","補助金|奨励金|医療費助成|移住|住宅|農業|水産|子育て","https://www.town.horokanai.hokkaido.jp/shiru/kigyo-furusato-nouzei"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","支援金|免除|福祉|奨学金","https://www.town.horokanai.hokkaido.jp/archives/69379"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","補助金|一時金|移住|住宅|空き家|福祉","https://www.town.horokanai.hokkaido.jp/ijyu-teijyu"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","一時金|子育て|予防接種|不妊|妊婦","https://www.town.horokanai.hokkaido.jp/kosodate"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","貸付|子育て|奨学金","https://www.town.horokanai.hokkaido.jp/kurasu/kyoiku"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","助成金|医療費助成|福祉|就学|予防接種|不妊|妊婦","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/hojo-joseikinjigyo"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","助成金|医療費助成|不妊","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/hojo-joseikinjigyo/%e5%87%ba%e7%94%a3%e3%83%bb%e5%ad%90%e8%82%b2%e3%81%a6%e3%83%bb%e5%81%a5%e5%ba%b7/%e4%b8%8d%e5%a6%8a%e6%b2%bb%e7%99%82%e8%b2%bb%e5%8a%a9%e6%88%90%e4%ba%8b%e6%a5%ad%e3%80%80"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","助成金|医療費助成|不妊","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/hojo-joseikinjigyo/%e5%87%ba%e7%94%a3%e3%83%bb%e5%ad%90%e8%82%b2%e3%81%a6%e3%83%bb%e5%81%a5%e5%ba%b7/%e4%b8%8d%e5%a6%8a%e6%b2%bb%e7%99%82%e8%b2%bb%e5%8a%a9%e6%88%90%e4%ba%8b%e6%a5%ad%e3%80%80?amp%3Bpreview=true"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","助成金|医療費助成|福祉|就学|予防接種|不妊|妊婦","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/hojo-joseikinjigyo/44932-2"
"01472","幌加内町","7","200","幌加内町","幌加内町","low","補助金|奨励金|住宅|農業","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/takuchi-shinchiku-jogesuido"
"01472","幌加内町","4","200","幌加内町","幌加内町","low","減免|住宅|空き家|農業|福祉|子育て","https://www.town.horokanai.hokkaido.jp/"
"01472","幌加内町","4","200","幌加内町","幌加内町","low","給付金|子育て|妊婦","https://www.town.horokanai.hokkaido.jp/kosodate/%e5%a6%8a%e5%a9%a6%e3%81%ae%e3%81%9f%e3%82%81%e3%81%ae%e6%94%af%e6%8f%b4%e7%b5%a6%e4%bb%98%e4%ba%8b%e6%a5%ad"
"01472","幌加内町","4","200","幌加内町","幌加内町","low","一時金|移住|就学","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi/iryo-shisetsu/kokuho"
"01472","幌加内町","4","200","幌加内町","幌加内町","low","減免|福祉|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi/iryo-shisetsu/kouki-koureisha-iryo"
"01472","幌加内町","4","200","幌加内町","幌加内町","low","移住|住宅|事業者|子育て|奨学金","https://www.town.horokanai.hokkaido.jp/shiru/furusato-nouzei"
"01472","幌加内町","3","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/archives/73952"
"01472","幌加内町","3","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/archives/category/news/hokenfukushi"
"01472","幌加内町","3","200","幌加内町","幌加内町","low","医療費助成|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi/iryo-shisetsu/fukushi-iryo"
"01472","幌加内町","3","200","幌加内町","幌加内町","low","助成金|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo"
"01472","幌加内町","3","200","幌加内町","幌加内町","low","補助金","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/chiiki-kasseika"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","移住|住宅|福祉","https://www.town.horokanai.hokkaido.jp/archives/1528"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","減免|免除|福祉","https://www.town.horokanai.hokkaido.jp/archives/27592"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","移住|空き家|福祉","https://www.town.horokanai.hokkaido.jp/archives/60342"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","減免|福祉|子育て","https://www.town.horokanai.hokkaido.jp/archives/74720"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","免除|農業|福祉","https://www.town.horokanai.hokkaido.jp/archives/76826"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","移住|事業者|農業|福祉","https://www.town.horokanai.hokkaido.jp/archives/79555"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","農業|福祉|省エネ","https://www.town.horokanai.hokkaido.jp/archives/category/news/sangyoka"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","移住|農業|林業|水産|福祉|予防接種","https://www.town.horokanai.hokkaido.jp/information/information"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","住宅|農業|林業|福祉|子育て|耐震|通学","https://www.town.horokanai.hokkaido.jp/keikaku-sakutei"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","福祉|子育て|妊婦","https://www.town.horokanai.hokkaido.jp/kosodate/%e5%ad%90%e8%82%b2%e3%81%a6%e2%91%a1"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","福祉|子育て|妊婦","https://www.town.horokanai.hokkaido.jp/kosodate/kosodate-shien"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","農業|林業|福祉","https://www.town.horokanai.hokkaido.jp/kurashi-tel"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","住宅|子育て|予防接種","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","住宅|農業|福祉|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/%e7%94%ba%e5%96%b6%e4%bd%8f%e5%ae%85"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","住宅|農業|福祉|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/%E7%94%BA%E5%96%B6%E4%BD%8F%E5%AE%85"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","減免|事業者|農業","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/jogesuido"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","移住|農業|水産|福祉","https://www.town.horokanai.hokkaido.jp/shiru/facilities"
"01472","幌加内町","1","200","幌加内町","幌加内町","low","移住|事業者|農業","https://www.town.horokanai.hokkaido.jp/shiru/register"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/1541"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/1704"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/25244"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/25295"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/36723"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","住宅|福祉","https://www.town.horokanai.hokkaido.jp/archives/37308"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/41919"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|省エネ","https://www.town.horokanai.hokkaido.jp/archives/47840"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/55182"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/58626"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/64878"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業|福祉","https://www.town.horokanai.hokkaido.jp/archives/68680"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/69043"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/73428"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/74112"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/75524"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/75773"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/77135"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業|福祉","https://www.town.horokanai.hokkaido.jp/archives/78079"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/78104"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/78128"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/78194"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業|福祉","https://www.town.horokanai.hokkaido.jp/archives/79372"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業|福祉","https://www.town.horokanai.hokkaido.jp/archives/category/news"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","住宅|福祉","https://www.town.horokanai.hokkaido.jp/archives/category/news/chiikishinkou"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","減免|福祉","https://www.town.horokanai.hokkaido.jp/archives/category/news/jumin"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","事業者|福祉","https://www.town.horokanai.hokkaido.jp/archives/category/news/kensetsu"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|通学","https://www.town.horokanai.hokkaido.jp/archives/category/news/kyoiku"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/category/news/shoubou"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/archives/category/news/somu"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","事業者","https://www.town.horokanai.hokkaido.jp/horokanai-soba/horomin"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業|水産","https://www.town.horokanai.hokkaido.jp/horokanai-soba/horominori"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業","https://www.town.horokanai.hokkaido.jp/horokanai-soba/kodawari"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","移住","https://www.town.horokanai.hokkaido.jp/horokanai-soba/soba-restaurant"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/information/chocho"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/information/gikai1"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業","https://www.town.horokanai.hokkaido.jp/information/kohoshi"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉","https://www.town.horokanai.hokkaido.jp/kosodate/%e5%87%ba%e7%94%a3%e3%81%97%e3%81%9f%e3%82%89%e2%91%a1"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/kosodate/%e5%ad%90%e8%82%b2%e3%81%a6%e2%91%a2"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/kosodate/%e5%ad%90%e8%82%b2%e3%81%a6%e6%94%af%e6%8f%b4"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|妊婦","https://www.town.horokanai.hokkaido.jp/kosodate/ninshin"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|予防接種","https://www.town.horokanai.hokkaido.jp/kosodate/shussan"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|予防接種","https://www.town.horokanai.hokkaido.jp/kosodate/shussan?amp%3Bpreview=true"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/bosai-kyukyu"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業|福祉","https://www.town.horokanai.hokkaido.jp/kurasu/bosai-kyukyu/hinanjo"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て|予防接種","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi/iryo-shisetsu"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi/iryo-shisetsu/minsei-jidou"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","福祉|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kenko-iryo-fukushi/kakushu-kenshin"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kyoiku/gakkou-suishin"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kyoiku/school"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kyoiku/shakai-kyoiku-chukikeikaku"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/kyoiku/sogo-kyoiku-kaigi"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/eisei"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/gominoshori"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/kasouba-bochi"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て|予防接種","https://www.town.horokanai.hokkaido.jp/kurasu/seikatsu/pet"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/tetsuduki-touroku"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/zeikin-nenkin"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","住宅|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/zeikin-nenkin/chominzei"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","減免|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/zeikin-nenkin/keijidosha"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/zeikin-nenkin/koteishisan-zei"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","免除|子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/zeikin-nenkin/nyuto-zei"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","子育て","https://www.town.horokanai.hokkaido.jp/kurasu/testuduki-zei-hojo/zeikin-nenkin/shomeisho-sodan"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","移住","https://www.town.horokanai.hokkaido.jp/shiru"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","移住|就学","https://www.town.horokanai.hokkaido.jp/shiru/kankou"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","事業者","https://www.town.horokanai.hokkaido.jp/shiru/satellite-office"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","移住","https://www.town.horokanai.hokkaido.jp/shiru/town_gaiyou"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","移住","https://www.town.horokanai.hokkaido.jp/shiru/town_no1"
"01472","幌加内町","0","200","幌加内町","幌加内町","low","農業","https://www.town.horokanai.hokkaido.jp/tanoshimu/event"
"01481","増毛町","13","200","増毛町子育て応援事業","増毛町子育て応援事業","low","補助金|支援金|医療費助成|住宅|空き家|福祉|子育て|奨学金|予防接種|不妊|妊婦|通学","https://www.town.mashike.hokkaido.jp/nurturing/chyoudokuji.html"
"01481","増毛町","10","200","増毛町","増毛町","low","補助金|住宅|奨学金","https://www.town.mashike.hokkaido.jp/division/soumu/marriage/index.html"
"01481","増毛町","10","200","増毛町子育て応援事業","増毛町子育て応援事業","low","支援金|医療費助成|福祉|子育て|就学|予防接種|妊婦","https://www.town.mashike.hokkaido.jp/nurturing/akachan.html"
"01481","増毛町","7","200","増毛町","増毛町","low","補助金|給付金|移住|空き家|水産","https://www.town.mashike.hokkaido.jp/division/kikakuka/index.html"
"01481","増毛町","7","200","増毛町立市街診療所","増毛町立市街診療所","low","奨励金|貸付|予防接種","https://www.town.mashike.hokkaido.jp/division/shinryojo/index.html"
"01481","増毛町","7","200","増毛町","増毛町","low","補助金|貸付|事業者","https://www.town.mashike.hokkaido.jp/division/shokokanko/index.html"
"01481","増毛町","7","200","増毛町子育て応援事業","増毛町子育て応援事業","low","補助金|子育て|就学|奨学金|通学","https://www.town.mashike.hokkaido.jp/nurturing/syochyukou.html"
"01481","増毛町","4","200","増毛町","増毛町","low","減免|移住|住宅|農業|水産|福祉|子育て|予防接種","https://www.town.mashike.hokkaido.jp/dialin/index.html"
"01481","増毛町","4","200","増毛町","増毛町","low","減免|医療費助成|農業|福祉|子育て|予防接種","https://www.town.mashike.hokkaido.jp/division/chomin/chominkankyo/kouho/index.html"
"01481","増毛町","4","200","増毛町","増毛町","low","住宅|福祉|子育て|予防接種|不妊","https://www.town.mashike.hokkaido.jp/division/hukusikousei/index.html"
"01481","増毛町","4","200","増毛町","増毛町","low","補助金|農業|水産","https://www.town.mashike.hokkaido.jp/division/norinsuisan/index.html"
"01481","増毛町","4","200","増毛町","増毛町","low","医療費助成|福祉|予防接種","https://www.town.mashike.hokkaido.jp/division/soumu/mynumber_jouhoukannri/index.html"
"01481","増毛町","4","200","増毛町子育て応援事業","増毛町子育て応援事業","low","給付金|福祉|子育て|妊婦","https://www.town.mashike.hokkaido.jp/nurturing/ninshin.html"
"01481","増毛町","3","200","増毛町","増毛町","low","医療費助成|子育て","https://www.town.mashike.hokkaido.jp/division/chomin/index.html"
"01481","増毛町","3","200","増毛町","増毛町","low","補助金|住宅","https://www.town.mashike.hokkaido.jp/division/kensetsu/index.html"
"01481","増毛町","3","200","増毛町","増毛町","low","補助金","https://www.town.mashike.hokkaido.jp/division/kyouiku/gigaschool/index.html"
"01481","増毛町","3","200","増毛町","増毛町","low","補助金","https://www.town.mashike.hokkaido.jp/division/kyouiku/kyuusyokuhihojo/index.html"
"01481","増毛町","3","200","増毛町","増毛町","low","支援金|子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/tashisetai/index.html"
"01481","増毛町","3","200","増毛町","増毛町","low","住宅","https://www.town.mashike.hokkaido.jp/division/syoubou/index.html"
"01481","増毛町","3","200","増毛町子育て応援事業","増毛町子育て応援事業","low","福祉|子育て","https://www.town.mashike.hokkaido.jp/nurturing/1769042499.html"
"01481","増毛町","3","200","増毛町子育て応援事業","増毛町子育て応援事業","low","補助金|子育て","https://www.town.mashike.hokkaido.jp/nurturing/gakusyuukouryuu.html"
"01481","増毛町","3","200","増毛町","増毛町","low","貸付","https://www.town.mashike.hokkaido.jp/tourism/place/index.html"
"01481","増毛町","1","200","増毛町","増毛町","low","住宅|水産|福祉","https://www.town.mashike.hokkaido.jp/division/norinsuisan/1756146635.html"
"01481","増毛町","1","200","増毛町移住計画","増毛町移住計画","low","移住|創業|農業|水産","https://www.town.mashike.hokkaido.jp/migration/about/index.html"
"01481","増毛町","1","200","増毛町移住計画","増毛町移住計画","low","移住|住宅|空き家","https://www.town.mashike.hokkaido.jp/migration/housing/index.html"
"01481","増毛町","1","200","増毛町移住計画","増毛町移住計画","low","移住|住宅|空き家","https://www.town.mashike.hokkaido.jp/migration/index.html"
"01481","増毛町","1","200","増毛町移住計画","増毛町移住計画","low","移住|住宅|事業者","https://www.town.mashike.hokkaido.jp/migration/trial/1655276039.html"
"01481","増毛町","1","200","増毛町移住計画","増毛町移住計画","low","移住|住宅|福祉","https://www.town.mashike.hokkaido.jp/migration/welfare/index.html"
"01481","増毛町","1","200","増毛町子育て応援事業","増毛町子育て応援事業","low","福祉|子育て|予防接種|不妊|妊婦","https://www.town.mashike.hokkaido.jp/nurturing/kibou.html"
"01481","増毛町","0","200","増毛町","増毛町","low","水産","https://www.town.mashike.hokkaido.jp/"
"01481","増毛町","0","200","増毛町","増毛町","low","住宅|水産","https://www.town.mashike.hokkaido.jp/about/history/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","福祉","https://www.town.mashike.hokkaido.jp/bosai/disaster-defense/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","空き家","https://www.town.mashike.hokkaido.jp/division/chomin/chominkankyo/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","福祉|予防接種","https://www.town.mashike.hokkaido.jp/division/hukusikousei/kenkopoint.html"
"01481","増毛町","0","200","増毛町","増毛町","low","空き家|農業","https://www.town.mashike.hokkaido.jp/division/kikakuka/newsroom/detail_1603435375.html"
"01481","増毛町","0","200","増毛町","増毛町","low","住宅|水産","https://www.town.mashike.hokkaido.jp/division/kyouiku/bunkazai.html"
"01481","増毛町","0","200","増毛町","増毛町","low","子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/kodomokosodate/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","通学","https://www.town.mashike.hokkaido.jp/division/kyouiku/newsroom/archive_001.html"
"01481","増毛町","0","200","増毛町","増毛町","low","子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/newsroom/archive_004.html"
"01481","増毛町","0","200","増毛町","増毛町","low","子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/newsroom/archive_005.html"
"01481","増毛町","0","200","増毛町","増毛町","low","子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/newsroom/detail_1741655687.html"
"01481","増毛町","0","200","増毛町","増毛町","low","子育て","https://www.town.mashike.hokkaido.jp/division/kyouiku/newsroom/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","減免","https://www.town.mashike.hokkaido.jp/division/kyouiku/sisetu001.html"
"01481","増毛町","0","200","増毛町","増毛町","low","福祉","https://www.town.mashike.hokkaido.jp/division/meiwaen/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","農業","https://www.town.mashike.hokkaido.jp/division/nogyo/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","福祉","https://www.town.mashike.hokkaido.jp/division/shiencenter/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","減免|免除","https://www.town.mashike.hokkaido.jp/division/zeimu/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","水産","https://www.town.mashike.hokkaido.jp/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","水産|福祉","https://www.town.mashike.hokkaido.jp/link/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住","https://www.town.mashike.hokkaido.jp/migration/access/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住","https://www.town.mashike.hokkaido.jp/migration/contact/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住|空き家","https://www.town.mashike.hokkaido.jp/migration/housing/jutaku-tochi/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住|子育て","https://www.town.mashike.hokkaido.jp/migration/life/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住","https://www.town.mashike.hokkaido.jp/migration/medical/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住|空き家","https://www.town.mashike.hokkaido.jp/migration/provision/index.html"
"01481","増毛町","0","200","増毛町移住計画","増毛町移住計画","low","移住|空き家","https://www.town.mashike.hokkaido.jp/migration/userequest/index.html"
"01481","増毛町","0","200","総合交流促進施設 元陣屋","総合交流促進施設 元陣屋","low","減免|子育て","https://www.town.mashike.hokkaido.jp/motojinya/index.html"
"01481","増毛町","0","200","増毛町","増毛町","low","水産","https://www.town.mashike.hokkaido.jp/newsroom/index.html"
"01481","増毛町","0","200","増毛町子育て応援事業","増毛町子育て応援事業","low","子育て","https://www.town.mashike.hokkaido.jp/nurturing/free/index.html"
"01481","増毛町","0","200","増毛町子育て応援事業","増毛町子育て応援事業","low","子育て|不妊","https://www.town.mashike.hokkaido.jp/nurturing/index.html"
"01481","増毛町","0","200","増毛町子育て応援事業","増毛町子育て応援事業","low","子育て","https://www.town.mashike.hokkaido.jp/nurturing/kyodoshinken/index.html"
"01481","増毛町","0","200","増毛町子育て応援事業","増毛町子育て応援事業","low","子育て|不妊","https://www.town.mashike.hokkaido.jp/nurturing/newsroom/archive_001.html"
