municipality,priority,rescore,title,url,anchor,snippet
"刈谷市","strong","101","予防接種委任状","https://www.city.kariya.lg.jp/shinseisho/d_kenko/1003057.html","予防接種委任状","予防接種委任状｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（"
"刈谷市","strong","101","風しん抗体検査及び予防接種費用助成金交付申請書兼請求書","https://www.city.kariya.lg.jp/shinseisho/d_kenko/1008569.html","風しん抗体検査及び予防接種費用助成金交付申請書兼請求書","風しん抗体検査及び予防接種費用助成金交付申請書兼請求書｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language Engli"
"刈谷市","strong","101","子育て家庭優待事業協賛店舗申請書","https://www.city.kariya.lg.jp/shinseisho/d_kosodate/1003096.html","子育て家庭優待事業協賛店舗申請書","子育て家庭優待事業協賛店舗申請書｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugue"
"刈谷市","strong","101","緑化推進補助金交付申請書","https://www.city.kariya.lg.jp/shinseisho/d_park/1003111.html","緑化推進補助金交付申請書","緑化推進補助金交付申請書｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국"
"刈谷市","strong","101","かりや市民だより 令和8年7月号","https://www.city.kariya.lg.jp/shisei/koho/1007387/shimindayori/1022638.html","かりや市民だより 令和8年7月号","かりや市民だより 令和8年7月号｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugue"
"刈谷市","strong","101","ロタウイルス予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015029.html","ロタウイルス予防接種","ロタウイルス予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 "
"刈谷市","strong","101","ヒブ予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1018551.html","ヒブ予防接種","ヒブ予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简"
"刈谷市","strong","101","小児用肺炎球菌予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1018592.html","小児用肺炎球菌予防接種","小児用肺炎球菌予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어"
"刈谷市","strong","101","B型肝炎予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015031.html","B型肝炎予防接種","B型肝炎予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文"
"刈谷市","strong","101","ポリオ予防接種（不活化ポリオワクチンの接種）","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015033.html","ポリオ予防接種（不活化ポリオワクチンの接種）","ポリオ予防接種（不活化ポリオワクチンの接種）｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English po"
"刈谷市","strong","101","BCG予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015034.html","BCG予防接種","BCG予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（"
"刈谷市","strong","101","水痘（水ぼうそう）予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015036.html","水痘（水ぼうそう）予防接種","水痘（水ぼうそう）予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한"
"刈谷市","strong","101","愛知県内の指定医療機関以外で予防接種を希望する方へ","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015056.html","愛知県内の指定医療機関以外で予防接種を希望する方へ","愛知県内の指定医療機関以外で予防接種を希望する方へ｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English"
"刈谷市","strong","101","特別の理由による任意予防接種の費用助成","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1015054.html","特別の理由による任意予防接種の費用助成","特別の理由による任意予防接種の費用助成｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portu"
"刈谷市","strong","101","新型コロナウイルス感染症予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1017615.html","新型コロナウイルス感染症予防接種","新型コロナウイルス感染症予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugue"
"刈谷市","strong","101","指定医療機関以外で接種する場合の申請方法について","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1018569.html","指定医療機関以外で接種する場合の申請方法について","指定医療機関以外で接種する場合の申請方法について｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English "
"刈谷市","strong","101","自己負担額免除の申請方法について","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1018570.html","自己負担額免除の申請方法について","自己負担額免除の申請方法について｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugue"
"刈谷市","strong","101","風しん抗体検査及び予防接種費用の一部助成【妊娠を希望する女性、妊娠を希望する女性または妊娠中の女性の夫】","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1003398.html","風しん抗体検査及び予防接種費用の一部助成【妊娠を希望する女性、妊娠を希望する女性または妊娠中の女性の夫】","風しん抗体検査及び予防接種費用の一部助成【妊娠を希望する女性、妊娠を希望する女性または妊娠中の女性の夫】｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の"
"刈谷市","strong","101","新型コロナウイルス感染症予防接種（定期接種）","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1018914.html","新型コロナウイルス感染症予防接種（定期接種）","新型コロナウイルス感染症予防接種（定期接種）｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English po"
"刈谷市","strong","101","養育費に関する公正証書等作成促進給付金","https://www.city.kariya.lg.jp/kosodatenavi/1014910/1011901/1016588/1016590.html","養育費に関する公正証書等作成促進給付金","養育費に関する公正証書等作成促進給付金｜かりや子育て応援ナビ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 救急のとき いざというときに 災害時の避難所 休日診療案内 防災・減災 気象情報 衣浦東部広域連"
"刈谷市","strong","101","市営住宅の収入基準","https://www.city.kariya.lg.jp/kurashi/sumai/shiei/1007830.html","市営住宅の収入基準","市営住宅の収入基準｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","101","介護サービス事業者の公表情報","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1003456/1003461.html","介護サービス事業者の公表情報","介護サービス事業者の公表情報｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues "
"刈谷市","strong","101","福祉用具購入の手引き","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1003456/1003466.html","福祉用具購入の手引き","福祉用具購入の手引き｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 "
"刈谷市","strong","101","住宅改修の手引き","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1003456/1003468.html","住宅改修の手引き","住宅改修の手引き｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文"
"刈谷市","strong","101","介護支援ベッド貸与利用料補助制度","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1003456/1003467.html","介護支援ベッド貸与利用料補助制度","介護支援ベッド貸与利用料補助制度｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugue"
"刈谷市","strong","101","高齢者住宅バリアフリー化工事費補助","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1003456/1003469.html","高齢者住宅バリアフリー化工事費補助","高齢者住宅バリアフリー化工事費補助｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugu"
"刈谷市","strong","101","福祉用具購入費・住宅改修費等の受領委任払い","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1003456/1003470.html","福祉用具購入費・住宅改修費等の受領委任払い","福祉用具購入費・住宅改修費等の受領委任払い｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English por"
"刈谷市","strong","101","介護保険制度以外の福祉サービス","https://www.city.kariya.lg.jp/kurashi/fukushikaigo/koureishafukushi/1018562.html","介護保険制度以外の福祉サービス","介護保険制度以外の福祉サービス｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues"
"豊田市","strong","101","母子・父子家庭医療費助成制度","https://www.city.toyota.aichi.jp/kosodategakko/kosodate/1027167/1073648/1003506.html","母子・父子家庭医療費助成制度","母子・父子家庭医療費助成制度｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Alba"
"刈谷市","strong","100","福祉用具・住宅改修関係","https://www.city.kariya.lg.jp/shinseisho/d_fukushi/1003077/index.html","福祉用具・住宅改修関係","福祉用具・住宅改修関係｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어"
"刈谷市","strong","100","事業者向け","https://www.city.kariya.lg.jp/shinseisho/d_fukushi/1003085/index.html","事業者向け","事業者向け｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化"
"刈谷市","strong","99","刈谷市奨学会奨学金","https://www.city.kariya.lg.jp/lifeevent/l_shugaku/1006982/1006992.html","刈谷市奨学会奨学金","刈谷市奨学会奨学金｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","99","帯状疱疹予防接種（定期接種）","https://www.city.kariya.lg.jp/shinseisho/d_kenko/1020344.html","帯状疱疹予防接種（定期接種）","帯状疱疹予防接種（定期接種）｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues "
"刈谷市","strong","99","帯状疱疹予防接種費用の一部助成","https://www.city.kariya.lg.jp/shinseisho/d_kenko/1014651.html","帯状疱疹予防接種費用の一部助成","帯状疱疹予防接種費用の一部助成｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues"
"刈谷市","strong","99","帯状疱疹予防接種","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1019970.html","帯状疱疹予防接種","帯状疱疹予防接種｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文"
"刈谷市","strong","99","高齢者肺炎球菌予防接種費用の一部助成","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/yobosessyu/1003418.html","高齢者肺炎球菌予防接種費用の一部助成","高齢者肺炎球菌予防接種費用の一部助成｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portug"
"豊田市","strong","99","産科医療補償制度","https://www.city.toyota.aichi.jp/kosodategakko/ninshin/1073751/1022664.html","産科医療補償制度","産科医療補償制度｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian A"
"豊田市","strong","99","火災や震災などの災害により、住宅などの財産に著しい損害を受けた方へ","https://www.city.toyota.aichi.jp/zeihoken/koreishairyo/1073344/1040902.html","火災や震災などの災害により、住宅などの財産に著しい損害を受けた方へ","火災や震災などの災害により、住宅などの財産に著しい損害を受けた方へ｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Lang"
"豊田市","strong","99","母子父子家庭自立支援給付金","https://www.city.toyota.aichi.jp/kosodategakko/kosodate/1027167/1073649/1003505.html","母子父子家庭自立支援給付金","母子父子家庭自立支援給付金｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Alban"
"豊田市","strong","99","豊田市養育費確保支援事業補助金","https://www.city.toyota.aichi.jp/kosodategakko/kosodate/1027167/1073649/1059623.html","豊田市養育費確保支援事業補助金","豊田市養育費確保支援事業補助金｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Alb"
"豊田市","strong","99","豊田市私立高等学校等授業料補助金について","https://www.city.toyota.aichi.jp/kosodategakko/kyoikushien/hojo/1002724.html","豊田市私立高等学校等授業料補助金について","豊田市私立高等学校等授業料補助金について｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaan"
"蒲郡市","strong","99","健康推進課の要綱等について - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/site/hokencenter/youkou.html","蒲郡市保健医療センターメニュー","健康推進課の要綱等について - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場所 緊急・防災情報 くらし"
"西尾市","strong","98","健康・福祉","https://www.city.nishio.aichi.jp/kenkofukushi/index.html","健康・福祉","健康・福祉｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简体字） 中文（繁體字） 한국어 Português "
"蒲郡市","strong","98","障害者福祉 - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/life/13/91/60/","障害者福祉","障害者福祉 - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場所 緊急・防災情報 くらし・手続 防災・安全安心 マイナンバーカード・"
"蒲郡市","strong","98","福祉課 - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/unit/fukushi/","福祉課","福祉課 - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場所 緊急・防災情報 くらし・手続 防災・安全安心 マイナンバーカード・電子"
"刈谷市","strong","97","子ども医療費の助成","https://www.city.kariya.lg.jp/kurashi/kenkoiryo/jyosei/1003422.html","子ども医療費の助成","子ども医療費の助成｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"豊田市","strong","97","後期高齢者医療制度について（外国語版 Portuguese/Chinese/English/Spanish）","https://www.city.toyota.aichi.jp/zeihoken/koreishairyo/1035820.html","後期高齢者医療制度について（外国語版 Portuguese/Chinese/English/Spanish）","後期高齢者医療制度について（外国語版 Portuguese/Chinese/English/Spanish）｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト "
"豊田市","strong","97","令和8年8月以降の後期高齢者医療資格確認書の交付について","https://www.city.toyota.aichi.jp/zeihoken/koreishairyo/1076998.html","令和8年8月以降の後期高齢者医療資格確認書の交付について","令和8年8月以降の後期高齢者医療資格確認書の交付について｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language "
"豊田市","strong","97","後期高齢者医療 マイナ保険証の利用登録の解除について","https://www.city.toyota.aichi.jp/zeihoken/koreishairyo/1061568.html","後期高齢者医療 マイナ保険証の利用登録の解除について","後期高齢者医療 マイナ保険証の利用登録の解除について｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Af"
"西尾市","strong","97","西尾市遠方の妊婦健診等交通費支援事業","https://www.city.nishio.aichi.jp/kosodate/teate/1005129/1011584.html","西尾市遠方の妊婦健診等交通費支援事業","西尾市遠方の妊婦健診等交通費支援事業｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简体字） 中文（繁體字） 한"
"西尾市","strong","97","西尾市低所得の妊婦に対する初回妊婦健康診査費助成","https://www.city.nishio.aichi.jp/kosodate/teate/1005129/1008675.html","西尾市低所得の妊婦に対する初回妊婦健康診査費助成","西尾市低所得の妊婦に対する初回妊婦健康診査費助成｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简体字） 中文（"
"安城市","strong","96","安城市","https://www.city.anjo.aichi.jp/manabu/gakko/shogaku/shugakuenjyo.html","就学援助費","安城市／就学援助費 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 安城市 受け継ぐ想いを 未来へ届ける 望遠郷 サイト内検索 ページID検索 設定 文字サイズ・色合い変更 Language メニュー 閉じる 緊急 情報 緊急情報 閉じる ホーム 生活・サービス 教育・学習 観光・文化・スポーツ 産業・入札 市政情報 ホーム >"
