org	detailScore	score	title	url	snippet
みやま市	37	17	市民課（戸籍・住民票）関係	https://www.city.miyama.lg.jp/s018/kurashi/010/130/20200109030000.html	市民課（戸籍・住民票）関係｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 市民課（戸籍・住民票）関係 市民課（戸籍・住民票）関係 LINEで送る シェア ツイート 更新日：2026年6月24日 郵便で戸籍謄本等を請求される場合は、申請者の住民登録されている住所地
みやま市	37	17	市街化調整区域宅地課税証明書の交付について	https://www.city.miyama.lg.jp/s016/kurashi/020/20230824175425.html	市街化調整区域宅地課税証明書の交付について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 市街化調整区域宅地課税証明書の交付について 市街化調整区域宅地課税証明書の交付について LINEで送る シェア ツイート 更新日：2024年10月01日 市街化調整区域内で
みやま市	37	17	市街化調整区域家屋課税証明書の交付について	https://www.city.miyama.lg.jp/s016/kurashi/020/20240918151309.html	市街化調整区域家屋課税証明書の交付について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 市街化調整区域家屋課税証明書の交付について 市街化調整区域家屋課税証明書の交付について LINEで送る シェア ツイート 更新日：2024年10月01日 市街化調整区域内で
みやま市	37	17	住宅用家屋証明書の交付について	https://www.city.miyama.lg.jp/s016/kurashi/020/080/20210421114136.html	住宅用家屋証明書の交付について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 住宅用家屋証明書の交付について 住宅用家屋証明書の交付について LINEで送る シェア ツイート 更新日：2025年04月01日 住宅用家屋を新築または取得して1年以内に登記（所有権の
みやま市	37	17	印鑑登録および印鑑登録証明書について	https://www.city.miyama.lg.jp/s018/kurashi/010/050/20200109042000.html	印鑑登録および印鑑登録証明書について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 印鑑登録および印鑑登録証明書について 印鑑登録および印鑑登録証明書について LINEで送る シェア ツイート 更新日：2025年3月31日 印鑑登録および印鑑登録証明書の発行は市
みやま市	37	17	自動車臨時運行許可証（仮ナンバー）について	https://www.city.miyama.lg.jp/s018/kurashi/010/140/20200109025000.html	自動車臨時運行許可証（仮ナンバー）について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 自動車臨時運行許可証（仮ナンバー）について 自動車臨時運行許可証（仮ナンバー）について LINEで送る シェア ツイート 更新日：2021年10月14日 車検の切れている自
みやま市	37	17	外国人住民の皆さんへ	https://www.city.miyama.lg.jp/s018/kurashi/010/060/20200109041000.html	外国人住民の皆さんへ｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 外国人住民の皆さんへ 外国人住民の皆さんへ LINEで送る シェア ツイート 更新日：2025年11月18日 2012年7月9日から新たな在留管理制度が導入され、外国人住民の方に関する制度が変わ
みやま市	37	17	無戸籍でお困りの方へ	https://www.city.miyama.lg.jp/s018/kurashi/010/120/20200109031000.html	無戸籍でお困りの方へ｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > 無戸籍でお困りの方へ 無戸籍でお困りの方へ LINEで送る シェア ツイート 更新日：2021年1月4日 子どもが生まれたとき、出生届をすることで、その子が戸籍に記載されます。 離婚後300日以
みやま市	37	17	市税に関する証明	https://www.city.miyama.lg.jp/s015/kurashi/020/040/20200109020000.html	市税に関する証明｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 市税に関する証明 市税に関する証明 LINEで送る シェア ツイート 更新日：2025年3月6日 令和7年4月1日より手数料を改定します みやま市では、行政サービスの利用者と未利用者との負担の公平性を確保す
みやま市	37	17	法人市民税	https://www.city.miyama.lg.jp/s015/kurashi/020/030/20200109021000.html	法人市民税｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 法人市民税 法人市民税 LINEで送る シェア ツイート 更新日：2024年12月2日 法人市民税は、市内に事務所・事業所などを有する法人や、法人でない社団等に課税される税金です。 税額は、法人税額に応じて課税さ
みやま市	37	17	大法人の電子申告義務化について	https://www.city.miyama.lg.jp/s015/kurashi/020/020/20200109022000.html	大法人の電子申告義務化について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 大法人の電子申告義務化について 大法人の電子申告義務化について LINEで送る シェア ツイート 更新日：2021年1月13日 平成30年度税制改正により、一定の法人が提出する法人住民税および
みやま市	37	17	原付バイクと小型特殊自動車の登録・廃車等の手続き	https://www.city.miyama.lg.jp/s015/kurashi/020/080/20221215204714.html	原付バイクと小型特殊自動車の登録・廃車等の手続き｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 軽自動車税（種別割） > 原付バイクと小型特殊自動車の登録・廃車等の手続き 原付バイクと小型特殊自動車の登録・廃車等の手続き LINEで送る シェア ツイート 更新日：202
みやま市	37	17	申告書、収支内訳書などの用紙が必要な方へ	https://www.city.miyama.lg.jp/s015/kurashi/020/090/110/20210216115738.html	申告書、収支内訳書などの用紙が必要な方へ｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 個人住民税 > 申告書、収支内訳書などの用紙が必要な方へ 申告書、収支内訳書などの用紙が必要な方へ LINEで送る シェア ツイート 更新日：2026年1月20日 前年度の所得状況に
みやま市	37	17	申告に関するよくある問い合わせ	https://www.city.miyama.lg.jp/s015/kurashi/020/090/050/20220117185156.html	申告に関するよくある問い合わせ｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 個人住民税 > 申告に関するよくある問い合わせ 申告に関するよくある問い合わせ LINEで送る シェア ツイート 更新日：2024年1月22日 市県民税の申告について、よくあるお問合せをまとめ
みやま市	37	17	市県民税を納める人（納税義務者）	https://www.city.miyama.lg.jp/s015/kurashi/020/090/070/20200108233000.html	市県民税を納める人（納税義務者）｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 個人住民税 > 市県民税を納める人（納税義務者） 市県民税を納める人（納税義務者） LINEで送る シェア ツイート 更新日：2023年6月22日 市県民税を納める人（納税義務者） 市県民税
みやま市	37	17	市県民税の公的年金からの特別徴収（天引き）について	https://www.city.miyama.lg.jp/s015/kurashi/020/090/060/20200108234000.html	市県民税の公的年金からの特別徴収（天引き）について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 個人住民税 > 市県民税の公的年金からの特別徴収（天引き）について 市県民税の公的年金からの特別徴収（天引き）について LINEで送る シェア ツイート 更新日：2023年
みやま市	37	17	市県民税の住宅借入金等特別税額控除（住宅ローン控除）について	https://www.city.miyama.lg.jp/s015/kurashi/020/090/090/20200108231000.html	市県民税の住宅借入金等特別税額控除（住宅ローン控除）について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 個人住民税 > 市県民税の住宅借入金等特別税額控除（住宅ローン控除）について 市県民税の住宅借入金等特別税額控除（住宅ローン控除）について LINEで送る シェア
みやま市	37	17	固定資産税のQ＆A	https://www.city.miyama.lg.jp/s016/kurashi/020/100/020/20200108221000.html	固定資産税のQ＆A｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 固定資産税 > 固定資産税のQ＆A 固定資産税のQ＆A LINEで送る シェア ツイート 更新日：2026年4月1日 Q1.税額はどのように計算するのですか? A.同一の人（同一の名義人）が市内に所有する
みやま市	37	17	課税台帳に登載がない旨の証明書の交付について	https://www.city.miyama.lg.jp/s016/kurashi/020/100/20250422172249.html	課税台帳に登載がない旨の証明書の交付について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 固定資産税 > 課税台帳に登載がない旨の証明書の交付について 課税台帳に登載がない旨の証明書の交付について LINEで送る シェア ツイート 更新日：2025年4月23日 登記建
みやま市	37	17	課税台帳に登載がある旨の証明書の交付について	https://www.city.miyama.lg.jp/s016/kurashi/020/20250422163322.html	課税台帳に登載がある旨の証明書の交付について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 固定資産税 > 課税台帳に登載がある旨の証明書の交付について 課税台帳に登載がある旨の証明書の交付について LINEで送る シェア ツイート 更新日：2025年4月22日 未登記
みやま市	37	17	過疎地域の持続発展の支援に関する特別措置法による固定資産税の課税免除	https://www.city.miyama.lg.jp/s016/kurashi/020/100/110/kasokazeimenjyo.html	過疎地域の持続発展の支援に関する特別措置法による固定資産税の課税免除｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 固定資産税 > 過疎地域の持続発展の支援に関する特別措置法による固定資産税の課税免除 過疎地域の持続発展の支援に関する特別措置法による固定資産税の課税免除
みやま市	37	17	固定資産税とは	https://www.city.miyama.lg.jp/s016/kurashi/020/100/010/20200108222000.html	固定資産税とは｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 固定資産税 > 固定資産税とは 固定資産税とは LINEで送る シェア ツイート 更新日：2021年1月11日 固定資産税は、毎年1月1日（「賦課期日」といいます。）に土地・家屋・償却資産を所有している人が、
みやま市	37	17	市たばこ税	https://www.city.miyama.lg.jp/s015/kurashi/020/110/010/20200108210000.html	市たばこ税｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 県税・国税・その他 > 市たばこ税 市たばこ税 LINEで送る シェア ツイート 更新日：2024年2月7日 市たばこ税は、製造たばこの製造者、特定販売業者（輸入業者）および卸売販売業者が市内の小売販売業者に売り
みやま市	37	17	入湯税	https://www.city.miyama.lg.jp/s015/kurashi/020/110/020/20200108205000.html	入湯税｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 税金 > 県税・国税・その他 > 入湯税 入湯税 LINEで送る シェア ツイート 更新日：2021年1月11日 入湯税は、入湯客が鉱泉浴場の経営者を通じて市に納める税で、環境衛生施設、消防施設、観光施設等の整備や観光の振興に
みやま市	37	17	水道管の凍結にご注意ください	https://www.city.miyama.lg.jp/s044/kurashi/030/020/060/20210212165216.html	水道管の凍結にご注意ください｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 水道・下水道・浄化槽 > 水道に関すること（開始・中止・変更、その他） > 水道管の凍結にご注意ください 水道管の凍結にご注意ください LINEで送る シェア ツイート 更新日：2026年6月23日 冷え
みやま市	37	17	漏水の発見・ご連絡と、節水のお願い	https://www.city.miyama.lg.jp/s044/kurashi/030/020/040/20200108200000.html	漏水の発見・ご連絡と、節水のお願い｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 水道・下水道・浄化槽 > 水道に関すること（開始・中止・変更、その他） > 漏水の発見・ご連絡と、節水のお願い 漏水の発見・ご連絡と、節水のお願い LINEで送る シェア ツイート 更新日：2026
みやま市	37	17	水道の開始・中止・変更等	https://www.city.miyama.lg.jp/s042/kurashi/030/020/010/20200108203000.html	水道の開始・中止・変更等｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 水道・下水道・浄化槽 > 水道に関すること（開始・中止・変更、その他） > 水道の開始・中止・変更等 水道の開始・中止・変更等 LINEで送る シェア ツイート 更新日：2025年12月15日 下の画像をクリ
みやま市	37	17	浄化槽に関するお知らせ	https://www.city.miyama.lg.jp/s043/kurashi/030/030/020/20250401164911.html	浄化槽に関するお知らせ｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 水道・下水道・浄化槽 > 下水道・浄化槽に関すること > 浄化槽に関するお知らせ 浄化槽に関するお知らせ LINEで送る シェア ツイート 更新日：2025年6月5日 市が維持管理している浄化槽の使用料減額につ
みやま市	37	17	水道ビジョン、水道事業経営戦略、下水道事業経営戦略を策定しました	https://www.city.miyama.lg.jp/s042/kurashi/030/20210518100247.html	水道ビジョン、水道事業経営戦略、下水道事業経営戦略を策定しました｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 水道・下水道・浄化槽 > 上下水道事業の財政に関すること > 水道ビジョン、水道事業経営戦略、下水道事業経営戦略を策定しました 水道ビジョン、水道事業経営戦略、下水道事
みやま市	37	16	補助金	https://www.city.miyama.lg.jp/li/kurashi/050/020/index.html	補助金｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 地球温暖化対策 > 補助金 補助金 LINEで送る シェア ツイート 国・県補助金情報(地球温暖化対策） みやま市ゼロカーボン推進事業補助金 地球温暖化対策 ご案内 補助金 市の取り組み 計画 ルフラン 安全・安心 くらし・手
みやま市	37	16	奨学金・就学援助・給食費補助金	https://www.city.miyama.lg.jp/li/kosodate/020/050/index.html	奨学金・就学援助・給食費補助金｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > 子育て・教育・スポーツ > 教育 > 奨学金・就学援助・給食費補助金 奨学金・就学援助・給食費補助金 LINEで送る シェア ツイート 若年者専修学校等技能習得資金貸付金 みやま市奨学金制度（現中学3年生） 小中学生の学校
みやま市	37	13	各種助成・手当など	https://www.city.miyama.lg.jp/li/life/020/020/index.html	各種助成・手当など｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > ライフイベント > 就職・転職 > 各種助成・手当など 各種助成・手当など LINEで送る シェア ツイート 奨学金返済支援制度 保育士就職支援資金貸付制度（福岡県保育士就職支援資金） 就職・転職 必要な手続き 各種助成・手当など 各
みやま市	37	13	各種助成・手当など	https://www.city.miyama.lg.jp/li/life/030/020/index.html	各種助成・手当など｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > ライフイベント > 住まい・引越し > 各種助成・手当など 各種助成・手当など LINEで送る シェア ツイート 家賃相当額を自治体から貸主（不動産媒介業者等）に直接支給します 住まい・引越し 必要な手続き 各種助成・手当など 各種相
みやま市	35	18	移住・定住支援	https://www.city.miyama.lg.jp/li/kurashi/090/index.html	移住・定住支援｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 移住・定住支援 移住・定住支援 LINEで送る シェア ツイート 上の画像をクリックすると、「移住・定住特設ページ」へリンクします。 「移住・定住特設ページ」では、みやま市の暮らしや、移住・定住関係の補助金など、新しい
みやま市	35	18	マイナンバーカードからの公金受取口座登録制度について	https://www.city.miyama.lg.jp/s018/kurashi/20240722113114.html	マイナンバーカードからの公金受取口座登録制度について｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > マイナンバーカードからの公金受取口座登録制度について マイナンバーカードからの公金受取口座登録制度について LINEで送る シェア ツイート 更新日：2024年8月1日 公金受取口
みやま市	35	18	子育て（健診・教室・相談）	https://www.city.miyama.lg.jp/li/kosodate/010/050/index.html	子育て（健診・教室・相談）｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > 子育て・教育・スポーツ > 子育て > 子育て（健診・教室・相談） 子育て（健診・教室・相談） LINEで送る シェア ツイート 乳幼児健診・フッ素塗布 離乳食教室 HELLO baby クラス 親子ふれあい教室「ふたば」 の
みやま市	35	18	教育	https://www.city.miyama.lg.jp/li/kosodate/020/index.html	教育｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > 子育て・教育・スポーツ > 教育 教育 LINEで送る シェア ツイート 小中学校児童生徒数 山川学校給食共同調理場運営委員会 小・中学校通学区域と入学・転校 教育相談 みやま市のワンヘルス教育 教育委員会・施策 学校再編 市の教育施設 奨学金・就
みやま市	35	18	マイナンバーカードの受取方法	https://www.city.miyama.lg.jp/s018/kurashi/010/040/20230407145146.html	マイナンバーカードの受取方法｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > マイナンバーカード関係 > マイナンバーカードの受取方法 マイナンバーカードの受取方法 LINEで送る シェア ツイート 更新日：2024年12月11日 マイナンバーカードの申請後、概ね
みやま市	35	17	みやま市移住・定住ガイドブック	https://www.city.miyama.lg.jp/s067/kurashi/090/040/010/20200108130000.html	みやま市移住・定住ガイドブック｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 移住・定住支援 > 定住ガイドブック > みやま市移住・定住ガイドブック みやま市移住・定住ガイドブック LINEで送る シェア ツイート 更新日：2025年12月12日 みやま市の移住・定住に関する情
みやま市	33	16	予防接種	https://www.city.miyama.lg.jp/li/kosodate/010/020/index.html	予防接種｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > 子育て・教育・スポーツ > 子育て > 予防接種 予防接種 LINEで送る シェア ツイート 子宮頸がん予防ワクチン（ヒトパピローマウイルス感染症予防接種）の接種について 予防接種 子育て 妊娠・出産 子どもを預ける（教育・保育施設、放課後児童
みやま市	33	16	マイナンバーカード	https://www.city.miyama.lg.jp/s018/kurashi/010/040/20200109043000.html	マイナンバーカード｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > 届け出・証明 > マイナンバーカード関係 > マイナンバーカード マイナンバーカード LINEで送る シェア ツイート 更新日：2024年12月11日 マイナンバーカード作ってみませんか?申請補助サービスやってます
みやま市	33	13	各種相談	https://www.city.miyama.lg.jp/li/life/020/030/index.html	各種相談｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > ライフイベント > 就職・転職 > 各種相談 各種相談 LINEで送る シェア ツイート ハローワーク大牟田 福岡県生涯現役チャレンジセンター 福岡県若者就職支援センター 福岡県筑後労働者支援事務所 福岡県中高年就職支援センター 福岡県30代チ
みやま市	33	13	必要な手続き	https://www.city.miyama.lg.jp/li/life/040/010/index.html	必要な手続き｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > ライフイベント > 健康・福祉 > 必要な手続き 必要な手続き LINEで送る シェア ツイート 後期高齢者医療制度 身体障害者手帳・療育手帳・精神障害者保健福祉手帳の交付 国民健康保険制度と手続き 健康・福祉 必要な手続き 各種助成・手当
みやま市	33	13	各種相談	https://www.city.miyama.lg.jp/li/life/040/030/index.html	各種相談｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > ライフイベント > 健康・福祉 > 各種相談 各種相談 LINEで送る シェア ツイート 障がいのある方の相談 生活保護の相談を受け付けています こころの健康 健康・福祉 必要な手続き 各種助成・手当など 各種相談 安全・安心 くらし・手続き
みやま市	33	13	必要な手続き	https://www.city.miyama.lg.jp/li/life/050/010/index.html	必要な手続き｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > ライフイベント > 介護・医療 > 必要な手続き 必要な手続き LINEで送る シェア ツイート 高齢者福祉サービス 後期高齢者医療制度 介護保険関係様式（事業者向け） 介護保険を利用するには 介護・医療 必要な手続き 各種助成・手当など
みやま市	31	25	指定ごみ袋、粗大ごみシール取り扱い店舗	https://www.city.miyama.lg.jp/s030/kurashi/recycle/050/010/20210916085819.html	指定ごみ袋、粗大ごみシール取り扱い店舗｜みやま市 メニューにジャンプ コンテンツにジャンプ ホーム MENU を開く 検索 を開く 閲覧補助 を開く Foreign Language サイト内検索 安全・安心 くらし・手続き 子育て・教育・スポーツ 健康・福祉 観光・ビジネス 市政情報 トップページ > くらし・手続き > ごみ・リサイクル > ごみ袋 > 指定ごみ袋、粗大ごみシール取り扱い店舗 指定ごみ袋、粗大ごみシール取り扱い店舗 LINEで送る シェア ツイート 更新日：2025年8月8日 みやま市の「指定ご
