rescore	score	org	title	url	snippet
29	24	霧島市	霧島市こども発達サポートセンター（あゆみ）	https://www.city-kirishima.jp/kenkou/kosodate/kosodate/support/ayumi.html	鹿児島県霧島市｜霧島市こども発達サポートセンター（あゆみ） 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > 霧島市こども発達サポートセンター（あゆみ
29	24	霧島市	放課後児童クラブ(学童保育)	https://www.city-kirishima.jp/jidou/kosodate/kosodate/support/jido-club.html	鹿児島県霧島市｜放課後児童クラブ(学童保育) 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > 放課後児童クラブ(学童保育) 子育てサポート 霧島市乳
29	24	霧島市	ファミリー・サポート・センター霧島	https://www.city-kirishima.jp/jidou/kosodate/kosodate/support/family.html	鹿児島県霧島市｜ファミリー・サポート・センター霧島 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > ファミリー・サポート・センター霧島 子育てサポー
29	24	霧島市	豪雨災害等により被害を受けられた方へ（雑損控除に関するご案内）	https://www.city-kirishima.jp/zeimu/kurashi/zekin/sinrinkankyoze/zasson.html	鹿児島県霧島市｜豪雨災害等により被害を受けられた方へ（雑損控除に関するご案内） 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 税金 > 市県民税 > 豪雨災害等により被害を受けられた方へ（雑損控除に関するご案
29	24	霧島市	森林環境税	https://www.city-kirishima.jp/zeimu/kurashi/zekin/sinrinkankyoze/20240521.html	鹿児島県霧島市｜森林環境税 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 税金 > 市県民税 > 森林環境税 市県民税 豪雨災害等により被害を受けられた方へ（雑損控除に関するご案内） 定額減税しきれないと見込
29	24	霧島市	住宅借入金等特別税額控除	https://www.city-kirishima.jp/zeimu/kurashi/zekin/kenminze/jutakukojo.html	鹿児島県霧島市｜住宅借入金等特別税額控除 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 税金 > 市県民税 > 住宅借入金等特別税額控除 市県民税 豪雨災害等により被害を受けられた方へ（雑損控除に関するご案内
29	24	霧島市	特別徴収の県下一斉指定	https://www.city-kirishima.jp/zeimu/kurashi/zekin/kenminze/isseshite.html	鹿児島県霧島市｜特別徴収の県下一斉指定 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 税金 > 市県民税 > 特別徴収の県下一斉指定 市県民税 豪雨災害等により被害を受けられた方へ（雑損控除に関するご案内）
29	24	霧島市	ふるさと納税の寄附金控除の計算方法	https://www.city-kirishima.jp/zeimu/kurashi/zekin/kenminze/furusato.html	鹿児島県霧島市｜ふるさと納税の寄附金控除の計算方法 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 税金 > 市県民税 > ふるさと納税の寄附金控除の計算方法 市県民税 豪雨災害等により被害を受けられた方へ（雑
29	24	霧島市	市県民税の証明	https://www.city-kirishima.jp/syunou/kurashi/zekin/shinkoku/syomei.html	鹿児島県霧島市｜市県民税の証明 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 税金 > 市県民税 > 市県民税の証明 市県民税 豪雨災害等により被害を受けられた方へ（雑損控除に関するご案内） 定額減税しきれな
29	22	いちき串木野市	障害者福祉	https://www.city.ichikikushikino.lg.jp/fukushi3/kenko/fukushi/shogai/index.html	いちき串木野市／障害者福祉 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 健康・福祉・子育て・介護 > 福祉 > 障害者福祉 福祉 障害者福祉 高齢者福祉サービス 生活保護 生活困窮者自立支援制
29	22	いちき串木野市	道路	https://www.city.ichikikushikino.lg.jp/doboku2/kurashi/machizukuri/doro/index.html	いちき串木野市／道路 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 暮らし > まちづくり・住まい > 道路 まちづくり・住まい 住宅リフォーム事業補助金について 屋外広告物 都市計画関連情報
29	22	いちき串木野市	保育施設等	https://www.city.ichikikushikino.lg.jp/fukushi2/kenko/kosodate/kosodate/hoiku.html	いちき串木野市／保育施設等 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 健康・福祉・子育て・介護 > 子育て > 幼稚園・保育園・認定子ども園など > 保育施設等 幼稚園・保育園・認定子ども園
29	22	日置市	市営住宅	https://www.city.hioki.kagoshima.jp/kanri/kurashi/tetsuzuki/sumai/shieijutaku_matome.html	市営住宅｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > くらし・手続き > 市営住宅 くらし・手続き 戸籍・住民の手続き 税金 保険・年金 ごみ・環境・生
29	22	日置市	双子の会	https://www.city.hioki.kagoshima.jp/boshi/kurashi/kosodate-kyoiku/kosodate/multiple_births_association.html	双子の会｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > 子育て・教育 > 子育て > 双子の会 ツイート 更新日：2026年5月12日 子育て すこやか相
29	22	日置市	日置市子ども支援センター	https://www.city.hioki.kagoshima.jp/gakukyo/kurashi/kosodate-kyoiku/kyoiku/shien-center.html	日置市子ども支援センター｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > 子育て・教育 > 教育 > 日置市子ども支援センター ツイート 更新日：2025年
29	22	日置市	救急医療情報キット	https://www.city.hioki.kagoshima.jp/korei/kurashi/kenko-iryo/fukushi/koresha/joho-kit.html	救急医療情報キット｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > 健康・医療 > 福祉 > 高齢者福祉 > 救急医療情報キット ツイート 更新日：2025
29	22	日置市	身体障害者手帳等	https://www.city.hioki.kagoshima.jp/shougai/kurashi/kenko-iryo/fukushi/shogai/techonado.html	身体障害者手帳等｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > 健康・医療 > 福祉 > 障がい福祉 > 身体障害者手帳等 ツイート 更新日：2025年9
29	22	日置市	日置市防災重点ため池	https://www.city.hioki.kagoshima.jp/nouchiseibi2/sangyo-business/sangyo/nogyo/tameike011122.html	日置市防災重点ため池｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 産業・ビジネス > 農林水産業 > 農業 > 日置市防災重点ため池 ツイート 更新日：2025年9月28
29	22	日置市	日置市農業委員会農地等の利用の最適化に関する指針	https://www.city.hioki.kagoshima.jp/nogyoshin/sangyo-business/sangyo/nogyo/nogyoiinkai/nochiriyosaitekika.html	日置市農業委員会農地等の利用の最適化に関する指針｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 産業・ビジネス > 農林水産業 > 農業 > 日置市農業委員会農地等の利用の
29	22	日置市	グリーンな栽培体系への転換サポート事業	https://www.city.hioki.kagoshima.jp/nousei/sangyo-business/sangyo/nogyo/documents/nousei.html	グリーンな栽培体系への転換サポート事業｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 産業・ビジネス > 農林水産業 > 農業 > グリーンな栽培体系への転換サポート事業
29	22	霧島市	母子健康手帳の交付	https://www.city-kirishima.jp/kenkou/kosodate/ninshin/ninshin/boshitecho.html	鹿児島県霧島市｜母子健康手帳の交付 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 妊娠・出産 > 妊娠 > 母子健康手帳の交付 妊娠 霧島市不妊治療費助成事業（令和8年4月1日以降の治療費を対象）
29	22	霧島市	ひとり親家庭の皆様へ【養育費確保のための支援】	https://www.city-kirishima.jp/jidou/kosodate/kosodate/hitorioyakateinominasamahe.html	鹿児島県霧島市｜ひとり親家庭の皆様へ【養育費確保のための支援】 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > ひとり親家庭の皆様へ【養育費確保のた
29	22	霧島市	かごしま子育て支援パスポート事業	https://www.city-kirishima.jp/jidou/kosodate/kosodate/support/kosodatepasupoto.html	鹿児島県霧島市｜かごしま子育て支援パスポート事業 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > かごしま子育て支援パスポート事業 子育てサポート
29	22	霧島市	チャイルドシートの貸出し	https://www.city-kirishima.jp/jidou/kosodate/kosodate/support/childseat.html	鹿児島県霧島市｜チャイルドシートの貸出し 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > チャイルドシートの貸出し 子育てサポート 霧島市乳児等通園
29	22	霧島市	病児・病後児保育	https://www.city-kirishima.jp/jidou/kosodate/kosodate/support/byoji.html	鹿児島県霧島市｜病児・病後児保育 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > 病児・病後児保育 子育てサポート 霧島市乳児等通園支援事業（こども
29	21	曽於市	障がい福祉	https://www.city.soo.kagoshima.jp/kurashi/kaigofukushi/syougaihukushi/index.html	障がい福祉｜くらしの情報｜曽於市 --> 本文へ移動 音声読み上げブラウザ 窓口から探す(部署別案内一覧) MENU 閉じる ホーム くらしの情報 観光・イベント 産業・ビジネス 行政情報 閉じる --> --> ホーム > くらしの情報 > 介護・福祉 > 障がい福祉 --> 障がい福祉 障害者手帳制度 障がい関係の制度一覧 重度心身障がい者（児）医療費助成 自立支援医療（更生医療） 自立支援医療（育成医療） 自立支援医療（精神通院） 補装具費の支給について 日常生活用具の
29	21	曽於市	障がい福祉	https://www.city.soo.kagoshima.jp/kurashi/kaigofukushi/syougaihukushi/	障がい福祉｜くらしの情報｜曽於市 --> 本文へ移動 音声読み上げブラウザ 窓口から探す(部署別案内一覧) MENU 閉じる ホーム くらしの情報 観光・イベント 産業・ビジネス 行政情報 閉じる --> --> ホーム > くらしの情報 > 介護・福祉 > 障がい福祉 --> 障がい福祉 障害者手帳制度 障がい関係の制度一覧 重度心身障がい者（児）医療費助成 自立支援医療（更生医療） 自立支援医療（育成医療） 自立支援医療（精神通院） 補装具費の支給について 日常生活用具の
29	21	日置市	子ども・子育て支援	https://www.city.hioki.kagoshima.jp/kouho/kurashi/kosodate-kyoiku/kosodate/kodomo/index.html	子ども・子育て支援｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > 子育て・教育 > 子育て > 子ども・子育て支援 子育て すこやか相談会 乳幼児健診 マ
29	20	いちき串木野市	公園	https://www.city.ichikikushikino.lg.jp/doboku2/kurashi/machizukuri/kouen/kouen.html	いちき串木野市／公園 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 暮らし > まちづくり・住まい > 公園 まちづくり・住まい 住宅リフォーム事業補助金について 屋外広告物 都市計画関連情報
29	20	霧島市	出会いをサポート	https://www.city-kirishima.jp/kikaku/kurashi/soudan/deai/index.html	鹿児島県霧島市｜出会いをサポート 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 出会いをサポート 子育て・健康・福祉 地域少子化対策重点推進交付金事業計画 出会いをサポート 民生委員・児童委員の活
29	20	霧島市	子育て中の保護者の皆さん必見！ ～幼児が体を動かす遊びは毎日60分以上必要です～	https://www.city-kirishima.jp/hoken-taiiku/kyoiku/sport/hoken/kodomonotairyokukoujou.html	鹿児島県霧島市｜子育て中の保護者の皆さん必見！～幼児が体を動かす遊びは毎日60分以上必要です～ 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > 子育
29	20	霧島市	災害に伴う国民年金保険料免除等の手続き	https://www.city-kirishima.jp/honey/kurashi/hoken-nenkin/nenkin/saigai.html	鹿児島県霧島市｜災害に伴う国民年金保険料免除等の手続き 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 保険・年金 > 国民年金 > 災害に伴う国民年金保険料免除等の手続き 国民年金 令和7年8月豪雨災害に伴う
29	20	霧島市	令和8年度霧島市地区自治公民館長・自治会長会資料	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/r8kantyoujitikaityoushiryou.html	鹿児島県霧島市｜令和8年度霧島市地区自治公民館長・自治会長会資料 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 令和8年度霧島市地区自治公民館長・自治会長会資
29	20	霧島市	令和7年度霧島市地区自治公民館長・自治会長会資料	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/r7kantyoujitikaityoushiryou.html	鹿児島県霧島市｜令和7年度霧島市地区自治公民館長・自治会長会資料 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 令和7年度霧島市地区自治公民館長・自治会長会資
29	20	霧島市	令和6年度霧島市地区自治公民館長・自治会長会資料	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/r5kantyoujitikaityoushiryou.html	鹿児島県霧島市｜令和6年度霧島市地区自治公民館長・自治会長会資料 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 令和6年度霧島市地区自治公民館長・自治会長会資
29	20	霧島市	毎年4月・5月は「自治会加入推進月間」です	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/suisin.html	鹿児島県霧島市｜毎年4月・5月は「自治会加入推進月間」です 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 毎年4月・5月は「自治会加入推進月間」です 地区自治
29	20	霧島市	自治会における個人情報取扱いの手引き	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/kojinjouhoutebiki.html	鹿児島県霧島市｜自治会における個人情報取扱いの手引き 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 自治会における個人情報取扱いの手引き 地区自治公民館・自治
29	20	霧島市	「地縁による団体」の法人化	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/hojinka.html	鹿児島県霧島市｜「地縁による団体」の法人化 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 「地縁による団体」の法人化 地区自治公民館・自治会 令和8年度霧島市
29	20	霧島市	認可地縁団体制度の見直し（令和3年地方自治法の改正）	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/r3houkaisei.html	鹿児島県霧島市｜認可地縁団体制度の見直し（令和3年地方自治法の改正） 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 認可地縁団体制度の見直し（令和3年地方自治
29	20	霧島市	霧島市共生・協働に関する指針	https://www.city-kirishima.jp/kyodo/kurashi/jichikai/kominkan/shishin.html	鹿児島県霧島市｜霧島市共生・協働に関する指針 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > くらし > 自治会・市民活動 > 地区自治公民館・自治会 > 霧島市共生・協働に関する指針 地区自治公民館・自治会 令和8年度霧
29	20	霧島市	すこやかな妊娠と出産のために	https://www.city-kirishima.jp/kenkou/kosodate/ninshin/ninshin/sukoyaka.html	鹿児島県霧島市｜すこやかな妊娠と出産のために 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 妊娠・出産 > 妊娠 > すこやかな妊娠と出産のために 妊娠 霧島市不妊治療費助成事業（令和8年4月1日
29	19	いちき串木野市	介護サービス事業者の申請届出に係る「電子申請・届出システム」	https://www.city.ichikikushikino.lg.jp/kaigo2/kenko/kaigo/kaigojigyoukeikaku/documents/denshishinseitodokede.html	いちき串木野市／介護サービス事業者の申請届出に係る「電子申請・届出システム」 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 健康・福祉・子育て・介護 > 介護 > 介護サービス事業者の申請届出に
29	19	日置市	保育所・認定こども園	https://www.city.hioki.kagoshima.jp/jifuku/kurashi/kosodate-kyoiku/kosodate/hoikujo-ninteikodomoen.html	保育所・認定こども園｜鹿児島県日置市 本文へスキップします。 日置市 文字サイズ・色合い Foreign Language 音声読み上げ 緊急情報 閲覧支援 メニュー 緊急情報 現在、情報はありません。 緊急情報一覧 緊急情報RSS 閉じる 閉じる カテゴリから探す 市民のくらし 移住定住 観光 産業・ビジネス 市政情報 サイト内検索 キーワードで探す 閉じる ホーム > 市民のくらし > 子育て・教育 > 子育て > 保育所・認定こども園 子育て すこやか相談会 乳幼児健診
29	19	霧島市	成人・高齢者の健康	https://www.city-kirishima.jp/hisyokouhou/kosodate/kenko/sejin/index.html	鹿児島県霧島市｜成人・高齢者の健康 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 健康・医療 > 成人・高齢者の健康 健康・医療 霧島市エネルギー等価格高騰対策支援事業（医療機関等）給付金 高齢者
29	19	霧島市	霧島市子育てガイドブック「ぐんぐんの木」	https://www.city-kirishima.jp/jidou/kosodate/kosodate/guidebook.html	鹿児島県霧島市｜霧島市子育てガイドブック「ぐんぐんの木」 本文へスキップします。 霧島市 Kirishima city website 文字サイズ・色合い変更 音声読み上げ Foreign Languages 検索の仕方 検索・メニュー ホーム くらし 子育て 健康・福祉 消防・救急 防災 教育・文化 スポーツ まちづくり 産業・企業誘致 市政情報 ホーム > 子育て・健康・福祉 > 子育て情報 ぐんぐんの木 > 子育てサポート > 霧島市子育てガイドブック「ぐんぐんの木」
29	18	いちき串木野市	企業誘致	https://www.city.ichikikushikino.lg.jp/seisaku2/sangyo/yuchi/index.html	いちき串木野市／企業誘致 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 観光・産業・企業誘致 > 企業誘致 観光・産業・企業誘致 食のまちづくり 観光 海外貿易 水産・漁業関係 農林業 商工振興
29	18	いちき串木野市	屋外広告物	https://www.city.ichikikushikino.lg.jp/tokei2/kurashi/machizukuri/okugai.html	いちき串木野市／屋外広告物 本文へスキップします。 いちき串木野市 文字サイズ・色合い変更 Foreign Language 携帯サイト サイトマップ 行政機構図 検索・共通メニュー コンテンツメニュー ホーム 暮らし 防災・安全・安心 健康・福祉・子育て・介護 教育・文化・スポーツ 観光・産業・企業誘致 市政情報 （市の取組、ふるさと納税等） ホーム > 暮らし > まちづくり・住まい > 屋外広告物 まちづくり・住まい 住宅リフォーム事業補助金について 屋外広告物 都市計
