slug	organization	title	maxAmount	url	evidence
nagasaki-official-004-045-2026	小値賀町	小値賀町 中退共制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/shigoto_sangyo/1462.html	中退共制度を知っていますか？ ～従業員のための国の退職金制度です～ 中退共制度を知っていますか？ ～従業員のための国の退職金制度です～／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き く
nagasaki-official-004-046-2026	小値賀町	小値賀町 障害者福祉	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/iryo_kenko_fukushi/2/322.html	障害者福祉 障害者福祉／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化 ・スポーツ 観光・文
nagasaki-official-004-047-2026	小値賀町	小値賀町 小値賀に住んでみませんか	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/8/325.html	小値賀に住んでみませんか? 小値賀に住んでみませんか?／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教育
nagasaki-official-004-048-2026	小値賀町	小値賀町 生ごみ処理容器設置事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/4/825.html	小値賀町生ごみ処理容器設置事業 小値賀町生ごみ処理容器設置事業／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て
nagasaki-official-004-049-2026	小値賀町	小値賀町 3世代同居・近居促進事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/799.html	小値賀町3世代同居・近居促進事業 小値賀町3世代同居・近居促進事業／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子
nagasaki-official-004-050-2026	小値賀町	小値賀町 耐震・安全住まいづくり支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/801.html	耐震・安全住まいづくり支援事業 耐震・安全住まいづくり支援事業／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て
nagasaki-official-004-051-2026	小値賀町	小値賀町 老朽危険家屋除却支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/800.html	老朽危険家屋除却支援事業 老朽危険家屋除却支援事業／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光
nagasaki-official-004-052-2026	小値賀町	小値賀町 太陽光発電設備設置補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/998.html	太陽光発電設備設置補助金（小値賀町地域脱炭素に向けた重点対策加速化事業費補助金） 太陽光発電設備設置補助金（小値賀町地域脱炭素に向けた重点対策加速化事業費補助金）／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your lang
nagasaki-official-004-053-2026	小値賀町	小値賀町 空き家改修事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/1410.html	小値賀町空き家改修事業補助金 小値賀町空き家改修事業補助金／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教
nagasaki-official-004-054-2026	小値賀町	小値賀町 空き家活用移住促進事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/1411.html	小値賀町空き家活用移住促進事業補助金 小値賀町空き家活用移住促進事業補助金／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・
nagasaki-official-004-055-2026	小値賀町	小値賀町 民間賃貸住宅建設助成事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/7/1412.html	小値賀町民間賃貸住宅建設助成事業補助金 小値賀町民間賃貸住宅建設助成事業補助金／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育
nagasaki-official-004-056-2026	小値賀町	小値賀町 ふるさと留学	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/soshiki/kyouikuiinkai/1/2/1427.html	小値賀町ふるさと留学（令和9年度受け入れに係る募集について） 小値賀町ふるさと留学（令和9年度受け入れに係る募集について）／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き
nagasaki-official-004-057-2026	小値賀町	小値賀町 出生祝金支給事業	支給額第1子：出生時10万円	https://www.town.ojika.lg.jp/kurashi_joho/2/504.html	出生祝金支給事業／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化 ・スポーツ 観光・文化・ス
nagasaki-official-004-058-2026	小値賀町	小値賀町 生活保護	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_joho/8/488.html	生活保護／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化 ・スポーツ 観光・文化・スポーツ
nagasaki-official-004-059-2026	小値賀町	小値賀町 地域おこし協力隊	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.ojika.lg.jp/kurashi_tetsuzuki/8/995.html	地域おこし協力隊 地域おこし協力隊／小値賀町 スマートフォン版を表示 本文へ キーワードから探す ページ番号から探す 検索 背景色変更 文字サイズ Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Go Select your language くらし・手続き くらし・手続き 医療・健康 ・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化 ・スポー
nagasaki-official-004-060-2026	東彼杵町	東彼杵町 高齢者肺炎球菌予防接種	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.higashisonogi.lg.jp/kenko_fukushi/yobosesshu/490.html	高齢者肺炎球菌予防接種 高齢者肺炎球菌予防接種／東彼杵町 スマートフォン版を表示 本文へ 背景色変更 文字サイズ Foreign Language 目的別で探す 妊娠・出産 子育て 入園・入学 就職・退職 結婚・離婚 引っ越し・ 住まい 高齢・介護 おくやみ よく利用されるメニュー 町営バス・デマンド交通 電子申請サービス 手続き検索ナビ 申請書ダウンロード ごみ出し検索 よくある質問 よくあるご質問 観光に関するよくある質問 認定こど
