"municipality","rescore","priority","status","title","url","snippet"
"清水町","19","low","200","入園・入学 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000039.html","入園・入学 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > くらしの出来事 > 入園・入学 ページ本文 入園・入学 「入園・入学」に関する情報を掲載しています。 保育所・園 「保育所・園」に関する情報を掲載しています。 幼稚園 「幼稚園」に関する情報を掲載しています。 学校 「学校」に関する情報を掲載しています。 関連情報 令和８年度保育所（園）等保育施設入所（園"
"清水町","19","low","200","統計情報 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000062.html","統計情報 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 統計情報 ページ本文 統計情報 「統計情報」に関する情報を掲載しています。 関連情報 令和２年国勢調査清水町結果報告 最新人口統計（外国人も含む）・まちの統計資料 令和８年経済センサス-活動調査を実施します 令和６年版清水町統計書 令和２年国勢調査 確定値発表 「数字で清水町を見てみよう」を公開します！ 行政情"
"清水町","19","low","200","パスポートの申請 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017756.html","パスポートの申請 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 届出・証明 > パスポートの申請 ページ本文 パスポートの申請 「パスポートの申請」に関する情報を掲載しています。 関連情報 パスポートの申請 令和7年3月24日の申請受理分～ パスポートが変わります くらしの情報 HOT INFO しみず 届出・証明 補助・助成 年金・保険 税金 子ども・教育 文"
"清水町","19","low","200","電子サービス - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017774.html","電子サービス - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 電子サービス ページ本文 電子サービス 「電子サービス」に関する情報を掲載しています。 オンライン申請サービス オンライン申請が可能なサービスの一覧を掲載しています。 申請書ダウンロードサービス 「申請書ダウンロードサービス」に関する情報を掲載しています。 関連情報 オンライン申請サービス 地図情報サイト「"
"清水町","19","low","200","ハンセン病元患者家族に対する補償金制度について - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/kenko/kenko00287.html","ハンセン病元患者家族に対する補償金制度について - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 福祉・健康 > 健康・医療 > ハンセン病元患者家族に対する補償金制度について ページ本文 ハンセン病元患者家族に対する補償金制度について この補償金は、ハンセン病元患者のご家族の皆様に多大な苦痛と苦難を強いてきていたことを、国が心からお詫びし、その精神的苦痛を慰謝する"
"清水町","16","low","200","年金・保険 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000008.html","年金・保険 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 年金・保険 ページ本文 年金・保険 「年金・保険」に関する情報を掲載しています。 国民健康保険 「国民健康保険」に関する情報を掲載しています。 国民健康保険 国民健康保険税 国民年金 「国民年金」に関する情報を掲載しています。 後期高齢者医療制度 「後期高齢者医療制度」に関する情報を掲載しています。 介護"
"清水町","16","low","200","住所変更 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000014.html","住所変更 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 届出・証明 > 住所変更 ページ本文 住所変更 「住所変更の届け出」に関する情報を掲載しています。 関連情報 住民記録登録の届出方法 転入届の特例について 転出証明書の郵便請求について 世帯変更届 転居届について 転出届について 転入届について 引越しワンストップサービス 住民登録の届出・証明書請求時の本人"
"清水町","16","low","200","学校 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000024.html","学校 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 子ども・教育 > 学校 ページ本文 学校 「学校」に関する情報を掲載しています。 関連情報 転校等の手続きについて 新入学児童の健康診断 通学区域について 放課後児童教室 就学援助制度 清水小放課後児童教室 南小放課後児童教室 教育委員会による発行物について 実用英語技能検定料を助成します 西小放課後児童教室 "
"清水町","16","low","200","高齢者・介護 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000043.html","高齢者・介護 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > くらしの出来事 > 高齢者・介護 ページ本文 高齢者・介護 「高齢者・介護」に関する情報を掲載しています。 後期高齢者医療制度 「後期高齢者医療制度」に関する情報を掲載しています。 介護保険 「介護保険」に関する情報を掲載しています。 高齢者福祉 「高齢者福祉」に関する情報を掲載しています。 関連情報 "
"清水町","16","low","200","後期高齢者医療制度 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017775.html","後期高齢者医療制度 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 年金・保険 > 後期高齢者医療制度 ページ本文 後期高齢者医療制度 「後期高齢者医療制度」に関する情報を掲載しています。 関連情報 後期高齢者医療制度（その１） 後期高齢者医療制度（その２） マイナ保険証利用登録の解除について くらしの情報 HOT INFO しみず 届出・証明 補助・助成 年金・"
"清水町","16","low","200","母と子の健康 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017782.html","母と子の健康 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 子ども・教育 > 母と子の健康 ページ本文 母と子の健康 「母と子の健康」に関する情報を掲載しています。 関連情報 妊娠されたら保健センターへ 赤ちゃんとママの交流サロンに遊びにきてね 母子保健事業のお知らせ 新生児訪問 乳児健康診査 2歳歯科健診及び３歳児健診の実施について 健康相談 定期予防接種 日"
"清水町","16","low","200","広報 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017831.html","広報 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 広報・広聴 > 広報 ページ本文 広報 町では広報しみずをはじめ各種広報活動を行っています。 「清水町まち空散歩」で町の魅力を空から発信しています 「フォト＆ムービーギャラリー」で町の風景写真などを発信しています テレビの「dボタン」で清水町からのお知らせが見られます 清水町公式SNS（LINE、Instagram"
"清水町","16","low","200","清水町フォト&ムービーギャラリー - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10055113.html","清水町フォト&ムービーギャラリー - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 観光情報 > 清水町フォト&ムービーギャラリー ページ本文 清水町フォト&ムービーギャラリー 2026年7月2日 更新 柿田川や丸池、本城山など、町の名所・見所を画像と動画で紹介します。 掲載している画像・動画は、下記の利用規約に基づき、壁紙や年賀状、名刺、チラシ、ポスターなどで使用することができます"
"清水町","16","low","200","法人町民税 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category30002786.html","法人町民税 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 税金 > 法人町民税 ページ本文 法人町民税 「法人町民税」に関する情報を掲載しています。 関連情報 法人町民税とは くらしの情報 HOT INFO しみず 届出・証明 補助・助成 年金・保険 税金 子ども・教育 文化・スポーツ 生活 福祉・健康 消防・防犯・防災情報 イベント情報 国際交流 くらしの出来"
"清水町","16","low","200","休養・こころの健康 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/kenko/kenko00288.html","休養・こころの健康 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 福祉・健康 > 健康・医療 > 休養・こころの健康 ページ本文 休養・こころの健康 2026年6月3日 更新 質の良い睡眠でココロもカラダも健康に 毎日の元気を保つためには、十分で質の良い睡眠がとても大切です。 睡眠は、心と身体の疲れを回復させ、生活習慣病の予防やストレスの軽減にもつながります。 "
"清水町","16","low","200","外国語自動翻訳サービス - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/language.html","外国語自動翻訳サービス - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 外国語自動翻訳サービス ページ本文 外国語自動翻訳サービス 清水町では、外国籍町民の皆さんに、最新の町政情報などを提供し、情報発信の充実を図るため、清水町ホームページに外国語自動翻訳サービスを導入しています。 外国語自動翻訳サービスのご利用案内 対応言語 英語、タガログ語、ポルトガル語、スペイン語、ベトナム語、"
"清水町","15","low","200","届出・証明 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000007.html","届出・証明 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 届出・証明 ページ本文 届出・証明 住所変更、住民票、戸籍、外国人住民の届出などに関する情報を掲載しています。 住所変更 「住所変更の届け出」に関する情報を掲載しています。 住民票等 「住民票等」に関する情報を掲載しています。 印鑑登録・印鑑登録証明書 「印鑑登録・印鑑登録証明書」に関する情報を掲載してい"
"清水町","15","low","200","税証明の発行 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017757.html","税証明の発行 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 届出・証明 > 税証明の発行 ページ本文 税証明の発行 「税証明の発行」に関する情報を掲載しています。 関連情報 所得(課税・非課税)証明書の発行 納税証明書の発行 固定資産税に関する証明の発行 税務証明書の郵便申請 税証明オンライン申請の郵送料改定について くらしの情報 HOT INFO しみず 届出"
"清水町","15","low","200","幼稚園 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017785.html","幼稚園 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 子ども・教育 > 幼稚園 ページ本文 幼稚園 「幼稚園」に関する情報を掲載しています。 関連情報 facebookページ「清水町子育てのわきみず「わtoわ」」で子育て情報を発信しています 幼稚園・認定こども園（1号認定）の入園について 町内幼稚園一覧 子ども・子育てコンシェルジュ 町立幼稚園の園庭を芝生化して"
"清水町","15","low","200","防災対策 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10017877.html","防災対策 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 消防・防犯・防災情報 > 防災 > 防災対策 ページ本文 防災対策 「防災対策」に関する情報を掲載しています。 関連情報 町内における河川の防災情報 防災対策における各種助成事業について（TOUKAI-０＋,家具転倒,感震ブレーカー） 清水町防災ラジオをご利用ください 【令和８年４月から】清水町防災センター"
"清水町","15","low","200","特設サイト「柿田川 | Kakita River」 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category10055114.html","特設サイト「柿田川 | Kakita River」 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 観光情報 > 特設サイト「柿田川 | Kakita River」 ページ本文 特設サイト「柿田川 | Kakita River」 2026年5月28日 更新 「21世紀に残したい日本の自然100選（昭和58年）」や「日本の名水百選(昭和60年)」、「国指定天然記念物( 平成23年)」"
"清水町","15","low","200","こども交流館からのご案内 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/fami-support/kodomo-kouryuu00003.html","こども交流館からのご案内 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 子ども・教育 > 子育て支援 > こども交流館 > こども交流館からのご案内 ページ本文 こども交流館からのご案内 2026年7月1日 更新 ★わくわくランド★ ★おはなし会★ 日 時 令和8年8月15日（土）14時～ ・おはなしクックの方が絵本や紙芝居の読み聞かせを行います。 ・申し込み不"
"清水町","15","low","200","介護予防・日常生活支援総合事業サービスコード - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/fukushi/fukushi00088.html","介護予防・日常生活支援総合事業サービスコード - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 年金・保険 > 介護保険 > 介護予防・日常生活支援総合事業サービスコード ページ本文 介護予防・日常生活支援総合事業サービスコード 事業所向け情報 ※CSVファイルはダウンロードしてからご利用ください 令和８年６月からの報酬改定に伴い、総合事業のサービスコード表を変更し"
"清水町","15","low","200","清水町に移住を考えている方へ - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/kikaku/kikaku00251.html","清水町に移住を考えている方へ - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 移住・定住 > 清水町に移住を考えている方へ ページ本文 清水町に移住を考えている方へ 皆さんが「くらし」に必要と考えるものは何ですか？ 清水町は湧水量日本一の柿田川湧水群がある 自然豊かな町です。 「自然豊かなところに住みたいけれど ほどほどに便利なところがいい！」 そんな本音にはぴったり"
"清水町","15","low","200","片山さつき財務大臣から応援メッセージをいただきました - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/kikaku/kikaku00346.html","片山さつき財務大臣から応援メッセージをいただきました - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > ふるさと納税 > 片山さつき財務大臣から応援メッセージをいただきました ページ本文 片山さつき財務大臣から応援メッセージをいただきました 片山さつき財務大臣・金融担当大臣から、清水町のふるさと納税を通じた地場産品の販売促進や地域活性化に対し、温かい応援メッセージをいた"
"清水町","15","low","200","X（旧ツイッター）による情報発信 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koho/koho00105.html","X（旧ツイッター）による情報発信 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 広報・広聴 > 広報 > X（旧ツイッター）による情報発信 ページ本文 X（旧ツイッター）による情報発信 清水町では、公式ホームページに掲載した情報を元に防災に関する情報など、町が特にお伝えしたい行政情報を広く皆さんに提供することを目的に、X（旧ツイッター）による情報発信を行っています。"
"清水町","15","low","200","救急医療協力医（夜間、土・日曜日、祝休日） - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koho/koho00112.html","救急医療協力医（夜間、土・日曜日、祝休日） - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 消防・防犯・防災情報 > 消防 > 救急 > 救急医療協力医（夜間、土・日曜日、祝休日） ページ本文 救急医療協力医（夜間、土・日曜日、祝休日） 救急医療協力医は変更になる場合がありますので、テレホンサービスでご確認いただくか、検索サービスをご利用ください。 救急医療協力医"
"清水町","15","low","200","同報無線・災害情報のテレホンサービス - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koho/koho00162.html","同報無線・災害情報のテレホンサービス - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 消防・防犯・防災情報 > 同報無線・災害情報のテレホンサービス ページ本文 同報無線・災害情報のテレホンサービス 清水町では、同報無線の内容や火災など災害情報、救急協力医のテレホンサービスを行っています。 同報無線音声自動応答サービス 同報無線で放送した内容を電話で確認できる音声"
"清水町","15","low","200","施設案内 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koho/koho00341.html","施設案内 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 施設案内 ページ本文 施設案内 清水町役場 （055&minus;973&minus;1111） 子育て・教育 ※各課のご案内はこちらから 子育て総合支援センター （055&minus;972&minus;2712） 消防・防災 こども交流館 （055&minus;981&minus;7700） 清水町消防署 "
"清水町","15","low","200","清水町公式LINEによる情報発信を行っています - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koho/koho00370.html","清水町公式LINEによる情報発信を行っています - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 広報・広聴 > 広報 > 清水町公式LINEによる情報発信を行っています ページ本文 清水町公式LINEによる情報発信を行っています 町では、コミュニケーションアプリ「LINE」の公式アカウントを活用した情報発信を行っています。 友だち登録をして、情報収集ツールとしてご活用"
"清水町","15","low","200","清水町公式SNS一覧 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koho/koho00378.html","清水町公式SNS一覧 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 広報・広聴 > 広報 > 清水町公式SNS一覧 ページ本文 清水町公式SNS一覧 2025年11月25日 更新 町では、X（旧Twitter）、LINE、Instagram、YouTube等のSNSを活用し、くらしの情報や緊急情報などを発信しています。 フォロー、友だち登録、チャンネル登録をお願いし"
"清水町","15","low","200","個人情報の取り扱い（プライバシーポリシーについて） - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/privacy_policy.html","個人情報の取り扱い（プライバシーポリシーについて） - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 個人情報の取り扱い（プライバシーポリシーについて） ページ本文 個人情報の取り扱い（プライバシーポリシーについて） 個人情報とは 清水町ホームページを通じて提供を受けた氏名、住所、メールアドレス、電話番号、生年月日その他の記述等により特定の個人を識別することができる情報をいいます。 "
"清水町","15","low","200","役場庁舎・各課業務・連絡先のご案内 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/somu/somu00018.html","役場庁舎・各課業務・連絡先のご案内 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 行政情報 > 清水町役場のご案内 > 役場庁舎・各課業務・連絡先のご案内 ページ本文 役場庁舎・各課業務・連絡先のご案内 ダウンロードはこちら（PDFファイル） （PDFファイル、218KB） このページに関するお問い合わせ 清水町 総務課 庶務係 （役場３階） 〒411-8650 静岡県駿東郡清水"
"清水町","15","low","200","入札情報 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/somu/somu00380.html","入札情報 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 事業者向け情報 > 入札・契約 > 入札情報 ページ本文 入札情報 2026年6月15日 更新 制限付一般競争入札設計図書等 制限付一般競争入札の設計図書等に対する質問について 公共事業（工事・設計監理等業務委託）の発注の見通しに関する事項調書 【第１四半期】令和８年度 清水町公共工事等発注見込調書（工事） （PDFファイル"
"清水町","15","low","200","入札情報 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/somu/somu00442.html","入札情報 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 事業者向け情報 > 入札・契約 > 入札情報 ページ本文 入札情報 2026年7月6日 更新 制限付一般競争入札設計図書等 制限付一般競争入札の設計図書等に対する質問について 公共事業（工事・設計監理等業務委託）の発注の見通しに関する事項調書 【第１四半期】令和８年度 清水町公共工事等発注見込調書（工事） （PDFファイル、"
"清水町","12","low","200","図書館イベント「絵本作家むらまつけーじのパステルアートバッグづくり」 開催のお知らせ - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/koryu/syakai_new00054.html","書館イベント「絵本作家むらまつけーじのパステルアートバッグづくり」 開催のお知らせ - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > 図書館イベント「絵本作家むらまつけーじのパステルアートバッグづくり」 開催のお知らせ ページ本文 図書館イベント「絵本作家むらまつけーじのパステルアートバッグづくり」 開催のお知らせ 日 時 令和８年８月２日（日） ①10：30～11：30 ②14：0"
"清水町","11","low","200","町内における河川の防災情報 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/anzen/anzen00084.html","町内における河川の防災情報 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 消防・防犯・防災情報 > 防災 > 防災対策 > 町内における河川の防災情報 ページ本文 町内における河川の防災情報 2025年9月16日 更新 狩野川・黄瀬川の水位情報（国土交通省「川の防災情報」）を確認できます。 黄瀬川 本宿（長泉町）観測所 狩野川 徳倉（清水町）観測所 河川防災カメ"
"清水町","11","low","200","外国人住民の届出 - 静岡県清水町","https://www.town.shimizu.shizuoka.jp/category00000017.html","外国人住民の届出 - 静岡県清水町 このページではJavaScriptを使用しています。JavaScriptを有効にすると文字サイズ「拡大」「標準」の機能を有効にすることができます。 ページトップ ［本文へジャンプ］ 文字サイズ Foreign language サイトマップ Foreign language ホーム くらしの情報 事業者向け情報 観光情報 行政情報 ホーム > くらしの情報 > 届出・証明 > 外国人住民の届出 ページ本文 外国人住民の届出 「外国人住民の届出」に関する情報を掲載しています。 関連情報 現在、このカテゴリに関連する情報はありません。 くらしの情報 HOT INFO しみず 届出・証明 補助・助成 年金・保険 税金 子ども・教育 文化・スポーツ 生活 福祉・健"
