municipalityCode,municipalityName,rescore,hasStrong,hasAmount,hasTarget,hasDeadline,title,h1,sourceUrl,snippet
"20446","麻績村","41","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/teate_hojokin/shinko766.html","手当・補助金 肥料価格高騰対策事業のご案内 肥料価格高騰対策事業のご案内 更新日：2022年12月02日 世界的な穀物需要の増加やエネルギー価格の上昇に加え、ロシアによるウクライナ侵略等の影響により、化学肥料原料の国際価格が大幅に上昇し、肥料価格が急騰しています。 国では、海外原料に依存している化学肥料の低減や堆肥等の国内資源の活用等の取り組みを行う農業者に対し、肥料コスト上昇分の一部を支援する『肥料価格高騰対策事業』を実施しています。"
"20446","麻績村","41","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/ninshin_shussan_kosodate/kyoiku2871.html","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番号(代表)：0263-67-3001 ファックス番号：0263-67-3094 開庁時間：午前8時30分から午後5時15分 閉庁日：土曜日・日曜日・祝日"
"20452","筑北村","41","true","false","true","true","子育て・教育","子育て・教育","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 子育て・教育 妊娠・出産 子育て 保育園 小・中学校 文化施設 公民館 助成制度 ホーム &rsaquo; 子育て・教育 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 代表 0263-66-2111 FAX 0"
"20452","筑北村","41","true","false","true","true","健康・福祉","健康・福祉","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 健康・福祉 健康・医療 国民健康保険 年金 高齢者 休日・夜間診療 障がい者 ホーム &rsaquo; 健康・福祉 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 代表 0263-66-2111 FAX 0263"
"20452","筑北村","41","true","false","true","true","移住・定住","移住・定住","https://www.vill.chikuhoku.lg.jp/ijyu-teijyu/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 移住・定住 筑北村での暮らし 空き家バンク 移住サポート住宅 住宅関連 補助・助成制度 よくある質問（Q＆A集） ホーム &rsaquo; 移住・定住 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 代表 026"
"20452","筑北村","41","true","false","true","true","妊娠・出産","妊娠・出産","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/ninshin/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 妊娠・出産 2026年5月1日 妊娠したときは 2025年9月24日 産後ケア事業のお知らせ 2022年4月11日 出生祝金について 2020年9月10日 未熟児養育医療給付制度について 2016年8月8日 松本地域出産・子育て安心ネットワーク協議会 2012年4月6日 子どもが生まれたときは ホーム &rsaquo; 子育て・教育"
"20452","筑北村","41","true","false","true","true","保育園","保育園","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/hoikuen/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 保育園 2026年5月7日 筑北村立保育園への入園について 2023年5月8日 筑北村コミュニティ・スクール 2021年10月29日 筑北村幼児教育・保育推進プラン ホーム &rsaquo; 子育て・教育 &rsaquo; 保育園 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個"
"20452","筑北村","41","true","false","true","true","小・中学校","小・中学校","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/gakko/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 小・中学校 2025年2月26日 公立学校情報機器整備事業に係る各種計画について 2023年9月14日 村立小中学校 災害時用備蓄品配備 2023年6月15日 学校の働き方改革の取組について 2023年5月8日 筑北村コミュニティ・スクール 2022年3月1日 学力検定受検料助成事業について 2021年6月2日 筑北村就学援助費支給"
"20452","筑北村","41","true","false","true","true","文化施設","文化施設","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/bunka/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 文化施設 2026年5月21日 筑北村考古資料館 2017年2月16日 筑北村歴史民俗資料館 2017年2月16日 筑北村作陶場 ホーム &rsaquo; 子育て・教育 &rsaquo; 文化施設 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビ"
"20452","筑北村","41","true","false","true","true","公民館","公民館","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/kouminkan/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 公民館 2026年5月29日 【多世代交流】6月より放課後月ようサークルが始まります 2022年3月11日 筑北村公民館 2017年2月16日 本城公民館 ホーム &rsaquo; 子育て・教育 &rsaquo; 公民館 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取"
"20452","筑北村","41","true","false","true","true","助成制度","助成制度","https://www.vill.chikuhoku.lg.jp/kosodate-kyoiku/josei/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 助成制度 2026年5月22日 JR通学定期券補助金について 2024年10月17日 筑北村私立高等学校等助成金について 2022年3月1日 学力検定受検料助成事業について 2021年6月2日 筑北村就学援助費支給制度について 2012年3月1日 高校生への奨学金貸与制度について ホーム &rsaquo; 子育て・教育 &rsaqu"
"20452","筑北村","41","true","false","true","true","健康・医療","健康・医療","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/kenko/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 健康・医療 2026年6月30日 講演会「本当はこわい脂肪肝」開催のお知らせ 2026年3月30日 筑北村新型インフルエンザ等対策行動計画を改定しました 2025年6月19日 PMH（Public Medical Hub）先行実施事業について 2024年5月29日 がん患者への補整具購入助成申請について 2024年4月5日 筑北村保"
"20452","筑北村","41","true","false","true","true","国民健康保険","国民健康保険","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/kokuho/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 国民健康保険 2026年5月22日 国民健康保険 2019年2月13日 国民健康保険の加入者が交通事故に遭ったとき ホーム &rsaquo; 健康・福祉 &rsaquo; 国民健康保険 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問"
"20452","筑北村","41","true","false","true","true","年金","年金","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/nenkin/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 年金 登録情報はございません。 ホーム &rsaquo; 健康・福祉 &rsaquo; 年金 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 代表 0263-66-2111 FAX 0263-66-3370 （総"
"20452","筑北村","41","true","false","true","true","高齢者","高齢者","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/korei/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 高齢者 2026年6月24日 介護保険に関する申請書 2026年4月2日 地区等敬老会事業補助金制度について 2025年10月17日 65歳以上の方を対象とする予防接種について ホーム &rsaquo; 健康・福祉 &rsaquo; 高齢者 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページに"
"20452","筑北村","41","true","false","true","true","休日・夜間診療","休日・夜間診療","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/shinryo/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 休日・夜間診療 2026年7月2日 長野県救急安心センター（#7119)について 2024年2月15日 こども医療電話相談事業（#8000）について 2021年8月18日 休日・夜間の当番医 ホーム &rsaquo; 健康・福祉 &rsaquo; 休日・夜間診療 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセ"
"20452","筑北村","41","true","false","true","true","障がい者","障がい者","https://www.vill.chikuhoku.lg.jp/kenko-fukushi/shogai/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 障がい者 筑北三村地域自立支援協議会 お知らせ 相談窓口 ホーム &rsaquo; 健康・福祉 &rsaquo; 障がい者 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 代表 0263-66-2111 FAX "
"20452","筑北村","41","true","false","true","true","筑北村での暮らし","筑北村での暮らし","https://www.vill.chikuhoku.lg.jp/ijyu-teijyu/kurashi/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 筑北村での暮らし 2026年4月17日 協力隊ニュース-地域だより 2025年4月22日 ちくほくのひと 2023年8月1日 ちくほくのひと（菊地克典さん、智子さん） 2023年5月31日 ちくほくのひと（前山武雄さん） 2022年8月25日 ちくほくのひと（中澤崇さん） ホーム &rsaquo; 移住・定住 &rsaquo; 筑北"
"20452","筑北村","41","true","false","true","true","空き家バンク","空き家バンク","https://www.vill.chikuhoku.lg.jp/ijyu-teijyu/akiya/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 空き家バンク 2025年2月21日 空き家バンク新着物件 2025年1月21日 空き家バンク ホーム &rsaquo; 移住・定住 &rsaquo; 空き家バンク 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 "
"20452","筑北村","41","true","false","true","true","移住サポート住宅","移住サポート住宅","https://www.vill.chikuhoku.lg.jp/ijyu-teijyu/support/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 移住サポート住宅 2025年2月5日 筑北村移住サポート住宅 利用状況 2025年2月5日 筑北村移住サポート住宅をご利用ください ホーム &rsaquo; 移住・定住 &rsaquo; 移住サポート住宅 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブア"
"20452","筑北村","41","true","false","true","true","補助・助成制度","補助・助成制度","https://www.vill.chikuhoku.lg.jp/ijyu-teijyu/hojo-josei/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 補助・助成制度 2017年5月11日 空き家住宅診断事業補助金制度について 2017年1月24日 老朽空き家等解体事業補助金制度について 2015年6月8日 空き家改修事業補助金制度について 2015年6月8日 空き家活用事業補助金制度について ホーム &rsaquo; 移住・定住 &rsaquo; 補助・助成制度 〒399-750"
"20452","筑北村","41","true","false","true","true","よくある質問（Q＆A集）","よくある質問（Q＆A集）","https://www.vill.chikuhoku.lg.jp/ijyu-teijyu/qa/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる よくある質問（Q＆A集） 2025年11月13日 移住Q&A ホーム &rsaquo; 移住・定住 &rsaquo; よくある質問（Q＆A集） 〒399-7501 長野県東筑摩郡 筑北村西条4195 役場へのアクセス このホームページについて 個人情報の取り扱い ウェブアクセシビリティ お問い合わせ 筑北村役場 代表 0263-66"
"20452","筑北村","41","true","false","true","true","住民福祉課","住民福祉課","https://www.vill.chikuhoku.lg.jp/download/juminfukushi/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 住民福祉課 2026年6月24日 介護保険に関する申請書 2026年4月2日 住民税非課税世帯等エアコン設置促進事業 2026年4月2日 地区等敬老会事業補助金制度について 2025年10月7日 特定技能所属機関による村への協力確認書の提出について 2025年4月1日 地球温暖化対策事業補助金について 2025年2月4日 筑北村ごみ"
"20452","筑北村","41","true","false","true","true","教育委員会","教育委員会","https://www.vill.chikuhoku.lg.jp/download/kyoiku/","補助金・支援制度・その他書式 筑北村カレンダー 筑北村トップページ Language 閉じる 読み上げる 教育委員会 2024年10月17日 筑北村私立高等学校等助成金について 2022年3月1日 学力検定受検料助成事業について 2021年6月2日 筑北村就学援助費支給制度について 2012年3月1日 高校生への奨学金貸与制度について ホーム &rsaquo; 補助金・支援制度・その他書式 &rsaquo; 教育委員会 〒399-750"
"20448","生坂村","40","true","true","false","true","","","https://www.village.ikusaka.nagano.jp/kyouiku/index.htm","補助金交付について 学校教育 子育て支援 入学祝金・就学援助制度 公立学校情報機器整備事業に係る各種計画の公開について 学校給食費の無償化 生坂村学校給食センターの公式インスタグラム開設 生坂村の文化財 教育委員会定例会会議要旨 総合教育会議要旨 保小中一貫教育 学校の働き方改革のための取組 生坂村の偉人マンガ「加藤正治物語」公開中！ 生坂村出身の法学者であり、俳人としても活躍した加藤正治。その生き様と輝かしい功績を描いたマンガを作成し"
"20450","山形村","40","true","true","true","true","令和8年度広報やまがた","令和8年度広報やまがた","https://www.vill.yamagata.nagano.jp/docs/329335.html","補助金の支給について 合葬墓使用に関する住民説明会の開催について 遺跡発掘作業員の募集について カテゴリー 新着情報 広報やまがた お問い合わせ 企画振興課 情報政策係 電話: 0263-98-5666 Fax: 0263-98-3078 リンクURL: お問い合わせはこちら Adobe Reader ピックアップ --> 目的ナビ 妊娠･出産 子育て・教育 結婚・離婚 年金・保険 福祉・介護 死亡・葬儀 税金 引っ越し チャットボット"
"20450","山形村","40","true","true","false","true","妊娠・出産","妊娠・出産","https://www.vill.yamagata.nagano.jp/docs/2193.html","給付金事業の妊婦等包括相談支援として、母子健康手帳交付時に面談を行います。時間に余裕をもって来所していただくとともに、面談後に妊婦支援給付金（妊婦一人につき５万円）の申請をしていただきますので、妊婦さんが口座名義人になっている通帳をお持ちください。 当日の受け取りをスムーズにするために、電子母子手帳アプリの母子モからオンライン申請ができるようになりました。 妊娠届出のオンライン チラシ (PDF 937KB) 妊娠届出のオンライン申請の"
"20450","山形村","40","true","true","false","true","組合立鉢盛中学校給食調理補助員（会計年度任用職員）の募集について","組合立鉢盛中学校給食調理補助員（会計年度任用職員）の募集について","https://www.vill.yamagata.nagano.jp/docs/45299.html","手当 通勤手当 7.社会保険 労災保険 8.申込方法 下記担当までお電話のうえ、令和8年3月12日（木曜日）必着で履歴書をお送りください。 9.申込・問い合わせ 松本市・山形村・朝日村中学校組合事務局（松本市教育委員会学校教育課内） 担当:組合事務局 主任 三浦 佑太 住所:〒390-0874 松本市大手3-8-13 松本市役所大手事務所4階 電話:0263-33-9846 ※ご不明点等ございましたら、上記担当までご連絡ください。 ※直"
"20450","山形村","40","true","true","false","true","障がい者福祉制度のあらまし","障がい者福祉制度のあらまし","https://www.vill.yamagata.nagano.jp/docs/55893.html","手当等 (PDF 197KB) 障害基礎年金 障害厚生年金及び障害手当金 特別障害者手当 障害児福祉手当 重度心身障害児者介護者慰労金 特別児童扶養手当 児童扶養手当 心身障害者扶養共済 心身障害者扶養共済制度補助 特定疾患等患者福祉手当 2医療・補装具・日常生活用具 (PDF 230KB) 福祉医療費の給付 自立支援医療の給付 補装具の交付と修理 日常生活用具の給付 3障害福祉サービス (PDF 220KB) 利用の流れ サービスの内"
"20450","山形村","40","true","true","false","true","死亡から火葬までの手続き","死亡から火葬までの手続き","https://www.vill.yamagata.nagano.jp/docs/1907.html","助成金をお支払いします。 ※火葬後60日以内に、火葬の記載のある火葬許可証・火葬料の領収書・振込先のわかるものを添えて申請書を提出してください。 カテゴリー 死亡・葬儀 届出 お問い合わせ 住民課 戸籍係 電話: 0263-98-3112 Fax: 0263-98-3078 リンクURL: お問い合わせはこちら Adobe Reader ピックアップ --> 目的ナビ 妊娠･出産 子育て・教育 結婚・離婚 年金・保険 福祉・介護 死亡・"
"20451","朝日村","40","true","true","true","false","シェアサイクルサービス「HELLO CYCLING」運用再開のお知らせ","シェアサイクルサービス「HELLO CYCLING」運用再開のお知らせ","https://www.vill.asahi.nagano.jp/official/soshikikarasagasu/sangyoshinkoka/shoko_kanko/1/3996.html","支援金」を活用しています。 「西洗馬防災センター」で利用できるようになりました このたび、利用場所（ステーション）に「西洗馬防災センター」が加わりました。 村内観光やちょっとしたお出かけにも、ぜひご活用ください。 ■ 追加されたステーション 名称：西洗馬防災センター 所在地：長野県東筑摩郡朝日村大字西洗馬1419番2 利用開始日：令和8年5月1日（金曜日） サイクリングマップが完成しました つくってつながるみんなの推しマップ（サイクリン"
"20448","生坂村","37","true","true","false","false","","","https://www.village.ikusaka.nagano.jp/lifeguide/kosodate.html","助成金（インフルエンザ） （健康福祉課） 犀龍小太郎助成金（おたふくかぜワクチン） （健康福祉課） 各種母子保健事業 （健康福祉課） ぴよぴよひろば （教育委員会） ながの子育て家庭優待パスポート事業について （健康福祉課） 健やかに産み育む子育て支援金 （住民課） 学校給食費の無料化 （教育委員会） 個人情報保護について サイトポリシー 生坂村役場 〒399-7201 長野県東筑摩郡生坂村5493-2 TEL：0263-69-3111"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き 分類で探す くらし 麻績村について 事業者の方へ 移住希望者の方へ 観光 ライフシーン 妊娠・出産 子育て 健康・医療 転入・転出 福祉・介護 お悔み このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/jigyousha/","補助金について 2023年04月03日 入札 令和４・５・６年度麻績村入札参加資格申請の受付について 2022年12月02日 手当・補助金 肥料価格高騰対策事業のご案内 2022年08月15日 入札 令和４・５・６年度麻績村入札参加資格審査申請の変更届について 2022年05月20日 施策・計画 麻績村簡易水道事業、下水道事業の経営戦略について 2018年11月16日 証明・手続き 森林の土地を取得したときは届出をお願いします 2018"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/anzen_bosai/index.html","補助金 信州暮らしのマップにおける麻績村山地災害危険地区等閲覧方法について 信州くらしのマップ（森林関係） 福祉避難所について AED設置場所 麻績村避難所開設・運営マニュアルを作成しました 水害や土砂災害等の防災情報が変わりました 麻績村ブロック塀等防災対策促進事業補助金交付要綱 長野県河川砂防情報ステーション 緊急ヘリポート 火災 くらし 上下水道 ゴミ・環境 税・年金・保険 手当・補助金 健康・医療 福祉・介護 教育 安全・防災 "
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/shomei_tetsuzuki/","減免について 戸籍証明書等の広域交付について マイナンバーカードの申請・取得について 証明 「麻績村ＰＲキャラクター『おみぽん』」の着ぐるみ使用申請について 「麻績村ＰＲキャラクター『おみぽん』」のデザイン使用申請について 新型コロナウイルス感染症の影響により収入が減少したことによる国民健康保険税の減免について 税に関する証明書の郵送請求について 森林の土地を取得したときは届出をお願いします 印鑑登録・印鑑登録証明書 入学・転校などの手"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/omimura/johokokai/index.html","支援金事業報告 「麻績村ＰＲキャラクター『おみぽん』」の着ぐるみ使用申請について 「麻績村ＰＲキャラクター『おみぽん』」のデザイン使用申請について 『おみぽん』のプロフィール 「麻績村の教育方針に関する研究検討委員会」 の会議録について 人・農地プランについて 令和元年度 森林環境譲与税使途について AED設置場所 麻績村避難所開設・運営マニュアルを作成しました 住民基本台帳閲覧者一覧 麻績村オープンデータの公開について 松本大学と連携"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/gomi/index.html","補助金について 麻績村住宅用太陽光発電システム設置事業補助金について 外来植物への対応について ごみの分別五十音表 地下水の保全及びかん養に関する指針を策定しました 犬の飼育 公害防止 くらし 上下水道 ゴミ・環境 税・年金・保険 手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き ライフシーン 妊娠・出産 子育て 健康・医療 転入・転出 福祉・介護 お悔み このページの先"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/shomei_tetsuzuki/index.html","減免について 戸籍証明書等の広域交付について マイナンバーカードの申請・取得について 証明 「麻績村ＰＲキャラクター『おみぽん』」の着ぐるみ使用申請について 「麻績村ＰＲキャラクター『おみぽん』」のデザイン使用申請について 新型コロナウイルス感染症の影響により収入が減少したことによる国民健康保険税の減免について 税に関する証明書の郵送請求について 森林の土地を取得したときは届出をお願いします 印鑑登録・印鑑登録証明書 入学・転校などの手"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/shomei_tetsuzuki/jumin238.html","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番号(代表)：0263-67-3001 ファックス番号：0263-67-3094 開庁時間：午前8時30分から午後5時15分 閉庁日：土曜日・日曜日・祝日"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/zei_nenkin_hoken/index.html","減免について 税 ふるさと麻績村応援寄付金(ふるさと納税） 令和６年度森林環境譲与税使途について 軽自動車税（種別割）の減免について 村民税・県民税・森林環境税の給与からの特別徴収について 令和５年度森林環境譲与税使途について 税金 新型コロナウイルス感染症の影響により収入が減少したことによる国民健康保険税の減免について 税に関する証明書の郵送請求について 年金・保険 麻績村子育てガイド 国民健康保険について 後期高齢者医療保険について"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/index.html","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き 分類で探す くらし 麻績村について 事業者の方へ 移住希望者の方へ 観光 ライフシーン 妊娠・出産 子育て 健康・医療 転入・転出 福祉・介護 お悔み このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/jigyousha/index.html","補助金について 2023年04月03日 入札 令和４・５・６年度麻績村入札参加資格申請の受付について 2022年12月02日 手当・補助金 肥料価格高騰対策事業のご案内 2022年08月15日 入札 令和４・５・６年度麻績村入札参加資格審査申請の変更届について 2022年05月20日 施策・計画 麻績村簡易水道事業、下水道事業の経営戦略について 2018年11月16日 証明・手続き 森林の土地を取得したときは届出をお願いします 2018"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/jigyousha/johokokai/index.html","支援金事業報告 「麻績村ＰＲキャラクター『おみぽん』」の着ぐるみ使用申請について 「麻績村ＰＲキャラクター『おみぽん』」のデザイン使用申請について 『おみぽん』のプロフィール 「麻績村の教育方針に関する研究検討委員会」 の会議録について 人・農地プランについて 令和元年度 森林環境譲与税使途について AED設置場所 麻績村避難所開設・運営マニュアルを作成しました 住民基本台帳閲覧者一覧 麻績村オープンデータの公開について 松本大学と連携"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/jigyousha/johokokai/shinko1817.html","補助金・支援 このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番号(代表)：0263-67-3001 ファックス番号：0263-67-3094 開庁時間：午前8時30分から午後5時15分 閉庁日：土曜日・日曜日・祝日・年末年始 Copyright &copy; Omi Village All Rights Reser"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/omimura/soneijutaku/gikaijimukyoku2623.html","支援金について 村、道路の除雪作業について この記事へのお問い合わせ 議会事務局 長野県東筑摩郡麻績村麻3837 電話番号 0263-67-4857 Fax番号 0263-67-3094 メール omigikai@vill.omi.nagano.jp ※対応時間：8時30分～17時15分（土,日,祝日を除く。) ※受付は24時間行っておりますが、お返事は業務時間内になることをご承知おきください。 麻績村について 情報公開 公共施設 議会"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/omimura/soneijutaku/gikaijimukyoku2193.html","補助金活用）利用状況は 終活情報登録事業について 里山整備と情報発信について コメ不足について 清水 清 議員 村内の道路改良（国・県・村）について 農業政策 地域計画について 中山間地直接支払い制度について 清水清 この記事へのお問い合わせ 議会事務局 長野県東筑摩郡麻績村麻3837 電話番号 0263-67-4857 Fax番号 0263-67-3094 メール omigikai@vill.omi.nagano.jp ※対応時間：8"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/omimura/gikai/gikaijimukyoku1909.html","補助金について 飯森 茂孝 議員 農業振興について 福祉企業センター・山ぼうし作業場について 中学校の部活動について 塚原 利彦 議員 農業政策について 行政現場の人員体制に関して 高齢者への福祉政策について 宮下 朗 議員 学校教育の現状と今後について 村営住宅について 地球温暖化対策事業について 茂木 泰男 議員 若年農業従事者への支援について 災害時の障がい者の対応について 麻績村農産物直売施設・観光案内所について 清水清議員 飯"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/anzen_bosai/gikaijimukyoku1733.html","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番号(代表)：0263-67-3001 ファックス番号：0263-67-3094 開庁時間：午前8時30分から午後5時15分 閉庁日：土曜日・日曜日・祝日"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/zei_nenkin_hoken/zei/index.html","減免について 村民税・県民税・森林環境税の給与からの特別徴収について 令和５年度森林環境譲与税使途について 税金 新型コロナウイルス感染症の影響により収入が減少したことによる国民健康保険税の減免について 税に関する証明書の郵送請求について 税・年金・保険 税 年金・保険 ライフシーン 妊娠・出産 子育て 健康・医療 転入・転出 福祉・介護 お悔み このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通ア"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/anzen_bosai/shinko1022.html","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番号(代表)：0263-67-3001 ファックス番号：0263-67-3094 開庁時間：午前8時30分から午後5時15分 閉庁日：土曜日・日曜日・祝日"
"20446","麻績村","36","true","false","true","true","","","https://www.vill.omi.nagano.jp/kurashi/anzen_bosai/shinko368.html","手当・補助金 健康・医療 福祉・介護 教育 安全・防災 妊娠・出産・子育て 生涯学習 暮らし・住まい 証明・手続き このページの先頭へ戻る サイトマップ ホームページについて お問い合わせ リンク集 交通アクセス 麻績村役場 〒399-7701 長野県東筑摩郡麻績村麻3837番地 電話番号(代表)：0263-67-3001 ファックス番号：0263-67-3094 開庁時間：午前8時30分から午後5時15分 閉庁日：土曜日・日曜日・祝日"
